Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,TDGS-EN013 ,Handcuffs Dragon ,Effect Monster ,Rare ,,Wind ,Dragon ,5,1800,1800,"When this card is destroyed by battle with an attacking monster your oppponent controls and is sent to the Graveyard, you can equip this card to that monster. The equipped monster loses 1800 ATK. When it is destroyed and this card is sent to the Graveyard, you can Special Summon this card. "
,TDGS-EN014 ,Montage Dragon ,Effect Monster ,Ultra Rare ,,Earth ,Dragon ,8,? ,0,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 other monster from your hand to the Graveyard. This card's ATK is equal to the combined Levels of the sent monsters x 300. 
,TDGS-EN015 ,Gonogo ,Effect Monster ,Common ,,Earth ,Rock ,3,1350,1600,An opponent's monster that battles this card is changed to face-down Defense Position at the end of the Damage Step. 
,TDGS-EN016 ,Mind Master ,Tuner Monster ,Rare ,,Light ,Psychic ,1,100,200,"You can pay 800 life points and tribute 1 Psychic-Type monster, except ""Mind Master"", to Special Summon 1 level 4 or lower Psychic-Type monster from your deck in face-up Attack Position. "
,TDGS-EN017 ,Doctor Cranium ,Effect Monster ,Common ,,Earth ,Psychic ,1,100,100,"When this card is destroyed by battle and sent to the Graveyard, you can pay 800 Life Points to add 1 Psychic-Type monster from your Deck to your hand. "
,TDGS-EN018 ,Krebons ,Tuner Monster ,Common ,,Dark ,Psychic ,2,1200,400,"When this card is selected as an attack target, you can pay 800 Life Points to negate the attack. "
,TDGS-EN019 ,Mind Protector ,Effect Monster ,Common ,,Light ,Psychic ,3,0,2200,"This card's controller must pay 500 Life Points during each of their Standby Phases. If they cannot, destroy this card. Monsters with 2000 or less ATK cannot declare and attack except for Psychic-Type monsters. "
,TDGS-EN020 ,Psychic Commander ,Tuner Monster ,Common ,,Earth ,Psychic ,3,1400,800,"When a Psychic-Type monster you control battles during the Damage Step you can pay Life Points in multiples of 100 (max. 500) to have the monster it's battling lose that much ATK and DEF, until the End Phase. "
,TDGS-EN021 ,Psychic Snail ,Effect Monster ,Common ,,Earth ,Psychic ,4,1900,1200,You can pay 800 Life Points and select 1 other face-up Psychic-Type monster you control. This monster can attack twice during each Battle Phase. This card cannot attack the turn you activate this effect. 
,TDGS-EN022 ,Telekinetic Shocker ,Effect Monster ,Common ,,Earth ,Psychic ,4,1700,700,"If a Psychic-Type monster would be destroyed, you can pay 500 Life Points and destroy this card instead. "
,TDGS-EN023 ,Destructotron ,Effect Monster ,Common ,,Earth ,Psychic ,4,1600,400,"During the End Phase, if this card is the only Psychic-Type monster you control, destroy it. You can pay 1000 Life Points to destroy 1 face-down Spell or Trap card your opponent controls. "
,TDGS-EN024 ,Gladiator Beast Equeste ,Effect Monster ,Common ,,Wind ,Winged Beast ,4,1600,1200,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, add 1 ""Gladiator Beast"" card from your Graveyard to your hand. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Equeste"". "
,TDGS-EN025 ,"Jenis, Lightsworn Mender ",Effect Monster ,Common ,,Light ,Spellcaster ,4,300,2100,"During the End Phase, if a card(s) was sent from your Deck to the Graveyard by the effect of a ""Lightsworn"" card this turn, inflict 500 damage to your opponent and gain 500 Life Points. "
,TDGS-EN026 ,Dharc the Dark Charmer ,Effect Monster ,Common ,,Dark ,Spellcaster ,3,500,1500,"FLIP: Take control of 1 DARK monster your opponent controls, while this card remains face-up on the field. "
,TDGS-EN027 ,Mecha Bunny ,Effect Monster ,Common ,,Earth ,Machine ,2,800,100,"When this card is flipped face-up, select 1 card on the field and inflict 500 damage to its controller. When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 ""Mecha Bunny"" from your Deck in face-down Defense Position. "
,TDGS-EN028 ,Oyster Meister ,Effect Monster ,Common ,,Water ,Fish ,3,1600,200,"When this card is sent from the field to the Graveyard, except when destroyed by battle, Special Summon 1 ""Oyster Token"" (Fish-Type/WATER/Level 1/ATK 0/DEF 0). "
,TDGS-EN029 ,Twin-Barrel Dragon ,Effect Monster ,Super Rare ,,Dark ,Machine ,4,1700,200,"When this card is Summoned, select 1 card your opponent controls. Toss a coin twice, and if the result is 2 heads destroy the selected card. "
,TDGS-EN030 ,Izanagi ,Effect Monster ,Super Rare ,,Wind ,Fairy ,6,2200,1000,You can Special Summon this card from your hand by removing from play 1 Spirit monster from your hand. Spirit monsters you control do not have to have their effects that return them to the hand activated. 
,TDGS-EN031 ,Kunoichi ,Effect Monster ,Common ,,Wind ,Warrior ,4,1800,1000,"When control of this face-up card changeds, its new controller discards 1 random card. "
,TDGS-EN032 ,Beast of the Pharaoh ,Effect Monster ,Common ,,Earth ,Zombie ,3,400,600,"If this card is sent to the Graveyard for a Synchro Summon, you can Special Summon 1 Level 4 or lower Zombie-Type monster from your Graveyard. "
,TDGS-EN033 ,Dark Hunter ,Effect Monster ,Ultra Rare ,,Dark ,Fiend ,4,1600,400,This card's effect changes depending on the number of DARK monsters in your Graveyard. - 1 or fewer: This card loses 400 ATK. - 2 to 4: This card gains 400 ATK. - 5 or more: You can send this card to the Graveyard to destroy all face-down monster you opponent controls. 
,TDGS-EN034 ,Kinka-Byo ,Spirit Monster ,Super Rare ,,Dark ,Beast ,1,400,200,"This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card is Normal Summoned or flipped face-up, you can Special Summon 1 Level 1 monster from your Graveyard. When this card is removed from the field, remove from play that monster. "
,TDGS-EN035 ,Yamato-no-Kami  ,Spirit Monster ,Rare ,,Dark ,Warrior ,6,2200,1200,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned, except by removing from play 1 Spirit monster from your Graveyard. this card returns to its owner's hand durong the End Phase of the turn is is Special Summoned. If this card destroys an opponent's monster by battle, you can destroy 1 Spell or Trap Card your opponent controls. "
,TDGS-EN036 ,Silent Strider ,Effect Monster ,Common ,,Earth ,Insect ,2,300,700,"You can send this card from your hand to the Graveyard to reduce the Level of 1 monster on the field by 1, until the End Phase. "
,TDGS-EN037 ,Noisy Gnat ,Effect Monster ,Common ,,Earth ,Insect ,2,700,300,"You can send this card from your hand to the Graveyard to increase the Level of 1 monster on the field by 1, until the End Phase. "
,TDGS-EN038 ,Multiple Piece Golem ,Fusion/Effect Monster ,Ultra Rare ,,Earth ,Rock ,7,2600,1300,"Big Piece Golem + ""Medium Piece Golem""
At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Extra Deck. Then, if all of the Fusion Material Monsters that were used for the Fusion Summon of this card are in your Graveyard, you can Special Summon them.] "
,TDGS-EN039 ,Nitro Warrior ,Synchro/Effect Monster ,Ultra Rare ,,Fire ,Warrior ,7,2800,1800,"Nitro Synchron + 1 or more Non-Tuner monster
Once during each of your turns, if you activated a Spell Card, this card gains 1000 ATK during its next attack, for damage calculation only. Once per turn, if this attacking card destroys an opponent's monster by battle, you can change 1 face-up Defense Position monster your opponent controls to Attack Position, and attack it with this card. "
,TDGS-EN040 ,Stardust Dragon ,Synchro/Effect Monster ,Ultra Rare ,,Wind ,Dragon ,8,2500,2000,"1 Tuner + 1 or more non-Tuner monsters
You can Tribute this card to negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that destroys a card(s) on the field, and destroy that card. If you negate an effect this way, you can Special Summon this card from your Graveyard during the End Phase. "
,TDGS-EN041 ,Red Dragon Archfiend ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Dragon ,8,3000,2000,"1 Tuner + 1 or more non-Tuner monsters
If this card attacks a Defense Position monster your opponent controls, destroy all Defense Position monsters your opponent controls after damage calculation. During your End Phase, destroy all other monsters you control that did not declare an attack this turn. "
,TDGS-EN042 ,Goyo Guardian ,Synchro/Effect Monster ,Ultra Rare ,,Earth ,Warrior ,6,2800,2000,"1 Tuner + 1 or more Non-Tuner monster
When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon that monster to your side of the field in face-up Defense Position. "
,TDGS-EN043 ,Magical Android ,Synchro/Effect Monster ,Super Rare ,,Light ,Psychic ,5,2400,1700,"1 Tuner + 1 or more Non-Tuner monster
During your End Phase, gain 600 Life Points for eacg face-up Psychic-Type monster you control. "
,TDGS-EN044 ,Thought Ruler Archfiend ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Psychic ,8,2700,2300,"1 Tuner + 1 or more Non-Tuner monster
When this card destroys a monster by battle and sends it to the graveyard, gain life points equal to that monster's original ATK. You can pay 1000 life points to negate the activation of a spell or trap card that targets 1 Psychic-Type monster, and destroy it. "
,TDGS-EN045 ,Fighting Spirit ,Spell ,Rare ,,,Equip ,,,,"The equipped monster gains 300 ATK for each monster your opponent controls. If it would be destroyed by battle, you can destroy this card instead. "
,TDGS-EN046 ,Domino Effect ,Spell ,Common ,,,Continuous ,,,,"When a monster your opponent controls is destroyed by battle and sent to the Graveyard, you can send 1 monster you control to the Graveyard to destroy 1 monster your opponent controls. "
,TDGS-EN047 ,Junk Barrage ,Spell ,Common ,,,Equip ,,,,"When the equipped monster destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to half the destroyed monster's ATK. "
,TDGS-EN048 ,Battle Tuned ,Spell ,Common ,,,Quick-Play ,,,,Remove from play 1 Tuner monster from your Graveyard. Target face-up monster you control gains ATK equal to the removed monster's ATK. 
,TDGS-EN049 ,De-Synchro ,Spell ,Rare ,,,Normal ,,,,"Select 1 face-up Synchro Monster. Return it to its owner's Extra Deck. Then, if all of the monsters that were used for the Synchro Summon of that monster are in your Graveyard, you can Special Summon them. "
,TDGS-EN050 ,Lightwave Tuning ,Spell ,Common ,,,Normal ,,,,Select 1 Level 4 LIGHT monster you control. It is treated as a Tuner monster while it is face-up on the field. 
,TDGS-EN051 ,Psi-Station ,Spell ,Common ,,,Continuous ,,,,"When a Psychic-Type monster is Normal Summon, you can pay 500 Life Points to have it gain 300 ATK and increase its Level by 1. "
,TDGS-EN052 ,Psi-Impulse ,Spell ,Common ,,,Normal ,,,,"Tribute 1 Psychic-Type monster. Return all cards in your opponent's hand to the Deck. The, they draw 3 cards. "
,TDGS-EN053 ,Emergency Teleport ,Spell ,Ultra Rare ,,,Quick-Play ,,,,Special Summon 1 level 3 or lower Psychic-Type monster from your hand or deck. During the End Phase this turn remove from play that monster. 
,TDGS-EN054 ,Sword of Kusanagi  ,Spell ,Common ,,,Equip ,,,,"Equip only to a Spirit monster. During battle, when it attacks a Defense Position monster whose DEF is lower than the ATK of the equipped monster, inflict the difference as Battle Damage to your opponent. When the equipped monster you control is returned to the hand and this card is sent to the Graveyard, return this card to your hand. "
,TDGS-EN055 ,Orb of Yasaka ,Spell ,Common ,,,Equip ,,,,"Equip only to a Spirit monster. When it destroys an opponent's monster by battle and sends it to the Graveyard, gain Life Points equal to that monster's original ATK. When the equipped monster you control is returned to the hand and this card is sent to the Graveyard, return this card to your hand. "
,TDGS-EN056 ,Mirror of Yata ,Spell ,Common ,,,Equip ,,,,"Equip only to a Spirit mosnter. The equipped monster does not have to have its effect that returns it to the hand activated. If it would be destroyed by battle, destroy this card instead. "
,TDGS-EN057 ,Geartown ,Spell ,Common ,,,Field ,,,,"Both players can Tribute Summon ""Ancient Gear"" monsters with 1 less Tribute than required. When this card is destroyed and sent to the Graveyard, you can Special Summon 1 ""Ancient Gear"" monster from your hand, Deck, or Graveyard. "
,TDGS-EN058 ,Power Filter ,Spell ,Super Rare ,,,Continuous ,,,,Neither player can Special Summon monsters with 1000 or less ATK. 
,TDGS-EN059 ,Lightsworn Sabre ,Spell ,Super Rare ,,,Equip ,,,,"Equip only to a ""Lightsworn"" monster. It gains 700 ATK. When this card is sent from your Deck to your Graveyard, you can equip it to 1 ""Lightsworn"" monster you control. "
,TDGS-EN060 ,Unstable Evolution ,Spell ,Super Rare ,,,Equip ,,,,"While your Life Points are lower than your opponents, the equiped monster's original ATK becomes 2400. While your Life Points are higher than your opponents , it's original ATK becomes 1000. "
,TDGS-EN061 ,Recycling Batteries ,Spell ,Common ,,,Normal ,,,,Add 2 Thunder-Type monsters with 1500 or less ATK from your Graveyard to your hand. 
,TDGS-EN062 ,Book of Eclipse ,Spell ,Common ,,,Quick-Play ,,,,"Change all face-up monsters on the field to face-down Defense Position. During the End Phase, flip all face-down Defense Position monsters your opponent controls face-up, and your opponent draws 1 card for each. "
,TDGS-EN063 ,Equip Shoot ,Trap ,Common ,,,Normal ,,,,"Activate only during the Battle Phase. Select 1 Equip Card equipped to a face-up Attack Position monster you control, and select 1 face-up Attack Position monster your opponent controls. Equip that monster with the selected Equip Card. Then, conduct battle between your previously equipped monster and the selected monster (other effects cannot be activated during this battle). "
,TDGS-EN064 ,Graceful Revival ,Trap ,Rare ,,Trap ,Continuous ,,,,"Select 1 Level 2 or lower monster from your Graveyard and Special Summon it in Attack Position. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. "
,TDGS-EN065 ,Defense Draw ,Trap ,Rare ,,,Normal ,,,,Activate only during damage calculation during your opponent's turn. The Battle Damage you would receive becomes 0. Draw 1 card. 
,TDGS-EN066 ,Remote Revenge ,Trap ,Common ,,,Normal ,,,,"Activate only when a monster you control is targeted by a Spell, Trap, or Effect Monster's effect that destroys 1 monster on the field. Switch the target to an appropriate monster your opponent controls. "
,TDGS-EN067 ,Spacegate ,Trap ,Common ,,Trap ,Continuous ,,,,"When a monster your opponent controls attacks or is attacked, place 1 Gate Counter on this card at the end of the Damage Step. During you Main Phase, you can send this card to the Graveyard to Special Summon 1 monster from your hand whose Level is equal to or lower than the number of Gate Counters on this card. "
,TDGS-EN068 ,Synchro Deflector ,Trap ,Common ,,,Normal ,,,,Activate only when a face-up Synchro Monster you control is selected as an attack target. Negate the attack and destroy 1 monster your opponent controls. 
,TDGS-EN069 ,Broken Blocker ,Trap ,Super Rare ,,,Normal ,,,,"Activate only when a Defense Position monster you control, whose DEF is higher than its ATK, is destroyed by battle. Special Summon up to 2 monsters with the same name as that monster from your Deck in face-up Defense Position. "
,TDGS-EN070 ,Psychic Overload ,Trap ,Ultra Rare ,,,Normal ,,,,"Select 3 Psychic-Type monsters in your graveyard. Return them to the deck, then draw 2 cards. "
,TDGS-EN071 ,Psychic Rejuvenation ,Trap ,Common ,,,Normal ,,,,Gain 1000 Life Points for each face-up Psychic-Type monster you control. 
,TDGS-EN072 ,Telepathic Power ,Trap ,Common ,,,Normal ,,,,"Activate only when a face-up Psychic-Type monster you control is attacked and destroyed by battle with an opponent's monster. Destroy the monster that attacked, and gain Life Points equal to its ATK. "
,TDGS-EN073 ,Mind Over Matter ,Trap ,Rare ,,Trap ,Counter ,,,,"Tribute 1 Psychic-Type monster. Negate the activation of a Spell or Trap Card, or the Normal or Special Summon of a monster and destroy that card. "
,TDGS-EN074 ,Gladiator Beast War Chariot ,Trap ,Super Rare ,,Trap ,Counter ,,,,"Activate only if you control a ""Gladiator Beast"" monster. Negate the activation of an Effect Monster's effect, and destroy it. "
,TDGS-EN075 ,Lightsworn Barrier ,Trap ,Common ,,Trap ,Continuous ,,,,"When a face-up ""Lightsworn"" monster you control is selected as an attack target, you can send the top 2 cards of your Deck to the Graveyard to negate the attack. "
,TDGS-EN076 ,Intercept  ,Trap ,Super Rare ,,Trap ,Counter ,,,,Activate only when a monster is Tribute Summoned with 1 Tribute. Take control of that monster. 
,TDGS-EN077 ,Judgment of Thunder ,Trap ,Common ,,,Normal ,,,,Activate only when you Summon a Thunder-Type monster(s). Destroy 1 card your opponent controls. 
,TDGS-EN078 ,Fish Depth Charge ,Trap ,Common ,,,Normal ,,,,"Tribute 1 Fish-Type monster. Destroy 1 card on the field, and draw 1 card. "
,TDGS-EN079 ,Needlebug Nest ,Trap ,Common ,,,Normal ,,,,Send the top 5 cards of your Deck to the Graveyard. 
,TDGS-EN080 ,Overworked ,Trap ,Common ,,,Normal ,,,,Destroy each monster whose ATK is higher than its original ATK. 
,TDGS-EN081 ,Counselor Lily ,Tuner Monster ,Super Rare ,,Earth ,Fairy ,3,400,1500,When this card is sent to the Graveyard for a Synchro Summon you can pay 500 Life Points to have that Synchro Monster gain 1000 ATK until the End Phase. 
,TDGS-EN082 ,Herald of Orange Light  ,Tuner Monster ,Rare ,,Light ,Fairy ,2,300,500,"You can send this card and 1 other Fairy-Type monster from your hand to the Graveyard to negate the activation of an effect of an Effect Monster you opponent controls, and destroy it. You can activate this effect during either player's turn. "
,TDGS-EN083 ,Izanami ,Spirit Monster ,Rare ,,Water ,Fairy ,4,1100,1800,"This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card is Normal Summoned or flipped face-up, you can discard 1 card to add 1 Spirit monster from your Graveyard to your hand. "
,TDGS-EN084 ,Maiden of Macabre ,Effect Monster ,Rare ,,Dark ,Spellcaster ,4,1700,0,"When this card destroys a monster your opponent controls by battle, place 1 Spell Counter on it. It gains 200 ATK for each Spell Counter on it. "
,TDGS-EN085 ,Hand of the Six Samurai  ,Effect Monster ,Secret Rare ,,Fire ,Warrior ,3,1600,1000,"While you control another ""Six Samurai"" monster, you can tribute 1 ""Six Samurai"" monster to destroy 1 monster on the field. "
,TDGS-EN086 ,Cyber Shark ,Effect Monster ,Secret Rare ,,Water ,Fish ,5,2100,2000,"If you control a WATER monster, you can Normal Summon this card without Tributing. "
,TDGS-EN087 ,Grapple Blocker ,Effect Monster ,Rare ,,Earth ,Psychic ,4,1200,2000,"When this card is Normal Summoned, you can select 1 monster your opponent controls. The selected monster cannot attack or be Tributed, while this card remains face-up on the field. During each of your End Phases, pay 500 Life Points or destroy this card. "
,TDGS-EN088 ,Telekinetic Charging Cell ,Spell ,Rare ,,,Equip ,,,,"When the equipped monster is destroyed and this card is sent to the Graveyard, you can pay 1000 Life Points to return this card to your hand. "
,TDGS-EN089 ,Charge of the Light Brigade  ,Spell ,Secret Rare ,,,Normal ,,,,"Send the top three cards of your deck to the graveyard. Add a level 4 or lower ""Lightsworn"" monster from your deck to your hand. "
,TDGS-EN090 ,The Tricky ,Effect Monster ,Rare ,,Wind ,Spellcaster ,5,2000,1200,You can discard 1 card to Special Summon this card from your hand. 
,TDGS-EN091 ,Tricky Spell 4 ,Spell ,Common ,,,Quick-Play ,,,,"Send 1 face-up ""The Tricky"" you control to the Graveyard. For each monster your opponent controls, Special Summon a ""Tricky Token"" (Spellcaster-Type/WIND/Level 5/ATK 2000/DEF 1200) in Defense Position. ""Tricky Tokens"" cannot declare an attack. "
,TDGS-EN092 ,Trap of Darkness ,Trap ,Rare ,,,Normal ,,,,Activate only by paying 1000 Life Points while you have 3000 Life Points or less. Select a Normal Trap Card in your Graveyard. This card's effect is the same as that Trap Card's. Remove from play that Normal Trap Card. 
,TDGS-EN093 ,The Selection ,Trap ,Rare ,,Trap ,Counter ,,,,"Pay 1000 Life Points. Negate the Summon of a monster that has the same Type as a monster on the field, and destroy it. "
,TDGS-EN094 ,Splendid Venus ,Effect Monster ,Secret Rare ,,Light ,Fairy ,8,2800,2400,All non-Fairy-Type monsters lose 500 ATK and DEF. The activation and effect of Spell and Trap Cards you control cannot be negated. 
,TDGS-EN095 ,Fiendish Engine O (Omega) ,Effect Monster ,Secret Rare ,,Dark ,Machine ,8,2800,2000,"During your End Phase, Special Summon 1 ""Engine Token"" (Machine-Type/EARTH/Level 1/ATK 200/DEF 200) in Attack Position. Once per turn, you can have this card gain 1000 ATK. If you do, it is destroyed during the End Phase. "
,TDGS-EN096 ,Cold Enchanter  ,Effect Monster ,Rare ,,Water ,Aqua ,4,1600,1200,You can discard 1 card to place 1 Ice Counter on 1 face-up monster. This card gains 300 ATK for each Ice Counter on the field. 
,TDGS-EN097 ,Ice Master ,Effect Monster ,Secret Rare ,,Water ,Spellcaster ,8,2500,2000,"You can Special Summon this card from your hand by tributing 2 water monsters. Once per turn, you can place an Ice Counter on 1 face-up monster. You can tribute this card to destroy all monsters with an Ice Counter(s). "
,TDGS-EN098 ,Kunai with Chain ,Trap ,Super Rare ,,,Normal ,,,,"Choose 1 or both of these effects:
Activate only when an opponent's monster attacks. Change the attacking monster to Defense Position.
Equip this card to a monster you control. It gains 500 ATK. "
,TDGS-EN099 ,Toy Magician ,Effect Monster ,Secret Rare ,,Light ,Spellcaster ,4,1600,1500,"You can Set this card face-down in your Spell & Trap Card Zone as a Spell Card. If this face-down card in your Spell & Trap Card Zone is destroyed by an opponent's card effect and sent to the Graveyard, Special Summon it during the End Phase. When this card is Flip Summoned, destroy Spell or Trap Cards on the field equal to the number of ""Toy Magicians"" on the field. "
,TDGS-ENSE1,Eradicator Epidemic Virus,,Super Rare ,,,,,,,
,TDGS-ENSE2,Gladiator Beast Heraklinos,,Super Rare ,,,,,,,
,TDGS-ENSP1,Avenging Knight Parshath,,Super Rare ,,,,,,,
