Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,TLM-EN011 ,Lost Guardian ,Effect Monster ,Common ,,Earth ,Rock ,4,100,,The original DEF of this card becomes the number of your Rock-Type monsters that are removed from play × 700 points. 
,TLM-EN012 ,Hieracosphinx ,Effect Monster ,Super Rare ,,Earth ,Rock ,6,2400,1200,"""As long as this card remains face-up on your side of the the field, your opponent cannot select a face-down Defense Position monster as an attack target."" "
,TLM-EN013 ,Criosphinx ,Effect Monster ,Rare ,,Earth ,Rock ,6,1200,2300,"""As long as this card remains face-up on your side of the field, when a monster is returned from the field to the owner's hand, the owner of the returned monster selects and sends 1 card in his/her hand to the Graveyard."" "
,TLM-EN014 ,Moai Interceptor Cannons ,Effect Monster ,Common ,,Earth ,Rock ,4,1100,2000,You can flip this card into face-down Defense Position once per turn during your Main Phase. 
,TLM-EN015 ,Mega-Rock Dragon ,Effect Monster ,Super Rare ,,Earth ,Rock ,7,,,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play a Rock-Type monster(s) in your Graveyard. The original ATK and DEF of this card become the number of Rock-Type monsters you removed from play when you Special Summoned this card × 700 points. 
,TLM-EN016 ,Dummy Golem ,Effect Monster ,Common ,,Earth ,Rock ,2,800,800,FLIP: Your opponent selects 1 monster that he/she controls. Switch control of the selected monster and this card. 
,TLM-EN017 ,Grave Ohja ,Effect Monster ,Rare ,,Earth ,Rock ,4,1600,1500,"""As long as a face-down Defense Position monster(s) remains on your side of the field, a player cannot select this card as an attack target. Each time a monster on your side of the field is Flip Summoned, inflict 300 points of damage to your opponent's Life Points."" "
,TLM-EN018 ,Mine Golem ,Effect Monster ,Common ,,Earth ,Rock ,3,1000,1900,"""When this card is sent to the Graveyard as a result of battle, inflict 500 points of damage to your opponent's Life Points."" "
,TLM-EN019 ,Monk Fighter ,Effect Monster ,Common ,,Earth ,Rock ,3,1300,1000,Battle Damage to this card's controller that he/she takes from a battle involving this card becomes 0. 
,TLM-EN020 ,Master Monk ,Effect Monster ,Super Rare ,,Earth ,Rock ,5,1900,1000,"""This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Monk Fighter"" on your side of the field. This card can attack once again in a row."" "
,TLM-EN021 ,Guardian Statue ,Effect Monster ,Common ,,Earth ,Rock ,4,800,1400,"""You can flip this card into face-down Defense Position once per turn during your Main Phase. When this card is Flip Summoned successfully, return 1 monster on your opponent's side of the field to its owner's hand."" "
,TLM-EN022 ,Medusa Worm ,Effect Monster ,Common ,,Earth ,Rock ,2,500,600,"""You can flip this card into face-down Defense Position once per turn during your Main Phase. When this card is Flip Summoned successfully, destroy 1 monster on your opponent's side of the field."" "
,TLM-EN023 ,D.D. Survivor ,Effect Monster ,Rare ,,Dark ,Warrior ,4,1800,200,"""If this face-up card on your side of the field is removed from play, this card is Special Summoned to the owner's side of the field during the End Phase."" "
,TLM-EN024 ,Mid Shield Gardna ,Effect Monster ,Rare ,,Earth ,Warrior ,4,100,1800,"""You can flip this card into face-down Defense Position once per turn during your Main Phase. Negate the activation of a Spell Card that targets this 1 face-down monster. At that time, flip this card into face-up Defense Posiiton."" "
,TLM-EN025 ,White Ninja ,Effect Monster ,Common ,,Light ,Warrior ,4,1500,1800,FLIP: Destroy 1 face-down Defense Position monster on the field. 
,TLM-EN026 ,Aussa the Earth Charmer ,Effect Monster ,Common ,,Earth ,Spellcaster ,3,500,1500,"""FLIP: Take control of 1 EARTH monster on your opponent's side of the field, for as long as this card remains face-up on the field."" "
,TLM-EN027 ,Eria the Water Charmer ,Effect Monster ,Common ,,Water ,Spellcaster ,3,500,1500,"""FLIP: Take control of 1 WATER monster on your opponent's side of the field, for as long as this card remains face-up on the field."" "
,TLM-EN028 ,Hiita the Fire Charmer ,Effect Monster ,Common ,,Fire ,Spellcaster ,3,500,1500,"""FLIP: Take control of 1 FIRE monster on your opponent's side of the field, for as long as this card remains face-up on the field."" "
,TLM-EN029 ,Wynn the Wind Charmer ,Effect Monster ,Common ,,Wind ,Spellcaster ,3,500,1500,"""FLIP: Take control of 1 WIND monster on your opponent's side of the field, for as long as this card remains face-up on the field."" "
,TLM-EN030 ,Batteryman AA ,Effect Monster ,Common ,,Light ,Thunder ,3,0,0,"""If all ""Batteryman AA""(s) on your side of the field are in Attack Position, increase the ATK of this card by 1000 points for each ""Batteryman AA"" on the field. If all ""Batteryman AA""(s) on your side of the field are in Defense Position, increase the DEF of this card by 1000 points for each ""Batteryman AA"" on the field."" "
,TLM-EN031 ,Des Wombat ,Effect Monster ,Common ,,Earth ,Beast ,3,1600,300,"""As long as this card remains face-up on the field, any damage by a card effect to the controller of this card becomes 0."" "
,TLM-EN032 ,King fo the Skull Servants ,Effect Monster ,Common ,,Dark ,Zombie ,1,,0,"""The original ATK of this card becomes the number of ""King of the Skull Servants"" and ""Skull Servant"" cards in your Graveyard × 1000 points. When this card is destroyed and sent to the Graveyard as a result of battle, remove from play 1 other ""King of the Skull Servants"" or ""Skull Servant"" card in your Graveyard to Special Summon this card."" "
,TLM-EN033 ,Reshef the Dark Being ,Ritual Monster ,Ultra Rare ,,Light ,Fiend ,8,2500,1500,"""This card can only be Ritual Summoned with the Ritual Spell Card, ""Final Ritual of the Ancients"". Discard 1 Spell Card from your hand. Take control of 1 monster on your opponent's side of the field until the End Phase. You can only use this effect once per turn."" "
,TLM-EN034 ,Elemental Mistress Doriado ,Ritual Monster ,Rare ,,Light ,Spellcaster ,3,1200,1400,"""This card can only be Ritual Summoned with the Ritual Spell Card, ""Doriado's Blessing"". The Attribute of this card is also treated as WIND, WATER, FIRE, and EARTH."" "
,TLM-EN035 ,Elemental Hero Flame Wingman ,Fusion Monster ,Ultra Rare ,,Wind ,Warrior ,6,2100,1200,"""This monster cannot be Special Summoned except by Fusion Summon. When this card destroys a monster and sends it to the Graveyard as a result of battle, inflict damage to your opponent's Life Points equal to the ATK of the destroyed monster."" "
,TLM-EN036 ,Elemental Hero Thunder Giant ,Fusion Monster ,Ultra Rare ,,Light ,Warrior ,6,2400,1500,"""This monster cannot be Special Summoned except by Fusion Summon. Discard 1 card from your hand to select and destroy 1 face-up monster on the field with an original ATK that is less than the ATK of this card. You can only use this effect once per turn, during your Main Phase."" "
,TLM-EN037 ,Card of Sanctity ,Spell ,Super Rare ,,,Normal ,,,,Remove all cards in your hand and on your side of the field from play. Draw cards until you have 2 cards in your hand. 
,TLM-EN038 ,Brain Control ,Spell ,Super Rare ,,,Normal ,,,,Pay 800 Life Points. Select 1 face-up monster on your opponent's side of the field. Take control of the selected monster until the End Phase of the turn this card is activated. 
,TLM-EN039 ,Gift of the Martyr ,Spell ,Common ,,,Normal ,,,,Send 1 monster on your side of the field to the Graveyard. Select 1 monster on your side of the field. Increase the ATK of the selected monster by an amount equal to the ATK of the sent monster until the End Phase of the turn this card is activated. 
,TLM-EN040 ,Double Attack ,Spell ,Common ,,,Normal ,,,,Discard 1 Monster Card from your hand to the Graveyard. Select 1 monster on your side of the field with a lower Level than the discarded monster. The selected monster can attack twice this turn. 
,TLM-EN041 ,Battery Charger ,Spell ,Common ,,,Normal ,,,,"""Pay 500 Life Points. Special Summon 1 monster from the Graveyard that includes ""Batteryman"" in its card name."" "
,TLM-En042 ,Kaminote Blow ,Spell ,Common ,,,Normal ,,,,"""You can only activate this card if there is at least 1 face-up ""Chu-Ske the Mouse Fighter"", ""Monk Fighter"", or ""Master Monk"" on your side of the field. Destroy the monster(s) that battle with these monsters on your side of the field this turn, at the end of each Damage Step."" "
,TLM-EN043 ,Doriado's Blessing ,Spell ,Common ,,,Ritual ,,,,"""This card is used to Ritual Summon ""Elemental Mistress Doriado"". You must also Tribute monsters whose total Levels equal 3 or more from the field or your hand."" "
,TLM-EN044 ,Final Ritual of the Ancients ,Spell ,Common ,,,Ritual ,,,,"""This card is used to Ritual Summon ""Reshef the Dark Being"". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand."" "
,TLM-EN045 ,Legendary Black Belt ,Spell ,Rare ,,,Equip ,,,,"""You can only equip this card to ""Chu-Ske the Mouse Fighter"", ""Monk Fighter"", or ""Master Monk"". When the equipped monster destroys your opponent's monster and sends it to the Graveyard as a result of battle, inflict damage to your opponent's Life Points equal to the DEF of the destroyed monster."" "
,TLM-EN046 ,Nitro Unit ,Spell ,Rare ,,,Equip ,,,,"""You can only equip this card to a monster on your opponent's side of the field. When a monster destroys the equipped monster and sends it to the Graveyard as a result of battle, inflict damage to your opponent's Life Points equal to the ATK of the equipped monster."" "
,TLM-EN047 ,Shifting Shadows ,Spell ,Common ,,,Continuous ,,,,"""Pay 300 Life Points to rearrange the face-down Defense Position monsters on your side of the field, then return them in face-down Defense Position. You can only use this effect once per turn."" "
,TLM-EN048 ,Impenetrable Formation ,Spell ,Common ,,,Continuous ,,,,"""Select 1 monster on your side of the field to activate this card. While you have 2 or monsters on your side of the field, and all monsters on your side of the field are in Defense Position, increase the DEF of the selected monster by 700 points. When the selected monster is removed from the field, destroy this card."" "
,TLM-EN049 ,Hero Signal ,Trap ,Rare ,,,Normal ,,,,"""You can only activate this card when a monster on your side of the field is destroyed and sent to the Graveyard as a result of battle. Special Summon 1 Level 4 monster from your hand or your Deck that includes ""Elemental Hero"" in its card name."" "
,TLM-EN050 ,Pikeru's Second Sight ,Trap ,Common ,,,Normal ,,,,"""Until your opponent's second End Phase, your opponent shows you all cards that he/she draws and then add them to his/her hand."" "
,TLM-EN051 ,Minefield Eruption ,Trap ,Common ,,,Normal ,,,,"""Inflict 1000 points of damage to your opponent's Life Points for each face-up ""Mine Golem"" on your side of the field. After that, destroy all face-up ""Mine Golem""(s) on your side of the field."" "
,TLM-EN052 ,Kozaky's Self-Destruct Button ,Trap ,Rare ,,,Normal ,,,,Inflict 1000 points of damage to the Life Points of the player who destroyed this Set card. 
,TLM-EN053 ,Mispolymerization ,Trap ,Common ,,,Normal ,,,,This card can only be activated when a Fusion Monster is Special Summoned. Return all Fusion Monsters on the field back to their respective Fusion Decks. 
,TLM-EN054 ,Level Conversion Lab ,Trap ,Common ,,,Normal ,,,,"""Select 1 monster in your hand and show it to your opponent, then roll a six-sided die. If the result is 1, send the selected monster to the Graveyard. If the result is 2-6, the Level of the selected monster becomes equal to the result until the End Phase of this turn."" "
,TLM-EN055 ,Rock Bombardment ,Trap ,Common ,,,Normal ,,,,Select 1 Rock-Type monster in your Deck and send it to the Graveyard. Inflict 500 points of damage to your opponent's Life Points. The Deck is then shuffled. 
,TLM-EN056 ,Grave Lure ,Trap ,Common ,,,Normal ,,,,"""Turn the top card of your opponent's Deck face-up and your opponent shuffles the Deck. When your opponent draws the face-up card, immediately send it to the Graveyard."" "
,TLM-EN057 ,Token Feastevil ,Trap ,Rare ,,,Normal ,,,,"""You can only activate this card when a Token(s) is Special Summoned. Destroy all Tokens on the field, and inflict 300 points of damage to your opponent's Life Points for each destroyed Token."" "
,TLM-EN058 ,Spell-Stopping Statue ,Trap ,Rare ,,,Counter ,,,,You can only activate this card when your opponent activates a Continuous Spell Card. Negate the activation and the effect of the card and destroy it. 
,TLM-EN059 ,Royal Surrender ,Trap ,Rare ,,,Counter ,,,,You can only activate this card when your opponent activates a Continuous Trap Card. Negate the activation and the effect of the card and destroy it. 
,TLM-EN060 ,Lone Wolf ,Trap ,Common ,,,Continuous ,,,,"""You can only activate this card if there is only 1 monster on your side of the field, and it is ""Chu-Ske the Mouse Fighter"", ""Monk Fighter"", or ""Master Monk"". That monster is not destroyed as a result of battle, and is unaffected by any of your opponent's monster effects."" "
,TLM-ENSE1 ,Invader of Darkness ,Effect Monster ,Ultra Rare ,,Dark ,Fiend ,8,2900,2500,"""While this card is face-up on the field, your opponent cannot activate Quick-Play Spell Cards."" "
,TLM-ENSE2 ,Chaos Emperor Dragon - Envoy of the End ,Effect Monster ,Ultra Rare ,,Dark ,Dragon ,8,3000,2500,"""This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 LIGHT and 1 DARK monster in your Graveyard. By paying 1000 Life Points, send all cards in both players' hands and on the field to the Graveyard. Inflict 300 points of damage to your opponent's Life Points for each card that is sent to the Graveyard by this effect."" "
,TLM-ENSE3 ,Mazera DeVille ,Effect Monster ,Ultra Rare ,,Dark ,Fiend ,8,2800,2300,"""This card cannot be Normal Summoned or Set.  This card cannot be Special Summoned except by Tributing 1 face-up ""Warrior of Zera"" on your side of the field while ""Pandemonium"" is on the field. If ""Pandemonium"" is on your side of the field when you Special Summon this card, your opponent discards 3 random cards from their hand. If ""Pandemonium"" is not on your side of the field, this effect is not applied."" "
,TLM-ENSE4 ,The End of Anubis ,Effect Monster ,Ultra Rare ,,Dark ,Fiend ,6,2500,0,"""While this card is face-up on the field, all effects of Spell, Trap, and Monster Cards that target a card(s) in the Graveyard or that activate in the Graveyard are negated."" "
