Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,LOB-024 ,Petit Dragon ,Normal Monster ,Common ,,Wind ,Dragon ,2,600,700,A very small dragon known for its vicious attacks. 
,LOB-025 ,Petit Angel ,Normal Monster ,Common ,,Light ,Fairy ,3,600,900,A quick-moving and tiny fairy that's very difficult to hit. 
,LOB-026 ,Hinotama Soul ,Normal Monster ,Common ,,Fire ,Pyro ,2,600,500,An intensely hot flame creature that rams anything standing in its way. 
,LOB-027 ,Aqua Madoor ,Normal Monster ,Rare ,,Water ,Spellcaster ,4,1200,2000,A wizard of the waters that conjures a liquid wall to crush any enemies that oppose him. 
,LOB-028 ,Kagemusha of the Blue Flame ,Normal Monster ,Common ,,Earth ,Warrior ,2,800,400,"Serving as a double for the Ruler of the Blue Flame, he's a master swordsman that wields a fine blade. "
,LOB-029 ,Flame Ghost ,Fusion Monster ,Rare ,,Dark ,Zombie ,3,1000,800,"""Skull Servant"" + ""Dissolverock"" "
,LOB-030 ,Two-Mouth Darkruler ,Normal Monster ,Common ,,Earth ,Dragon ,3,900,700,"A dinosaur with two deadly jaws, it stores electricity in its horn and releases high voltage bolts from the mouth on its back. "
,LOB-031 ,Dissolverock ,Normal Monster ,Common ,,Earth ,Rock ,3,900,1000,"A monster born in the lava pits, it generates intense heat that can melt away its enemies. "
,LOB-032 ,Root Water ,Normal Monster ,Common ,,Water ,Fish ,3,900,800,An amphibian capable of calling up a massive tidal wave from the dark seas to wipe out enemy monsters. 
,LOB-033 ,The Furious Sea King ,Normal Monster ,Common ,,Water ,Aqua ,3,800,700,"Grand King of the Seven Seas, he's able to summon massive tidal waves to drown the enemy. "
,LOB-034 ,Green Phantom King ,Normal Monster ,Common ,,Earth ,Plant ,3,500,1600,"This youthful king of the forest lives in a green world, abundant with trees and wildlife. "
,LOB-035 ,Ray & Temperature ,Normal Monster ,Common ,,Light ,Fairy ,3,1000,1000,The Sun and the North Wind join hands to deliver a devastating combination of heat and gale-force winds. 
,LOB-036 ,King Fog ,Normal Monster ,Common ,,Dark ,Fiend ,3,1000,900,A fiend that dwells in a blinding curtain of smoke. 
,LOB-037 ,Mystical Sheep #2 ,Normal Monster ,Common ,,Earth ,Beast ,3,800,1000,A monstrous sheep with a long tail for hypnotizing enemies. 
,LOB-038 ,Masaki the Legendary Swordsman ,Normal Monster ,Common ,,Earth ,Warrior ,4,1100,1100,Legendary swordmaster Masaki is a veteran of over 100 battles. 
,LOB-039 ,Kurama ,Normal Monster ,Common ,,Wind ,Winged Beast ,3,800,800,A vicious bird that attacks from the skies with its whip-like tail. 
,LOB-040 ,Legendary Sword ,Spell ,Common ,,,Equip ,,,,A Warrior-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-041 ,Beast Fangs ,Spell ,Common ,,,Equip ,,,,A Beast-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-042 ,Violet Crystal ,Spell ,Common ,,,Equip ,,,,A Zombie-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-043 ,Book of Secret Arts ,Spell ,Common ,,,Equip ,,,,A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-044 ,Power of Kaishin ,Spell ,Common ,,,Equip ,,,,A Aqua-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-045 ,Dragon Capture Jar ,Trap ,Rare ,,,Continuous ,,,,All Dragon-Type monsters on the field are switched to Defense Position and remain in this position as long as this card is active. 
,LOB-046 ,Forest ,Spell ,Common ,,,Field ,,,,"Increases the ATK and DEF of all Insect, Beast, Plant, and Beast-Warrior-Type monsters by 200 points. "
,LOB-047 ,Wasteland ,Spell ,Common ,,,Field ,,,,"Increases the ATK and DEF of all Dinosaur, Zombie, and Rock-Type monsters by 200 points. "
,LOB-048 ,Mountain ,Spell ,Common ,,,Field ,,,,"Increases the ATK and DEF of all Dragon, Winged Beast, and Thunder-Type monsters by 200 points. "
,LOB-049 ,Sogen ,Spell ,Common ,,,Field ,,,,Increases the ATK and DEF of all Beast-Warrior and Warrior-Type monsters by 200 points. 
,LOB-050 ,Umi ,Spell ,Common ,,,Field ,,,,"Increases the ATK and DEF of all Fish, Sea Serpent, Thunder, and Aqua-Type monsters by 200 points. Also decreases the ATK and DEF of all Machine and Pyro-Type monsters by 200 points. "
,LOB-051 ,Yami ,Spell ,Common ,,,Field ,,,,Increases the ATK and DEF of all Fiend and Spellcaster-Type monsters by 200 points. Also decreases the ATK and DEF of all Fairy-Type monsters by 200 points. 
,LOB-052 ,Dark Hole ,Spell ,Super Rare ,,,Normal ,,,,Destroys all monsters on the field. 
,LOB-053 ,Raigeki ,Spell ,Super Rare ,,,Normal ,,,,Destroys all of your opponent's monsters on the field. 
,LOB-054 ,Red Medicine ,Spell ,Common ,,,Normal ,,,,Increase your Life Points by 500 points. 
,LOB-055 ,Sparks ,Spell ,Common ,,,Normal ,,,,Inflicts 200 points of Direct Damage to your opponent's Life Points. 
,LOB-056 ,Hinotama ,Spell ,Common ,,,Normal ,,,,Inflicts 500 points of Direct Damage to your opponent's Life Points. 
,LOB-057 ,Fissure ,Spell ,Rare ,,,Normal ,,,,Destroys 1 opponent's face-up monster with the lowest attack. 
,LOB-058 ,Trap Hole ,Trap ,Super Rare ,,,Normal ,,,,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 1000 or more, the monster is destroyed. "
,LOB-059 ,Polymerization ,Spell ,Super Rare ,,,Normal ,,,,Fuses 2 or more Fusion-Material Monsters to form a new Fusion Monster. 
,LOB-060 ,Remove Trap ,Spell ,Common ,,,Normal ,,,,Destroys 1 face-up Trap Card on the field. 
,LOB-061 ,Two-Pronged Attack ,Trap ,Rare ,,,Normal ,,,,Select and destroy 2 of your monsters and 1 of your opponent's monsters. 
,LOB-062 ,Mystical Elf ,Normal Monster ,Super Rare ,,Light ,Spellcaster ,4,800,2000,"A delicate elf that lacks offense, but has a terrific defense backed up by mystical power. "
,LOB-063 ,Tyhone ,Normal Monster ,Common ,,Wind ,Winged Beast ,4,1200,1400,"Capable of firing cannonballs from its mouth for long-range attacks, this creature is particularly effective in mountain battles. "
,LOB-064 ,Beaver Warrior ,Normal Monster ,Common ,,Earth ,Beast-Warrior ,4,1200,1500,What this creature lacks in size it makes up for in defense when battling in the prairie. 
,LOB-065 ,Gravedigger Ghoul ,Spell ,Rare ,,,Normal ,,,,Select 2 Monster Cards from your opponent's Graveyard. These Monster Cards are removed from play for the remainder of the Duel. 
,LOB-066 ,Curse of Dragon ,Normal Monster ,Super Rare ,,Dark ,Dragon ,5,2000,1500,A wicked dragon that taps into dark forces to execute a powerful attack. 
,LOB-067 ,Karbonala Warrior ,Fusion Monster ,Rare ,,Earth ,Warrior ,4,1500,1200,"""M-Warrior #1"" + ""M-Warrior #2"" "
,LOB-068 ,Giant Soldier of Stone ,Normal Monster ,Rare ,,Earth ,Rock ,3,1300,2000,A giant warrior made of stone. A punch from this creature has earth-shaking results. 
,LOB-069 ,Uraby ,Normal Monster ,Common ,,Earth ,Dinosaur ,4,1500,800,"Fast on its feet, this dinosaur rips enemies to shreds with its sharp claws. "
,LOB-070 ,Red-Eyes B. Dragon ,Normal Monster ,Ultra Rare ,,Dark ,Dragon ,7,2400,2000,A ferocious dragon with a deadly attack. 
,LOB-071 ,Reaper of the Cards ,Effect Monster ,Rare ,,Dark ,Fiend ,5,1380,1930,"FLIP: Destroys 1 Trap Card on the field. If this card's target is face-down, flip it face-up. If this card is a Trap Card, it is destroyed. If not, it is returned to its face-down position. The flipped card is not activated. "
,LOB-072 ,Witty Phantom ,Normal Monster ,Common ,,Dark ,Fiend ,4,1400,1300,"Dressed in a night-black tuxedo, this creature presides over death. "
,LOB-073 ,Larvas ,Normal Monster ,Common ,,Earth ,Beast ,3,800,1000,"A fast-moving, bird-like creature that strangles opposing monsters with its long, thin arms. "
,LOB-074 ,Hard Armor ,Normal Monster ,Common ,,Earth ,Warrior ,3,300,1200,A living suit of armor that attacks enemies with a bone-jarring tackle. 
,LOB-075 ,Man Eater ,Normal Monster ,Common ,,Earth ,Plant ,2,800,600,Man-eating plant with poison feelers for attacking enemies. 
,LOB-076 ,M-Warrior #1 ,Normal Monster ,Common ,,Earth ,Warrior ,3,1000,500,"Specializing in combination attacks, this warrior uses magnetism to block an enemy's escape. "
,LOB-077 ,M-Warrior #2 ,Normal Monster ,Common ,,Earth ,Warrior ,3,500,1000,"Specializing in combination attacks, this warrior is equipped with a tough, magnetically coated armor. "
,LOB-078 ,Spirit of the Harp ,Normal Monster ,Rare ,,Light ,Fairy ,4,800,2000,A spirit that soothes the soul with the music of its heavenly harp. 
,LOB-079 ,Armaill ,Normal Monster ,Common ,,Earth ,Warrior ,3,700,1300,A strange warrior who manipulates three deadly blades with both hands and his tail. 
,LOB-080 ,Terra the Terrible ,Normal Monster ,Common ,,Dark ,Fiend ,4,1200,1300,"Known as a swamp dweller, this creature is a minion of the dark forces. "
,LOB-081 ,Frenzied Panda ,Normal Monster ,Common ,,Earth ,Beast ,4,1200,1000,A savage beast that carries a big bamboo stick for beating down its enemies. 
,LOB-082 ,Kumootoko ,Normal Monster ,Common ,,Earth ,Insect ,3,700,1400,"A massive, intelligent spider that traps enemies with webbing. "
,LOB-083 ,Meda Bat ,Normal Monster ,Common ,,Dark ,Fiend ,2,800,400,"An eyeball fiend created by a servant of the wicked, it uses ""Dark Bombs"" to blow away its enemies. "
,LOB-084 ,Enchanting Mermaid ,Normal Monster ,Common ,,Water ,Fish ,3,1200,900,A beautiful mermaid that lures voyagers to a watery death. 
,LOB-085 ,Fireyarou ,Normal Monster ,Common ,,Fire ,Pyro ,4,1300,1000,A malevolent creature wrapped in flames that attacks enemies with intense fire. 
,LOB-086 ,Dragoness the Wicked Knight ,Fusion Monster ,Rare ,,Wind ,Warrior ,3,1200,900,"""Armaill"" + ""One-Eyed Shield Dragon"" "
,LOB-087 ,One-Eyed Shield Dragon ,Normal Monster ,Common ,,Wind ,Dragon ,3,700,1300,"This dragon wears a shield not only for its own protection, but also for ramming its enemies. "
,LOB-088 ,Dark Energy ,Spell ,Common ,,,Equip ,,,,A Fiend-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-089 ,Laser Cannon Armor ,Spell ,Common ,,,Equip ,,,,An Insect-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-090 ,Vile Germs ,Spell ,Common ,,,Equip ,,,,A Plant-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-091 ,Silver Bow and Arrow ,Spell ,Common ,,,Equip ,,,,A Fairy-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-092 ,Dragon Treasure ,Spell ,Common ,,,Equip ,,,,A Dragon-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-093 ,Electro-Whip ,Spell ,Common ,,,Equip ,,,,A Thunder-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-094 ,Mystical Moon ,Spell ,Common ,,,Equip ,,,,A Beast-Warrior-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-095 ,Stop Defense ,Spell ,Rare ,,,Normal ,,,,"Select 1 of your opponent's monsters and switch it to Attack Position. If the card is face-down, flip it face-up. If the card has a flip effect, it is activate immediately. "
,LOB-096 ,Machine Conversion Factory ,Spell ,Common ,,,Equip ,,,,A Machine-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-097 ,Raise Body Heat ,Spell ,Common ,,,Equip ,,,,A Dinosaur-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-098 ,Follow Wind ,Spell ,Common ,,,Equip ,,,,A Winged Beast-Type monster equipped with this card increases its ATK and DEF by 300 points. 
,LOB-099 ,Goblin's Secret Remedy ,Spell ,Rare ,,,Normal ,,,,Increases a selected player's Life Points by 600 points. 
,LOB-100 ,Final Flame ,Spell ,Rare ,,,Normal ,,,,Inflicts 600 points of Direct Damage to your opponent's Life Points. 
,LOB-101 ,Swords of Revealing Light ,Spell ,Super Rare ,,,Normal ,,,,"Counting from your opponent's turn, none of your opponent's monsters can attack for 3 turns of his/her own. When this card is activated, opponent's face-down monsters at that time are turned face-up, but remain in Defense Position. Any effects the monsters may have are immediately activated. "
,LOB-102 ,Metal Dragon ,Fusion Monster ,Rare ,,Wind ,Machine ,6,1850,1700,"""Steel Ogre Grotto #1"" + ""Lesser Dragon"" "
,LOB-103 ,Spike Seadra ,Normal Monster ,Common ,,Water ,Sea Serpent ,5,1600,1300,"Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity. "
,LOB-104 ,Tripwire Beast ,Normal Monster ,Common ,,Earth ,Thunder ,4,1200,1300,This creature attacks with electromagnetic waves. 
,LOB-105 ,Skull Red Bird ,Normal Monster ,Common ,,Wind ,Winged Beast ,4,1550,1200,This monster swoops down and attacks with a rain of knives stored in its wings. 
,LOB-106 ,Armed Ninja ,Effect Monster ,Rare ,,Earth ,Warrior ,1,300,300,"FLIP: Destroys 1 Magic Card on the field. If this card's target is face-down, flip it face-up. If the card is a Magic Card, it is destroyed. If not, it is returned to its face-down position. The flipped card is not activated. "
,LOB-107 ,Flower Wolf ,Fusion Monster ,Rare ,,Earth ,Beast ,5,1800,1400,"""Silver Fang"" + ""Darkworld Thorns"" "
,LOB-108 ,Man-Eater Bug ,Effect Monster ,Super Rare ,,Earth ,Insect ,2,450,600,FLIP: Destroys 1 monster on the field (regardless of position). 
,LOB-109 ,Sand Stone ,Normal Monster ,Common ,,Earth ,Rock ,5,1300,1600,"Appears from underground and attacks with long, snake-like tentacles. "
,LOB-110 ,Hane-Hane ,Effect Monster ,Rare ,,Earth ,Beast ,2,450,500,FLIP: Select 1 Monster Card on the field (regardless of position) and return it to its owner's hand. 
,LOB-111 ,Misairuzame ,Normal Monster ,Common ,,Water ,Fish ,5,1400,1600,A missile-launching fish protected by deadly spikes. 
,LOB-112 ,Steel Ogre Grotto #1 ,Normal Monster ,Common ,,Earth ,Machine ,5,1400,1800,A steel idol worshiped in the Land of Machines. 
,LOB-113 ,Lesser Dragon ,Normal Monster ,Common ,,Wind ,Dragon ,4,1200,1000,A minor dragon incapable of breathing fire. 
,LOB-114 ,Darkworld Thorns ,Normal Monster ,Common ,,Earth ,Plant ,3,1200,900,A thorny plant found in the darklands that wraps its body around any unwary travelers. 
,LOB-115 ,Drooling Lizard ,Normal Monster ,Common ,,Earth ,Reptile ,3,900,800,A blood-sucking snake in human form that attacks any living being that passes nearby. 
,LOB-116 ,Armored Starfish ,Normal Monster ,Common ,,Water ,Aqua ,4,850,1400,A bluish starfish with a solid hide capable of fending off attacks. 
,LOB-117 ,Succubus Knight ,Normal Monster ,Common ,,Dark ,Warrior ,5,1650,1300,A warrior wizard adept in casting bone-chilling spells. 
,LOB-118 ,Monster Reborn ,Spell ,Ultra Rare ,,,Normal ,,,,Select 1 Monster Card from either your opponent's or your own graveyard and place it on the field under your control in Attack or Defense Position (face-up). This is considered a Special Summon. 
,LOB-119 ,Pot of Greed ,Spell ,Rare ,,,Normal ,,,,Draw 2 cards from your deck. 
,LOB-120 ,Right Leg of the Forbidden One ,Normal Monster ,Ultra Rare ,,Dark ,Spellcaster ,1,200,300,A forbidden right leg sealed by magic. Whosoever breaks the seal will know infinite power. 
,LOB-121 ,Left Leg of the Forbidden One ,Normal Monster ,Ultra Rare ,,Dark ,Spellcaster ,1,200,300,A forbidden left leg sealed by magic. Whosoever breaks the seal will know infinite power. 
,LOB-122 ,Right Arm of the Forbidden One ,Normal Monster ,Ultra Rare ,,Dark ,Spellcaster ,1,200,300,A forbidden right arm sealed by magic. Whosoever breaks the seal will know infinite power. 
,LOB-123 ,Left Arm of the Forbidden One ,Normal Monster ,Ultra Rare ,,Dark ,Spellcaster ,1,200,300,A forbidden left arm sealed by magic. Whosoever breaks the seal will know infinite power. 
,LOB-124 ,Exodia the Forbidden One ,Effect Monster ,Ultra Rare ,,Dark ,Spellcaster ,3,1000,1000,An automatic victory can be declared by the player whose hand contains this card together with the Left Leg/Right Leg/Left Arm/Right Arm of the Forbidden One. 
,LOB-125 ,Gaia the Dragon Champion ,Fusion Monster ,Secret Rare ,,Wind ,Dragon ,7,2600,2100,"""Gaia the Fierce Knight"" + ""Curse of Dragon"" "
Totals,,,,,Total,,,,,,
0/126,,,,,0,,,,,,
