Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,MRL-025 ,High Tide Gyojin ,Normal Monster ,Common ,,Water ,Aqua ,4,1650,1300,A very agile half-fish warrior known for its relentless attacks. 
,MRL-026 ,Invader of the Throne ,Effect Monster ,Super Rare ,,Earth ,Warrior ,4,1350,1700,FLIP: Select 1 opponent's monster and switch control of it with this card. This effect cannot be activated during the Battle Phase. 
,MRL-027 ,Whiptail Crow ,Normal Monster ,Common ,,Dark ,Fiend ,4,1650,1600,Attacks from the sky with a whip-like tail. 
,MRL-028 ,Slot Machine ,Normal Monster ,Super Short-Pri ,,Dark ,Machine ,7,2000,2300,This machine's ability is said to vary according to its slot results 
,MRL-029 ,Relinquished ,Ritual/Effect Monster ,Ultra Rare ,,Dark ,Spellcaster ,1,0,0,"This monster can take on the ATK and DEF of 1 opponent's monster on the field (a face-down monster results in an ATK and DEF of 0). Treat the selected monster as an Equip Magic Card and use it to equip ""Relinquished"", you may use this effect only once per turn and can equip ""Relinquished"" with only 1 monster at a time. When your opponent attacks this monster with an ATK higher than ""Relinquished"", the equipped monster is destroyed instead of ""Relinquished"". Any Life Point damage you receive from the attacking monster wh0 ""Relinquished"" is equipped is also inflicted on your opponent. "
,MRL-030 ,Red Archery Girl ,Normal Monster ,Common ,,Water ,Aqua ,4,1400,1500,"A mermaid archer that hides in a protective shell, waiting for the right moment to strike "
,MRL-031 ,Gravekeeper's Servant ,Spell ,Short-Print Com ,,,Continuous ,,,,"Each time your opponent attacks with a monster, the opponent must send 1 card from the top of his/her Deck to the Graveyard. "
,MRL-032 ,Curse of Fiend ,Spell ,Common ,,,Normal ,,,,"Changes the battle positions of all Attack Position monsters on the field to Defense Position and vice-versa. These positions cannot be changed during the turn this card is activated except by the effects of a Magic, Trap, or Effect Monster Card. You can activate this card only during your Standby Phase. "
,MRL-033 ,Upstart Goblin ,Spell ,Common ,,,Normal ,,,,Draw 1 card from your Deck. Your opponent gains 1000 Life Points. 
,MRL-034 ,Toll ,Spell ,Super Short-Pri ,,,Continuous ,,,,"As long as this card remains face-up on the Field, both you and your opponent must pay 500 Life Points per monster to attack. "
,MRL-035 ,Final Destiny ,Spell ,Common ,,,Normal ,,,,Discard 5 cards from your hand to destroy all cards on the Field. 
,MRL-036 ,Snatch Steal ,Spell ,Ultra Rare ,,,Equip ,,,,Take control of 1 of your opponent's face-up monsters. Your opponent gains 1000 Life Points at each of his/her Standby Phases. 
,MRL-037 ,Chorus of Sanctuary ,Spell ,Common ,,,Field ,,,,Increases the DEF of all Defense Position monsters by 500 points. 
,MRL-038 ,Confiscation ,Spell ,Super Rare ,,,Normal ,,,,Pay 1000 Life Points to look at your opponent's hand. Select 1 card and discard it to the Graveyard. 
,MRL-039 ,Delinquent Duo ,Spell ,Ultra Rare ,,,Normal ,,,,Pay 1000 Life Points. Randomly select and discard 1 card from your opponent's hand. You opponent then selects and discards another card from his/her hand. 
,MRL-040 ,Darkness Approaches ,Spell ,Super Short-Pri ,,,Normal ,,,,"Discard 2 cards from your hand. Select 1 face-up monster and flip it face-down, but do not change its battle position. "
,MRL-041 ,Fairy's Hand Mirror ,Trap ,Short-Print Com ,,,Normal ,,,,Switch the opponent's Magic Card effect that specifically designates 1 monster as a target to another correctly targeted monster. 
,MRL-042 ,Tailor of the Fickle ,Spell ,Short-Print Com ,,,Quick-Play ,,,,Select 1 equipped Equip Card and switch it to another correct target. 
,MRL-043 ,Rush Recklessly ,Spell ,Rare ,,,Quick-Play ,,,,Increase 1 monster's ATK by 700 points during the turn this card is activated. 
,MRL-044 ,The Reliable Guardian ,Spell ,Common ,,,Quick-Play ,,,,Increase 1 monster's DEF by 700 points during the turn this card is activated. 
,MRL-045 ,The Forceful Sentry ,Spell ,Ultra Rare ,,,Normal ,,,,"Look at your opponent's hand, then select 1 card and return it to his/her deck. The Deck is then shuffled. "
,MRL-046 ,Chain Energy ,Spell ,Common ,,,Continuous ,,,,"As long as this card remains face-up on the Field, both you and your opponent must pay 500 Life Points per card to play or set cards from your respective hands. "
,MRL-047 ,Mystical Space Typhoon ,Spell ,Ultra Rare ,,,Quick-Play ,,,,Destroy 1 Magic or Trap Card on the field. 
,MRL-048 ,Giant Trunade ,Spell ,Super Rare ,,,Normal ,,,,Return all Magic and Trap Cards on the Field to their respective owner's hands. 
,MRL-049 ,Painful Choice ,Spell ,Super Rare ,,,Normal ,,,,Select 5 cards from your deck and show them to your opponent. Your opponent must select 1 card that will be added to your hand. Discard the remaining cards to the Graveyard. 
,MRL-050 ,Snake Fang ,Trap ,Common ,,,Normal ,,,,Decrease 1 selected monster's DEF by 500 during the turn this card is activated. 
,MRL-051 ,Black Illusion Ritual ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summoned ""Relinquished"". You must also offer monsters whose total Level Stars equal 1 or more from the Field or your hand as a Tribute. "
,MRL-052 ,Octoberser ,Normal Monster ,Common ,,Water ,Aqua ,5,1600,1400,"With the head of a fish and the legs of an octopus, this strange creature attacks enemies by flinging spears. "
,MRL-053 ,Psychic Kappa ,Normal Monster ,Common ,,Water ,Aqua ,2,400,1000,An amphibian with a myriad of powers to shield it from enemy attacks. 
,MRL-054 ,Horn of the Unicorn ,Spell ,Rare ,,,Equip ,,,,"A monster equipped with this card increases its ATK and DEF by 700 points. When this card is sent from the Field to the Graveyard, it return to the top of your Deck. "
,MRL-055 ,Labyrinth Wall ,Normal Monster ,Common ,,Earth ,Rock ,5,0,3000,These walls form a labyrinth with no exit for enemies. 
,MRL-056 ,Wall Shadow ,Effect Monster ,Common ,,Dark ,Warrior ,7,1600,3000,"You cannot Normal Summon this monster. This card can only be Special Summoned by offering ""Labyrinth Wall"" equipped with ""Magical Labyrinth"" as a Tribute. No other Tribute Monsters are necessary. "
,MRL-057 ,Twin Long Rods #2 ,Normal Monster ,Common ,,Water ,Aqua ,3,850,700,An amphibious creature with two whip-like tails. 
,MRL-058 ,Stone Ogre Grotto ,Normal Monster ,Common ,,Earth ,Rock ,5,1600,1500,A behemoth shaped by giant boulders. 
,MRL-059 ,Magical Labyrinth ,Spell ,Common ,,,Equip ,,,,"Equip ""Labyrinth Wall"" with this card. If you offer ""Labyrinth Wall"" equipped with this card as a Tribute, you can Special Summon ""Wall Shadow"" from your Deck. "
,MRL-060 ,Eternal Rest ,Spell ,Super Short-Pri ,,,Normal ,,,,Destroy all monsters equipped with Equip Cards. 
,MRL-061 ,Megamorph ,Spell ,U ,,,Equip ,,,,"If your Life Points are lower than your opponent's, the original ATK of a monster equipped with this card is doubled. If your Life Points are higher, the original ATK is halved. "
,MRL-062 ,Commencement Dance ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summoned ""Performance of Sword"". You must also offer monsters whose total Level Stars equal 6 or more from the Field or your hand as a Tribute. "
,MRL-063 ,Hamburger Recipe ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summoned ""Hungry Burger"". You must also offer monsters whose total Level Stars equal 6 or more from the Field or your hand as a Tribute. "
,MRL-064 ,House of Adhesive Tape ,Trap ,Common ,,,Normal ,,,,"If the DEF of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed. "
,MRL-065 ,Etagaboon ,Trap ,Common ,,,Normal ,,,,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed. "
,MRL-066 ,Turtle Oath ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summoned ""Crab Turtle"". You must also offer monsters whose total Level Stars equal 8 or more from the Field or your hand as a Tribute. "
,MRL-067 ,Performance of Sword ,Ritual Monster ,Common ,,Earth ,Warrior ,6,1950,1850,"This monster can only be Ritual Summoned with the Ritual Magic Card, ""Commencement Dance"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute form your Field or your hand. "
,MRL-068 ,Hungry Burger ,Ritual Monster ,Common ,,Dark ,Warrior ,6,2000,1850,"This monster can only be Ritual Summoned with the Ritual Magic Card, ""Hamburger Recipe"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute form your Field or your hand. "
,MRL-069 ,Crab Turtle ,Ritual Monster ,Common ,,Water ,Aqua ,8,2550,2500,"This monster can only be Ritual Summoned with the Ritual Magic Card, ""Turtle Oath"". You must also offer monsters whose total Level Stars equal 8 or more as a Tribute form your Field or your hand. "
,MRL-070 ,Ryu-Ran ,Normal Monster ,Common ,,Fire ,Dragon ,7,2200,2600,A vicious little dragon sheltered in an egg that looks deceptively harmless. 
,MRL-071 ,Manga Ryu-Ran ,Toon Monster ,Rare ,,Fire ,Dragon ,7,2200,2600,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 life points each time this monster attacks. When ""Toon World"" is destroyed, this card is destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon Monster is on your opponent's side of the field, your attacks must target the Toon Monster. "
,MRL-072 ,Toon Mermaid ,Effect Monster ,Ultra Rare ,,Water ,Aqua ,4,1400,1500,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 life points each time this monster attacks. When ""Toon World"" is destroyed, this card is destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon Monster is on your opponent's side of the field, your attacks must target the Toon Monster. "
,MRL-073 ,Toon Summoned Skull ,Toon Monster ,Ultra Rare ,,Dark ,Fiend ,6,2500,1200,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 life points each time this monster attacks. When ""Toon World"" is destroyed, this card is destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon Monster is on your opponent's side of the field, your attacks must target the Toon Monster. "
,MRL-074 ,Jigen Bakudan ,Effect Monster ,Common ,,Fire ,Pyro ,2,200,1000,"FLIP: After this card is flipped, offer it as a Tribute during your Standby Phase to destroy all monsters on your side of the Field and inflict Direct Damage equal to half of the total ATK of the destroyed cards (excluding this monster) to your opponent's Life Points. "
,MRL-075 ,Hyozanryu ,Normal Monster ,Rare ,,Light ,Dragon ,7,2100,2800,A dragon created from a massive diamond that sparkles with blinding light. 
,MRL-076 ,Toon World ,Spell ,Super Rare ,,,Continuous ,,,,This card is activated by paying 1000 of your Life Points. 
,MRL-077 ,Cyber Jar ,Effect Monster ,Rare ,,Dark ,Rock ,3,900,900,FLIP: Destroy all monsters on the Field (including this monster). Both players then pick up (not Draw) 5 cards from the top of their respective Decks and show the cards to each other. Immediately Special Summon any Monster Cards of Level 4 or lower among them on the Field in face-up Attack Position or face-down Defense Position. The rest of the cards picked up are placed in the player's hands. 
,MRL-078 ,Banisher of the Light ,Effect Monster ,Super Rare ,,Light ,Fairy ,3,100,2000,"As long as this card remains face-up on the Field, any card sent to the Graveyard is removed from play. "
,MRL-079 ,Giant Rat ,Effect Monster ,Rare ,,Earth ,Beast ,4,1400,1450,"When this card is sent to the Graveyard as a result of battle, you may select 1 Earth monster with an ATK of 1500 or less from your Deck and Special Summon it to the Field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled. "
,MRL-080 ,Senju of the Thousand Hands ,Effect Monster ,Rare ,,Light ,Fairy ,4,1400,1000,"When this card is summoned to the field (excluding Special Summon), you may move 1 Ritual Monster Card from your Deck to your hand. The Deck is then shuffled. "
,MRL-081 ,UFO Turtle ,Effect Monster ,Rare ,,Fire ,Machine ,4,1400,1200,"When this card is sent to the Graveyard as a result of battle, you may select 1 Fire monster with an ATK of 1500 or less from your Deck and Special Summon it to the Field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled. "
,MRL-082 ,Flash Assailant ,Effect Monster ,Common ,,Dark ,Fiend ,4,2000,2000,Decrease the ATK and DEF of this card by 400 points for every card in your hand. 
,MRL-083 ,Karate Man ,Effect Monster ,Rare ,,Earth ,Warrior ,3,1000,1000,"Once per turn, the original ATK of this card can be doubled. When this effect is applied, the card is immediately destroyed at the end of the turn. "
,MRL-084 ,Dark Zebra ,Effect Monster ,Common ,,Earth ,Beast ,4,1800,400,"If this is the only card you control during your Standby Phase, it is automatically placed in Defense Position. You cannot change the position of this card during the same turn. "
,MRL-085 ,Giant Germ ,Effect Monster ,Rare ,,Dark ,Fiend ,2,1000,100,"When this card is sent to the Graveyard as a result of battle, inflict 500 points of Direct Damage to your opponent's Life Points. You can also take cards of the same name from your Deck and Special Summon them to the field in face-up Attack Position. The Deck is then shuffled. "
,MRL-086 ,Nimble Momonga ,Effect Monster ,Rare ,,Earth ,Beast ,2,1000,100,"When this card is sent to the Graveyard as a result of battle, increase your Life Points by 1000 points. You can also take cards of the same name from your Deck and Special Summon them to the field in face-down Defense Position. The Deck is then shuffled. "
,MRL-087 ,Spear Cretin ,Effect Monster ,Common ,,Dark ,Fiend ,2,500,500,"FLIP: After this card is flipped, when it is sent to the Graveyard, both you and your opponent select 1 monster from your respective Graveyards and Special Summon it on the Field in face-up Attack Position or face-down Defense Position (no Tribute is required for monsters of Level 5 or more). "
,MRL-088 ,Shining Angel ,Effect Monster ,Rare ,,Light ,Fairy ,4,1400,800,"When this card is sent to the Graveyard as a result of battle, you may select 1 Light monster with an ATK of 1500 or less from your Deck and Special Summon it to the Field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled. "
,MRL-089 ,Boar Soldier ,Effect Monster ,Common ,,Earth ,Beast-Warrior ,4,2000,500,"This card can only be summoned by Flip Summon. If summoned by a Normal Summon, the card is destroyed. If your opponent has 1 or more monsters under his/her control, the ATK of this card is decreased by 1000 points. "
,MRL-090 ,Mother Grizzly ,Effect Monster ,Rare ,,Water ,Beast-Warrior ,4,1400,1000,"When this card is sent to the Graveyard as a result of battle, you may select 1 Water monster with an ATK of 1500 or less from your Deck and Special Summon it to the Field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled. "
,MRL-091 ,Flying Kamakiri #1 ,Effect Monster ,Rare ,,Wind ,Insect ,4,1400,900,"When this card is sent to the Graveyard as a result of battle, you may select 1 Wind monster with an ATK of 1500 or less from your Deck and Special Summon it to the Field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled. "
,MRL-092 ,Ceremonial Bell ,Effect Monster ,Common ,,Light ,Spellcaster ,3,0,1850,"As long as this card remains face-up on the Field, you and your opponent must show your respective hands to each other. "
,MRL-093 ,Sonic Bird ,Effect Monster ,Common ,,Wind ,Winged Beast ,4,1400,1000,"When this card is summoned to the field (excluding Special Summon), you may move 1 Ritual Monster Card from your Deck to your hand. The Deck is then shuffled. "
,MRL-094 ,Mystic Tomato ,Effect Monster ,Rare ,,Dark ,Plant ,4,1400,1100,"When this card is sent to the Graveyard as a result of battle, you may select 1 Dark monster with an ATK of 1500 or less from your Deck and Special Summon it to the Field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled. "
,MRL-095 ,Kotodama ,Effect Monster ,Common ,,Earth ,Fairy ,3,0,1600,"As long as this card remains face-up on the Field, monsters of the same name cannot exist on the field at the same time (face-down cards not included). If a card of the same name is summoned a later turn, that card is destroyed. If 2 cards of the same name are played at the same time, both cards are destroyed. "
,MRL-096 ,Gaia Power ,Spell ,Short-Print Com ,,,Field ,,,,Increases the ATK of all Earth monsters by 500 points and decreases their DEF by 400 points. 
,MRL-097 ,Umiiruka ,Spell ,Short-Print Com ,,,Field ,,,,Increases the ATK of all Water monsters by 500 points and decreases their DEF by 400 points. 
,MRL-098 ,Molten Destruction ,Spell ,Short-Print Com ,,,Field ,,,,Increases the ATK of all Fire monsters by 500 points and decreases their DEF by 400 points. 
,MRL-099 ,Rising Air Current ,Spell ,Short-Print Com ,,,Field ,,,,Increases the ATK of all Wind monsters by 500 points and decreases their DEF by 400 points. 
,MRL-100 ,Luminous Spark ,Spell ,Short-Print Com ,,,Field ,,,,Increases the ATK of all Light monsters by 500 points and decreases their DEF by 400 points. 
,MRL-101 ,Mystic Plasma Zone ,Spell ,Short-Print Com ,,,Field ,,,,Increases the ATK of all Dark monsters by 500 points and decreases their DEF by 400 points. 
,MRL-102 ,Messenger of Peace ,Spell ,Super Rare ,,,Continuous ,,,,"You must pay 100 Life Points at each of your Standby Phases. If you cannot pay, this card is destroyed. All monsters with an ATK of 1500 points or more cannot attack. "
,MRL-103 ,Serpent Night Dragon ,Normal Monster ,Secret Rare ,,Dark ,Dragon ,7,2350,2400,A dragon created from the soul of a wicked knight. 
