Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,STON-EN012 ,The Six Samurai - Irou ,Effect Monster ,Common ,,Dark ,Warrior ,4,1700,1200,"While you control another ""Six Samurai"" monster with a different name, if this card attacks a face-down Defense Position monster, destroy the monster immediately with this card’s effect without flipping it face-up or applying damage calculation. If this card would be destroyed, you can destroy another ""Six Samurai"" monster you control instead. "
,STON-EN013 ,Great Shogun Shien ,Effect Monster ,Super Rare ,,Fire ,Warrior ,7,2500,2400,"If you control 2 or more ""Six Samurai"" monsters, you can Special Summon this card from your hand. You opponent can activate only 1 Spell/Trap Card each turn. If this card would be destroyed, you can destroy a ""Six Samurai"" monster you control instead. "
,STON-EN014 ,Shien's FootSoldier  ,Effect Monster ,Common ,,Earth ,Warrior ,2,700,300,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 Level 3 or lower ""Six Samurai"" monster from your Deck. "
,STON-EN015 ,Sage of Silence ,Effect Monster ,Rare ,,Light ,Spellcaster ,4,1400,1000,"If this card destroys an opponent’s monster by battle, your opponent cannot activate Spell Cards during the next turn. "
,STON-EN016 ,Sage of Stillness ,Effect Monster ,Common ,,Light ,Spellcaster ,4,1400,1000,"If this card destroys an opponent’s monster by battle, your opponent cannot activate Trap Cards during the next turn. "
,STON-EN017 ,"Reign-Beaux, Overlord of Dark World ",Effect Monster ,Ultra Rare ,,Dark ,Fiend ,7,2500,1800,"If this card is discarded from the hand to the Graveyard by an opponent’s card effect. Special Summon this card. If this card is Special Summoned this way, destroy all monsters OR all Spell and Trap Cards your opponent controls. "
,STON-EN018 ,"Kahkki, Guerilla of Dark World ",Effect Monster ,Common ,,Dark ,Fiend ,2,300,500,"If this card is discarded from the hand to the Graveyard by a card effect, destroy 1 monster on the field. "
,STON-EN019 ,"Gren, Tactician of Dark World ",Effect Monster ,Common ,,Dark ,Fiend ,2,300,500,"If this card is discarded from the hand to the Graveyard by a card effect, destroy 1 Spell or Trap Card on the field. "
,STON-EN020 ,Fusion Devourer ,Effect Monster ,Rare ,,Dark ,Fiend ,4,1400,1200,"When this card battles a Fusion Monster, the ATK of the Fusion Monster becomes 0 during the Damage Step only. "
,STON-EN021 ,Electric Virus ,Effect Monster ,Common ,,Light ,Thunder ,3,1000,1000,"By discarding this card from your hand to the Graveyard, take control of 1 face-up Machine or Dragon-Type monster your opponent controls until the end of this turn. "
,STON-EN022 ,Puppet Plant ,Effect Monster ,Common ,,Earth ,Plant ,3,1000,1000,"By discarding this card from your hand to the Graveyard, take control of 1 face-up Warrior or Spellcaster-Type monster your opponent controls until the end of this turn. "
,STON-EN023 ,Marionette Mite ,Effect Monster ,Common ,,Dark ,Insect ,3,1000,1000,"By discarding this card from your hand to the Graveyard, take control of 1 face-up Fiend or Zombie-Type monster your opponent controls until the end of this turn. "
,STON-EN024 ,D.D. Crow ,Effect Monster ,Rare ,,Dark ,Winged Beast ,1,100,100,"By discarding this card from your hand to the Graveyard, take control of 1 face-up Fiend or Zombie-Type monster your opponent controls until the end of this turn. "
,STON-EN025 ,Silent Abyss ,Effect Monster ,Common ,,Water ,Reptile ,7,2000,1500,"When this card is destroyed battle and sent to the Graveyard, destroy all face-down and non-WATER monsters. "
,STON-EN026 ,Firestorm Prominence ,Effect Monster ,Common ,,Fire ,Reptile ,7,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-FIRE monsters. "
,STON-EN027 ,Raging Earth ,Effect Monster ,Common ,,Earth ,Reptile ,7,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-EARTH monsters. "
,STON-EN028 ,Destruction Cyclone ,Effect Monster ,Common ,,Wind ,Reptile ,7,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-WIND monsters. "
,STON-EN029 ,Radiant Spirit ,Effect Monster ,Common ,,Light ,Reptile ,7,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-LIGHT monsters. "
,STON-EN030 ,Umbral Soul ,Effect Monster ,Common ,,Dark ,Reptile ,7,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-DARK monsters. "
,STON-EN031 ,Alien Psychic ,Effect Monster ,Common ,,Dark ,Reptile ,1,200,100,This card is changed to Defense Position when it is Normal Summoned or Flip Summoned. Monsters with A-Counters cannot declare an attack. 
,STON-EN032 ,Lycanthrope ,Ritual Monster ,Common ,,Earth ,Beast-Warrior ,6,2400,1800,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Synthesis Spell"". When this card inflicts Battle Damage to your opponent, inflict 200 damage to your opponent for each Normal Monster in your Graveyard. "
,STON-EN033 ,Cu Chulainn the Awakened ,Effect Monster ,Common ,,Light ,Warrior ,4,500,1000,"This card can only be Ritual Summoned with the Ritual Spell Card, Emblem of the Awakening. Once per turn, you can remove from play 1 Normal Monster from your Graveyard. This card gains ATK equal to that Normal Monster’s ATK, until the Standby Phase of your next turn. "
,STON-EN034 ,Elemental Hero Air Neos ,Fusion Monster ,Ultra Rare ,,Wind ,Warrior ,7,2500,2000,"""Elemental Hero Neos"" + ""Neo-Spacian Air Hummingbird"" This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) While your Life Points are lower than your opponent’s this card gains ATK equal to the difference. This card returns to the Fusion Deck during the End Phase. "
,STON-EN035 ,Elemental Hero Grand Neos ,Fusion Monster ,Ultra Rare ,,Earth ,Warrior ,7,2500,2000,"""Elemental Hero Neos"" + ""Neo-Spacian Grand Mole"" This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) Once per turn, you can return 1 monster your opponent controls to its owner’s hand. This card returns to the Fusion Deck during the End Phase. "
,STON-EN036 ,Elemental Hero Glow Neos ,Fusion Monster ,Ultra Rare ,,Light ,Warrior ,7,2500,2000,"""Elemental Hero Neos"" + ""Neo-Spacian Glow Neos"" This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) This card returns to the Fusion Deck during the End Phase. Once per turn, during your Main Phase 1, you can destroy 1 face-up your opponent controls. Based on that card’s type, apply the proper effect ? Monster: This card cannot battle this turn. ? Spell: This card can attack your opponent directly this turn. ?Trap: This card is changed to Defense Position. "
,STON-EN037 ,Ancient Rules ,Spell ,Rare ,,,Normal ,,,,Special Summon 1 Level 5 or higher Normal Monster from your hand. 
,STON-EN038 ,Dark World Dealings ,Spell ,Super Rare ,,,Normal ,,,,Each player draws 1 card. Then each player discards 1 card. 
,STON-EN039 ,Neos Force ,Spell ,Rare ,,,Equip ,,,,"Equip only to ""Elemental Hero Neos"". It gains 800 ATK. When it destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the original ATK of the destroyed monster. During the End Phase, shuffle this card into the Deck. "
,STON-EN040 ,Legendary Ebon Steed ,Spell ,Common ,,,Equip ,,,,"Equip only to a ""Six Samurai"" monster. It be gains 200 ATK and DEF, it if would destroyed, destroy this card instead. "
,STON-EN041 ,"""A"" Cell Scatter Burst ",Spell ,Common ,,,Quick-Play ,,,,"Select 1 face-up ""Alien"" monster you control. Destroy it and distribute new A-Counters equal to its Level among your opponent’s face-up monsters. "
,STON-EN042 ,Twister ,Spell ,Rare ,,,Quick-Play ,,,,Pay 500 Life Points. Destroy 1 face-up Spell or Trap card on the field. 
,STON-EN043 ,Synthesis Spell ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summon ""Lycanthrope"". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand. "
,STON-EN044 ,Emblem of the Awakening ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summon ""Cu Chulainn the Awakened"". You must also Tribute monsters whose total Levels equal 4 or more from the field or your hand. "
,STON-EN045 ,Advanced Ritual Art ,Spell ,Common ,,,Ritual ,,,,Select 1 Ritual Monster in your hand. Send Normal Monsters from your Deck to the Graveyard whose total Levels are equal to that Ritual Monster’s. Ritual Summon a card with the name of the selected Ritual Monster from your hand. 
,STON-EN046 ,Card Trader ,Spell ,Super Rare ,,,Continuous ,,,,"Once per turn during your Standby Phase, you can shuffle 1 card from your hand into the Deck, then draw 1 card. "
,STON-EN047 ,Shien's Castle of Mist ,Spell ,Common ,,,Field ,,,,"When a ""Six Samurai"" monster is attacked, the attacking monster loses 500 ATK during dEmage calculation only. "
,STON-EN048 ,Skyscraper 2 - Hero City ,Spell ,Super Rare ,,,Field ,,,,"Once per turn, during your Main Phase, you can Special Summon 1 ""Elemental Hero"" monster from your Graveyard that was destroyed by battle. (Only this card’s controller can use this effect). "
,STON-EN049 ,Change of Hero - Reflector Ray ,Trap ,Common ,,,Normal ,,,,"Activate only when an ""Elemental Hero"" Fusion Monster you control is destroyed by battle and sent to the Graveyard. Inflict damage to your opponent equal to the destroyed Fusion Monster’s Level X 300. "
,STON-EN050 ,Hero Medal ,Trap ,Rare ,,,Normal ,,,,"When this Set card is destroyed and sent to the Graveyard by a card effect controlled by your opponent, shuffle this card into the Deck. Then draw 1 card. "
,STON-EN051 ,Return of the Six Samurai ,Trap ,Common ,,,Normal ,,,,"Special Summon 1 ""Six Samurai"" monster from your Graveyard. Destroy it at the end of this turn. "
,STON-EN052 ,Eliminating the League ,Trap ,Rare ,,,Normal ,,,,"Discard 1 Spell Card. Destroy 1 face-up monster your opponent controls. Check your opponent’s hand, and all cards in their hand with the same name as the destroyed card are sent to the Graveyard. "
,STON-EN053 ,Flashbang ,Trap ,Common ,,,Normal ,,,,"Activate only after damage calculation when a monster your opponent controls made a direct attack, it is now the End Phase of this turn. "
,STON-EN054 ,The Transmigration Prophecy  ,Trap ,Rare ,,,Normal ,,,,Select 2 cards from the Graveyard and shuffle them into their owner’s Deck(s) 
,STON-EN055 ,Anti-Fusion Device ,Trap ,Common ,,,Normal ,,,,Destroy 1 face-up Fusion Monster on the field. 
,STON-EN056 ,Ritual Sealing ,Trap ,Common ,,,Normal ,,,,Destroy 1 face-up Ritual Monster on the field. 
,STON-EN057 ,Birthright ,Trap ,Super Rare ,,,Continuous ,,,,"Select 1 Normal Monster from your Graveyard and Special Summon it in face-up Attack Position. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. "
,STON-EN058 ,Swift Samurai Storm! ,Trap ,Common ,,,Continuous ,,,,"Each turn, after the first time a ""Six Samurai"" monster you control battles, all ""Six Samurai"" monsters you control gain 300 ATK until the end of this turn. "
,STON-EN059 ,Cloak and Dagger ,Trap ,Rare ,,,Continuous ,,,,"Declare 1 Monster Card name. If you opponent Normal Summons, Special Summons, or flips that monster(s) face-up remove that monster (s) and this card from play. "
,STON-EN060 ,Pulling the Rug ,Trap ,Rare ,,,Counter ,,,,"Negate the activation and effect of an Effect Monster whose effect activated when Normal Summoned, and destroy that monster. "
