Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,ANPR-EN010 ,Fortune Lady Light ,Effect Monster ,Rare ,,Light ,Spellcaster ,1,? ,? ,"This card's ATK and DEF are equal to its Level x 200. During each of your Standby Phases, increase the Level of this card by 1 (max 12). When this card is removed from the field by a card effect, you can Special Summon 1 ""Fortune Lady"" monster from your Deck. "
,ANPR-EN011 ,Fortune Lady Fire ,Effect Monster ,Rare ,,Fire ,Spellcaster ,1,? ,? ,"This card's ATK and DEF are equal to its Level x 200. During each of your Standby Phases, increase the Level of this card by 1 (max 12). When this card is Special Summoned in face-up Attack Position by the effect of a ""Fortune Lady"" card, destroy 1 face-up monster your opponent controls, and inflict damage to your opponent equal to the destroyed monster's ATK. "
,ANPR-EN012 ,Infernity Beast ,Effect Monster ,Common ,,Dark ,Beast ,3,1600,1200,"If this card attacks while you have no cards in your hand, your opponent cannot activate any Spell or Trap Cards until after the Damage Step. "
,ANPR-EN013 ,Darksea Rescue ,Effect Monster ,Rare ,,Dark ,Machine ,1,0,0,"If this card is used for a Synchro Summon and sent to the Graveyard, the owner of this card draws 1 card. "
,ANPR-EN014 ,Darksea Float ,Effect Monster ,Common ,,Dark ,Machine ,1,0,300,"When this card on the field is destroyed by a card effect and sent to the Graveyard, the owner of this card draws 1 card. "
,ANPR-EN015 ,Turbo Rocket ,Tuner Monster ,Rare ,,Wind ,Machine ,2,0,0,"While attacking, this card cannot be destroyed by battle. If this card attacks, after damage calculation, inflict damage equal to half the ATK of the attack target to your opponent. "
,ANPR-EN016 ,Earthbound Immortal Cusillu ,Effect Monster ,Ultra Rare ,,Dark ,Beast ,10,2800,2400,"There can only be 1 face-up ""Earthbound Immortal"" monster on the field. If there is no face-up Field Spell Card on the field, destroy this card. Your opponent cannot select this card as an attack target. This card can attack your opponent directly. If this face-up card you control would be destroyed by battle, you can Tribute 1 other monster you control instead, and halve your opponent's Life Points. "
,ANPR-EN017 ,Earthbound Immortal Chacu Challhua ,Effect Monster ,Ultra Rare ,,Dark ,Fish ,10,2900,2400,"There can only be 1 face-up ""Earthbound Immortal"" monster on the field. If there is no face-up Field Spell Card on the field, destroy this card. Your opponent cannot select this card as an attack target. This card can attack your opponent directly. Once per turn, you can inflict damage equal to half this card's DEF to your opponent. If you do, this card cannot attack that turn. Also, if this card is in face-up Defense Position on the field, your opponent cannot conduct their Battle Phase. "
,ANPR-EN018 ,Koa'ki Meiru Boulder ,Effect Monster ,Common ,,Earth ,Rock ,4,1200,1000,"When this card is destroyed by battle and sent to the Graveyard, you can add 1 ""Iron Core of Koa'ki Meiru"" or 1 level 4 or lower ""Koa'ki Meiru"" monster from your Deck to your hand. "
,ANPR-EN019 ,Koa'ki Meiru Crusader ,Effect Monster ,Super Rare ,,Earth ,Beast-Warrior ,4,1900,1300,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Beast-Warrior-Type monster in your hand. If this card destroys an opponent's monster by battle, you can add 1 ""Koa'ki Meiru"" card from your Graveyard to your hand. "
,ANPR-EN020 ,Koa'ki Meiru Speeder ,Effect Monster ,Rare ,,Wind ,Machine ,3,1200,2200,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Machine-Type monster in your hand. If you draw ""Iron Core of Koa'ki Meiru"" during your Draw Phase, you can reveal it to your opponent to draw 1 more card. "
,ANPR-EN021 ,Koa'ki Meiru Tornado ,Effect Monster ,Rare ,,Wind ,Beast-Warrior ,4,1500,1200,"You can return 1 ""Iron Core of Koa'ki Meiru"" from your hand to the top of the Deck to destroy all Special Summoned monsters your opponent controls. "
,ANPR-EN022 ,Koa'ki Meiru Hydro Barrier ,Effect Monster ,Common ,,Water ,Aqua ,3,1000,1900,"You can return 1 ""Iron Core of Koa'ki Meiru"" from your hand to the top of the Deck. If you do, the effect(s) of all face-up Effect Monsters are negated until the Standby Phase of your next turn, except ""Koa'ki Meiru"" monsters. "
,ANPR-EN023 ,Scary Moth ,Effect Monster ,Common ,,Wind ,Insect ,6,1800,2300,Each player can only Special Summon a monster(s) once per turn. 
,ANPR-EN024 ,Shiny Black C ,Effect Monster ,Common ,,Earth ,Insect ,1,200,500,"When 1 Synchro Monster is Special Summoned on your opponent's side of the field, you can remove from play this card in the Graveyard to destroy that monster. "
,ANPR-EN025 ,Armed Sea Hunter ,Effect Monster ,Common ,,Water ,Sea Serpent ,4,1800,400,"If you control another face-up WATER monster, negate the effects of the monster that battled with this card, after damage calculation. If this card would be destroyed, you can destroy 1 face-up Level 3 or lower WATER monster you control instead. "
,ANPR-EN026 ,Divine Dragon Aquabizarre ,Effect Monster ,Common ,,Water ,Sea Serpent ,5,2100,1500,"Once per turn, you can Tribute 1 other face-up WATER monster and select 1 Continuous or Field Spell Card in your Graveyard to return it to the top of your Deck. "
,ANPR-EN027 ,Fishborg Blaster ,Tuner Monster ,Common ,,Water ,Fish ,1,100,200,"If you control a face-up Level 3 or lower WATER monster, you can discard 1 card to Special Summon this card from your Graveyard. If this card is used as a Synchro Material Monster, all other Synchro Material Monsters must be WATER. "
,ANPR-EN028 ,Shark Cruiser ,Effect Monster ,Common ,,Water ,Fish ,5,1800,2200,"If this face-up card you control is destroyed by your opponent's card effect, you can Special Summon up to 2 Level 4 or lower WATER monsters from your Deck. "
,ANPR-EN029 ,Armored Axon Kicker ,Effect Monster ,Common ,,Earth ,Psychic ,6,2200,1800,"If you control a face-up Psychic-Type monster, you can Normal Summon this card without Tributing. If this card destroys an opponent's monster by battle, you take damage equal to half the destroyed monster's ATK. Then, you can Special Summon 1 monster from the Graveyard with ATK less than or equal to the damage you took. "
,ANPR-EN030 ,Genetic Woman ,Effect Monster ,Common ,,Wind ,Psychic ,4,1700,1200,"Once per turn, you can pay 1000 Life Points and select 1 of your removed from play Psychic-Type monsters. Add it to your hand. "
,ANPR-EN031 ,Magicat ,Effect Monster ,Rare ,,Light ,Spellcaster ,2,600,500,"If this card is sent to the Graveyard for the Synchro Summon of a Spellcaster-Type Synchro Monster, you can return 1 Spell Card from your Graveyard to the top of your Deck. "
,ANPR-EN032 ,Cyborg Doctor ,Effect Monster ,Common ,,Earth ,Spellcaster ,4,1500,1700,"Once per turn, you can Tribute 1 Tuner monster you control to Special Summon a monster from your Graveyard with the same Attribute and Level as the Tributed monster. "
,ANPR-EN033 ,White Potan ,Effect Monster ,Common ,,Light ,Fairy ,1,100,200,"If you control a face-up Tuner monster, this card cannot be destroyed by battle. When a face-up Tuner monster you control is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent. "
,ANPR-EN034 ,Minefieldriller ,Effect Monster ,Super Rare ,,Earth ,Machine ,4,1500,1500,"When this face-up card you control is removed from the field, you can return 1 Field Spell Card from your Graveyard to your hand. "
,ANPR-EN035 ,XX-Saber Faultroll ,Effect Monster ,Super Rare ,,Earth ,Warrior ,6,2400,1800,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except while you control 2 or more face-up ""X-Saber"" monsters. Once per turn, you can Special Summon 1 Level 4 or lower ""X-Saber"" monster from your Graveyard. "
,ANPR-EN036 ,XX-Saber Ragigura ,Effect Monster ,Common ,,Earth ,Beast-Warrior ,1,200,1000,"When this card is Normal or Special Summoned, you can add 1 ""X-Saber"" monster from your Graveyard to your hand. "
,ANPR-EN037 ,Flamvell Firedog ,Effect Monster ,Rare ,,Fire ,Beast ,4,1900,200,"When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon 1 FIRE monster with 200 or less DEF from your Deck, except ""Flamvell Firedog"". "
,ANPR-EN038 ,Ancient Crimson Ape ,Effect Monster ,Common ,,Light ,Beast ,7,2600,1800,"When a Monster(s) you control is destroyed and sent to the Graveyard, gain 1000 Life Points. "
,ANPR-EN039 ,Falchionß ,Effect Monster ,Rare ,,Light ,Machine ,4,1200,800,"If this card destroys an opponent's monster by battle, select and activate 1 of these effects:
Send 1 LIGHT Machine-Type monster with 1200 or less ATK from your Deck to your Graveyard.
Special Summon 1 LIGHT Machine-Type monster with 1200 or less ATK from your Graveyard. "
,ANPR-EN040 ,Ancient Fairy Dragon ,Synchro/Effect Monster ,Ultra Rare ,,Light ,Dragon ,7,2100,3000,"1 Tuner + 1 or more non-Tuner monsters
Once per turn, you can Special Summon 1 Level 4 or lower monster from your hand. You cannot conduct your Battle Phase the turn you activate this effect. Once per turn, you can destroy a Field Spell Card. If you do, gain 1000 Life Points, and you can add 1 Field Spell Card from your Deck to your hand. "
,ANPR-EN041 ,Turbo Cannon ,Synchro/Effect Monster ,Super Rare ,,Fire ,Machine ,3,0,0,"""Turbo Rocket"" + 1 or more non-Tuner monsters
Once per turn, you can destroy 1 face-up monster on the field and inflict damage to its controller equal to half of its ATK. "
,ANPR-EN042 ,Archfiend Zombie-Skull ,Synchro/Effect Monster ,Super Rare ,,Dark ,Zombie ,6,2500,1200,"""Plaguespreader Zombie"" + 2 or more non-Tuner Zombie-Type monsters face-up Zombie-Type monsters you control cannot be destroyed by card effects. "
,ANPR-EN043 ,Ancient Sacred Wyvern ,Synchro/Effect Monster ,Ultra Rare ,,Light ,Fairy ,7,2100,2000,"1 LIGHT Tuner + 1 or more non-Tuner monsters
While your Life Points are higher than your opponent's, this card gains ATK equal to the difference. While your Life Points are lower than your opponent's, this card loses ATK equal to the difference. When this card is destroyed by battle and sent to the Graveyard, you can pay 1000 Life Points to Special Summon this card. "
,ANPR-EN044 ,XX-Saber Gottoms ,Synchro/Effect Monster ,Ultra Rare ,,Earth ,Beast-Warrior ,9,3100,2600,"1 Tuner + 1 or more EARTH monsters
You can Tribute 1 ""X-Saber"" monster to discard 1 random card from your opponent's hand. "
,ANPR-EN045 ,Release Restraint Wave ,Spell ,Common ,,,Normal ,,,,Select 1 face-up Equip Spell Card you control. Destroy it and all Set Spell and Trap Cards your opponent controls. 
,ANPR-EN046 ,Silver Wing ,Spell ,Common ,,,Equip ,,,,"Equip only to a Level 8 or higher Dragon-Type Synchro Monster. Up to twice per turn, if it would be destroyed by battle, it is not destroyed. If it would be destroyed by a card effect, you can destroy this card instead. "
,ANPR-EN047 ,Advance Draw ,Spell ,Common ,,,Normal ,,,,Tribute 1 face-up Level 8 or higher monster you control. Draw 2 cards. 
,ANPR-EN048 ,Ancient Forest ,Spell ,Super Rare ,,,Field ,,,,"When you activate this card, change any Defense Position monster(s) to face-up Attack Position. Flip Effects are not activated at this time. If a monster attacks, destroy it at the end of that turn's Battle Phase. "
,ANPR-EN049 ,Emergency Assistance ,Spell ,Common ,,,Normal ,,,,"Activate during your Main Phase 2, to Special Summon 1 Level 4 monster from your Graveyard that was destroyed by a card effect and sent to the Graveyard this turn. "
,ANPR-EN050 ,Spirit Burner ,Spell ,Common ,,,Equip ,,,,"Once per turn, you can change the battle position of the equipped monster to Defense Position. When the equipped monster is returned from the field to the hand and this card is sent to the Graveyard, inflict 600 damage to your opponent. If this card is in the Graveyard, you can add it to your hand instead of conducting a normal draw during your Draw Phase. "
,ANPR-EN051 ,Future Visions ,Spell ,Super Rare ,,,Field ,,,,"When a monster is Normal Summoned, remove from play that monster. During the next Standby Phase of the controller who Summoned that monster, return it to the field in face-up Attack Position. "
,ANPR-EN052 ,Core Compression ,Spell ,Super Rare ,,,Normal ,,,,"Reveal 1 ""Iron Core of Koa'ki Meiru"" in your hand and discard 1 ""Koa'ki Meiru"" monster to activate this card. Draw 2 cards. "
,ANPR-EN053 ,Core Blaster ,Spell ,Common ,,,Equip ,,,,"Equip only to a ""Koa'ki Meiru"" monster. If it battles a LIGHT or DARK monster, destroy that monster without applying damage calculation. When the equipped monster is removed from the field and this card is sent to the Graveyard, you can return this card to your hand. "
,ANPR-EN054 ,Solidarity ,Spell ,Rare ,,,Continuous ,,,,"If you have only 1 original (printed) Type of monster in your Graveyard, face-up monsters you control with the same Type gain 800 ATK. "
,ANPR-EN055 ,Hydro Pressure Cannon ,Spell ,Common ,,,Equip ,,,,"Equip only to a Level 3 or lower WATER monster. If it destroys an opponent's monster by battle, send 1 random card in your opponent's hand to the Graveyard. "
,ANPR-EN056 ,Water Hazard ,Spell ,Common ,,,Continuous ,,,,"Once per turn, if you control no monsters, you can Special Summon 1 Level 4 or lower WATER monster from your hand. "
,ANPR-EN057 ,Brain Research Lab ,Spell ,Common ,,,Field ,,,,"Once per turn, you can Normal Summon 1 Psychic-Type monster in addition to your Normal Summon or Set. If successful, place 1 Psychic Counter on this card. You can also place 1 Psychic Counter on this card instead of paying Life Points to activate any Psychic-Type monster's effect that you control. When this card is removed from the field, the controller of this card takes 1000 damage for each Psychic Counter on it. "
,ANPR-EN058 ,Saber Slash ,Spell ,Super Rare ,,,Normal ,,,,"Destroy a number of face-up cards on the field equal to the number of face-up Attack Position ""X-Saber"" monsters you control. "
,ANPR-EN059 ,Sword of Sparkles ,Spell ,Common ,,,Equip ,,,,"Equip only to an ""X-Saber"" monster. If it destroys an opponent's monster by battle, you can destroy 1 card your opponent controls. You can Tribute 1 monster you control to return this card from your Graveyard to the top of your Deck. "
,ANPR-EN060 ,Rekindling ,Spell ,Common ,,,Normal ,,,,"Special Summon from your Graveyard as many FIRE monsters as possible with 200 DEF. During the End Phase, remove from play all monsters that were Special Summoned by this effect. "
,ANPR-EN061 ,Ancient Leaf ,Spell ,Common ,,,Normal ,,,,"If you have 9000 or more Life Points, you can pay 2000 Life Points to draw 2 cards. "
,ANPR-EN062 ,Fossil Dig ,Spell ,Common ,,,Normal ,,,,Add 1 Level 6 or lower Dinosaur-Type monster from your Deck to your hand. 
,ANPR-EN063 ,Skill Successor ,Trap ,Super Rare ,,,Normal ,,,,"Select 1 face-up monster you control. It gains 400 ATK until the End Phase. You can remove from play this card in the Graveyard to give 1 face-up monster you control 800 ATK until the End Phase. This effect cannot be activated the turn this card is sent to the Graveyard, and can only be activated during your turn. "
,ANPR-EN064 ,Reinforce Truth ,Trap ,Rare ,,,Normal ,,,,Special Summon 1 Level 2 or lower Warrior-Type monster from your Deck. You cannot conduct your Battle Phase the turn you activate this card. 
,ANPR-EN065 ,Pixie Ring ,Trap ,Common ,,,Continuous ,,,,"If you control 2 or more Attack Position monsters, your opponent cannot select your monster(s) with the lowest ATK as an attack target. "
,ANPR-EN066 ,Fairy Wind ,Trap ,Common ,,,Normal ,,,,Destroy all other face-up Spell and Trap Cards on the field. Both players take damage equal to the total number of cards destroyed by this effect x 300. 
,ANPR-EN067 ,Imperial Custom ,Trap ,Common ,,,Continuous ,,,,"Face-up Continuous Trap Cards cannot be destroyed, except ""Imperial Custom."" You can only control 1 ""Imperial Custom."" "
,ANPR-EN068 ,Discord ,Trap ,Super Rare ,,,Continuous ,,,,Neither player can Synchro Summon. Send this card to the Graveyard during your 3rd End Phase after activation. 
,ANPR-EN069 ,Slip of Fortune ,Trap ,Common ,,,Normal ,,,,Activate only when your opponent's monster declares an attack targeting a monster. Negate the attack and remove from play the attack target monster until the next Standby Phase. 
,ANPR-EN070 ,Depth Amulet ,Trap ,Common ,,,Continuous ,,,,"When your opponent's monster declares an attack, you can discard 1 card to negate the attack. Destroy this card during your opponent's 3rd End Phase after activation. "
,ANPR-EN071 ,Damage Translation ,Trap ,Common ,,,Normal ,,,,"Halve all effect damage you take this turn. During the End Phase this turn, Special Summon 1 ""Ghost Token"" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in Defense Position for each time you took effect damage this turn. "
,ANPR-EN072 ,Battle Teleportation ,Trap ,Common ,,,Normal ,,,,"Activate if you control only 1 face-up Psychic-Type monster, and select that monster. It can attack your opponent directly this turn. At the end of the Battle Phase, give control of that monster to your opponent. "
,ANPR-EN073 ,Core Reinforcment ,Trap ,Rare ,,,Continuous ,,,,"Select and Special Summon 1 ""Koa'ki Meiru"" monster from your Graveyard in Attack Position. When that monster is destroyed during your End Phase, the controller of this card takes damage equal to that monster's ATK. When this card is removed from the field, destroy that monster. When that monster is destroyed, destroy this card. "
,ANPR-EN074 ,Iron Core Luster ,Trap ,Common ,,,Counter ,,,,"Reveal 1 ""Iron Core of Koa'ki Meiru"" in your hand. Negate the activation of your opponent's Spell or Trap Card, and destroy it. "
,ANPR-EN075 ,Battle of the Elements ,Trap ,Common ,,,Normal ,,,,Activate only while all monsters on the field are face-up. Both players send monsters they control to the Graveyard so that they each control only 1 Attribute. 
,ANPR-EN076 ,Aegis of the Ocean Dragon Lord ,Trap ,Common ,,,Normal ,,,,"Until the End Phase of this turn, face-up Level 3 or lower WATER monsters you control cannot be destroyed by battle or by card effects. "
,ANPR-EN077 ,Psychic Soul  ,Trap ,Common ,,,Normal ,,,,Tribute 1 Psychic-Type monster you control. Gain Life Points equal to the Level of the Tributed monster x 300. 
,ANPR-EN078 ,Flamvell Counter ,Trap ,Common ,,,Counter ,,,,Remove from play 1 FIRE monster in your Graveyard with 200 DEF. Negate the activation of a Spell or Trap Card and destroy it. 
,ANPR-EN079 ,At One With the Sword ,Trap ,Common ,,,Normal ,,,,"Activate while the only monster you control is 1 face-up ""X-Saber"" monster. Equip this card to that monster. It gains 800 ATK. If it destroys your opponent's monster by battle, draw 1 card. "
,ANPR-EN080 ,A Major Upset ,Trap ,Common ,,,Normal ,,,,Tribute 1 face-up Attack Position Level 2 or lower monster you control. Return all face-up level 7 or higher monsters on the field that were Special Summoned to their owners' hands. 
,ANPR-EN081 ,XX-Saber Fulhelmknight ,Tuner Monster ,Rare ,,Earth ,Warrior ,3,1300,1000,"Once, while this card is face-up on the field, you can negate the attack of 1 of your opponent's monsters. If this cards destroys a Defense Position monster your opponent controls by battle, you can Special Summon 1 Level 4 or lower ""X-Saber"" monster from your Graveyard. "
,ANPR-EN082 ,Koa'ki Meiru Ghoulungulate ,Effect Monster ,Ultra Rare ,,Earth ,Zombie ,5,2500,1700,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Zombie-Type monster in your hand. If a ""Koa'ki Meiru"" monster you control would be destroyed by battle or by a card effect, you can remove from play 1 ""Koa'ki Meiru"" monster in your Graveyard instead. "
,ANPR-EN083 ,Koa'ki Meiru Gravirose ,Effect Monster ,Ultra Rare ,,Fire ,Plant ,4,1900,1300,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Plant-Type monster in your hand. During each of your Stand by Phases, you can send 1 Level 3 or lower monster from your Deck to your Graveyard. "
,ANPR-EN084 ,Psychic Emperor ,Effect Monster ,Rare ,,Light ,Psychic ,6,2400,1000,"When this card is Normal or Special Summoned, gain 500 Life Points for each Psychic-Type monster in your Graveyard. "
,ANPR-EN085 ,Card Guard ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,4,1600,500,"When this card is Normal or Special Summoned, place 1 ""Guard Counter"" on it. This card gains 300 ATK for each ""Guard Counter"" it has. Once per turn, you can remove 1 ""Guard Counter"" from this card and place it on 1 other face-up card you control. If that card would be destroyed, remove the ""Guard Counter"" instead. "
,ANPR-EN086 ,Flamvell Commando ,Effect Monster ,Ultra Rare ,,Fire ,Pyro ,6,2200,200,"This card cannot be Special Summoned. This card can only be Normal Summoned by tributing 1 ""Flamvell"" monster you control. Once per turn, you can remove from play 1 monster in your Graveyard with 200 DEF to infilict damage to your opponent equal to that monster's ATK. "
,ANPR-EN087 ,Pseudo Space ,Spell ,Rare ,,,Field ,,,,"Once per turn, you can remove from play 1 Field Spell Card in your Graveyard to have this card be treated as that card, and gain the same effects until the End Phase. "
,ANPR-EN088 ,Greed Grado ,Spell ,Common ,,,Quick-Play ,,,,"Activate only if you destroyed a face-up Synchro Monster controlled by your opponent this turn, either by battle or by card effect. Draw 2 cards. "
,ANPR-EN089 ,Revival of the Immortals ,Trap ,Super Rare ,,,Normal ,,,,"Select 1 ""Earthbound Immortal"" monster in your Graveyard. Special Summon that monster. It cannot declare an attack this turn. Whenever it battles, your opponent takes no battle damage. "
,ANPR-EN090 ,Arcana Knight Joker ,Fusion/Effect Monster ,Rare ,,Light ,Warrior ,9,3800,2500,"""Queen's Knight"" + ""Jack's Knight"" + ""King's Knight""
A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. Once per turn, if this card is targeted by a Spell Card, Trap Card, or Effect Monster's effect, you can negate that effect by discarding the same kind of card (Spell, Trap, or Monster Card). "
,ANPR-EN091 ,Armityle the Chaos Phantom ,Fusion/Effect Monster ,Secret Rare ,,Dark ,Fiend ,12,0,0,"""Uria, Lord of Searing Flames"" + ""Hamon, Lord of Striking Thunder"" + ""Raviel, Lord of Phantasms""
This card can only be Special Summoned from your Extra Deck by removing from play the above cards you control. (You do not use ""Polymerization."") This card cannot be destroyed by battle. This card gains 10,000 ATK during your turn only. "
,ANPR-EN092 ,White Night Dragon ,Effect Monster ,Secret Rare ,,Water ,Dragon ,8,3000,2500,"Negate the activation of any Spell or Trap Card that targets this card, and destroy that card. When a face-up monster you control is selected as an attack target, you can send 1 Spell or Trap Card you control to the Graveyard to change the target to this card. "
,ANPR-EN093 ,Card Blocker ,Effect Monster ,Secret Rare ,,Earth ,Warrior ,3,400,400,"When this card is Summoned, it is changed to Defense Position. When a face-up monster you control is selected as an attack target, you can change the target to this card. When this card is selected as an attack target, you can send up to 3 cards from the top of your Deck to the Graveyard, to give this card 500 DEF for each of those cards, until the End Phase. "
,ANPR-EN094 ,Gaia Plate the Earth Giant ,Effect Monster ,Ultra Rare ,,Earth ,Rock ,8,2800,1000,"You can Special Summon this card by removing from play any 2 Rock-Type monsters in your Graveyard. During your Standby Phase, remove from play 1 Rock-Type monster in your Graveyard, or send this card to the Graveyard. Halve the ATK and DEF of any monster that battles with this card. "
,ANPR-EN095 ,Sauropod Brachion  ,Effect Monster ,Rare ,,Earth ,Dinosaur ,8,1500,3000,"You cannot Special Summon this card from your Deck. You can Tribute Summon this card by Tributing 1 Dinosaur-Type monster. Once per turn, you can change this card to face-down Defense Position. When this card is Flip Summoned, change all other monsters to face-down Defense Position. If your opponent attacks this card, any Battle Damage they take is doubled. "
,ANPR-EN096 ,Gaap the Divine Soldier ,Effect Monster ,Rare ,,Dark ,Fiend ,6,2200,2000,"All monsters are changed to face-up Attack Position, and their battle positions cannot be changed. (Flip Effects are not activated at this time.) Once per turn, you can reveal any number of Fiend-Type monsters in your hand to give this card 300 ATK for each revealed card, until the End Phase. "
,ANPR-EN097 ,Beast Machine King Barbaros Ür ,Effect Monster ,Super Rare ,,Earth ,Beast-Warrior ,8,3800,1200,"You can Special Summon this card from your hand by removing from play 1 Machine-Type monster and 1 Beast-Warrior-Type monster in your hand, field, and/or Graveyard. When this card battles, any Battle Damage to your opponent becomes 0. "
,ANPR-EN098 ,Kasha ,Effect Monster ,Secret Rare ,,Earth ,Zombie ,8,? ,1000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except while you control 2 or more face-up Zombie-Type monsters. When this card is Special Summoned, return all other monsters on the field to the Deck, and this card's ATK is equal to the number of Zombie-Type monster returned this way x 1000. "
,ANPR-EN099 ,Elemental Hero Gaia ,Fusion/Effect Monster ,Secret Rare ,,Earth ,Warrior ,6,2200,2600,"1 ""Elemental Hero"" monster + 1 EARTH Monster
This monster cannot be Special Summoned except by Fusion Summon. When this card is Fusion Summoned, select 1 face-up monster your opponent controls. Until the end of this turn, that monster's ATK is halved and this card gains the same amount of ATK."
,ANPR-ENSE1,Solar Recharge,,,,,,,,,
,ANPR-ENSE2,Red-Eyes Wyvern,,,,,,,,,
,ANPR-ENSP1,XX-Saber Gardestrike,,,,,,,,,
