Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,TAEV-EN011 ,Chrysalis Mole ,Effect Monster ,Common ,,Earth ,Beast ,2,700,100,"You can Tribute this card while ""Neo Space"" is on the field to Special Summon 1 ""Neo-Spacian Grand Mole"" from your hand or Deck. "
,TAEV-EN012 ,Necro Gardna ,Effect Monster ,Super Rare ,,Dark ,Warrior ,3,600,1300,Remove from play this card in your Graveyard to negate 1 attack from a monster your opponent controls. 
,TAEV-EN013 ,Vennominaga the Deity of Poisonous Snakes ,Effect Monster ,Ultra Rare ,,Dark ,Reptile ,10,0,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with its own effect or with ""Rise of the Snake Deity"". This card gains 500 ATK for each Reptile-Type monster in your Graveyard. This card cannot be targeted and is unaffected by the effects of other Monsters, Spells, and Traps. When this card is destroyed by battle and sent to the Graveyard, you can remove from play 1 other Reptile-Type monster from your Graveyard to Special Summon this card. When this card inflicts Battle Damage to your opponent, place 1 Hyper-Venom Counter on it. When 3 Hyper-Venom Counters are on this card, you win the Duel. "
,TAEV-EN014 ,Vennominon the King of Poisonous Snakes ,Effect Monster ,Ultra Rare ,,Dark ,Reptile ,8,0,0,"This card cannot be Special Summoned by another Effect Monster's effect. This card is unaffected by ""Venom Swamp"". This card gains 500 ATK for each Reptile-Type monster in your Graveyard. When this card is destroyed by battle and sent to the Graveyard, you can remove from play 1 other Reptile-Type monster from your Graveyard to Special Summon this card. "
,TAEV-EN015 ,Venom Snake ,Effect Monster ,Common ,,Earth ,Reptile ,3,1200,600,"Once per turn you can place 1 Venom Counter on 1 monster your opponent controls. If you activate this effect, this card cannot attack during this turn "
,TAEV-EN016 ,Venom Boa ,Effect Monster ,Common ,,Earth ,Reptile ,5,1600,1200,"Once per turn you can place 2 Venom Counters on 1 monster your opponent controls. If you activate this effect, this card cannot attack during this turn. "
,TAEV-EN017 ,Venom Serpent ,Effect Monster ,Common ,,Earth ,Reptile ,4,1000,800,Once per turn you can place 1 Venom Counter on 1 monster your opponent controls 
,TAEV-EN018 ,Elemental Hero Neos Alius ,Gemini Monster ,Super Rare ,,Light ,Warrior ,4,1900,1300,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: This face-up card's name is treated as ""Elemental Hero Neos"". "
,TAEV-EN019 ,Chthonian Emperor Dragon ,Gemini Monster ,Ultra Rare ,,Fire ,Dragon ,6,2400,1500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: This card can attack twice during the same Battle Phase. "
,TAEV-EN020 ,Aquarian Alessa ,Gemini Monster ,Super Rare ,,Water ,Aqua ,4,1500,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: When this card destroys an opponent's monster by battle and sends it to the Graveyard, they discard 1 random card. "
,TAEV-EN021 ,Lucky Pied Piper ,Gemini Monster ,Super Rare ,,Wind ,Fairy ,4,1500,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: When this card destroys an opponent's monster by battle and sends it to the Graveyard, draw 1 card. "
,TAEV-EN022 ,Grasschopper ,Gemini Monster ,Rare ,,Earth ,Insect ,5,2350,1000,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: This card can attack all monsters your opponent controls once each. "
,TAEV-EN023 ,Goggle Golem ,Gemini Monster ,Common ,,Earth ,Rock ,4,1500,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: The original ATK of this card becomes 2100. "
,TAEV-EN024 ,Dawnbreak ,Gemini Monster ,Common ,,Light ,Warrior ,3,1500,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: The original DEF of this card becomes 2300. "
,TAEV-EN025 ,Doom Shaman ,Gemini Monster ,Super Rare ,,Dark ,Spellcaster ,6,2400,2000,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: Once per turn, you can Special Summon 1 Fiend-Type monster from your hand or from either player's Graveyard. When this card is removed from the field, destroy all Fiend-Type monsters Special Summoned by this effect. "
,TAEV-EN026 ,King Pyron ,Gemini Monster ,Common ,,Fire ,Pyro ,5,1500,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it treated as an Effect Monster with this effect: Once per turn, you can inflict 1000 damage to your opponent. "
,TAEV-EN027 ,Shadow Delver ,Gemini Monster ,Common ,,Dark ,Fiend ,4,1500,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it treated as an Effect Monster with this effect: Once per turn, you can select 1 face-up Level 4 or lower DARK monster you control. It can attack your opponent directly this turn. "
,TAEV-EN028 ,Flint Lock ,Effect Monster ,Common ,,Light ,Machine ,4,1500,800,"Once per turn, you can equip 1 ""Flint"" on the field to this card. You can take any ""Flint"" equipped to this card and equip to another face-up monster. This card can only be equipped with 1 ""Flint"" at a time. While equipped with ""Flint"", it is unaffected by ""Flint""'s effect and cannot be destroyed by battle. "
,TAEV-EN029 ,Gravitic Orb ,Effect Monster ,Common ,,Dark ,Fiend ,3,1100,700,FLIP: Change the Battle Position of all face-up monsters your opponent controls. 
,TAEV-EN030 ,Phantom Cricket ,Effect Monster ,Common ,,Earth ,Insect ,2,300,100,FLIP: Return 1 face-down monster from the field to the top of its owner's Deck. 
,TAEV-EN031 ,Crystal Seer ,Effect Monster ,Ultra Rare ,,Water ,Spellcaster ,1,100,100,"FLIP: Pick up 2 cards from the top of your Deck. Select 1 of those cards and add it to your hand, and put the other card on the bottom of your Deck. "
,TAEV-EN032 ,Neo Space Pathfinder ,Effect Monster ,Rare ,,Light ,Warrior ,4,1800,800,"You can discard this card to the Graveyard to add 1 ""Neo Space"" from your Deck or Graveyard to your hand. "
,TAEV-EN033 ,Frost and Flame Dragon ,Effect Monster ,Secret Rare ,,Water ,Dragon ,6,2300,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 FIRE and 2 WATER monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 monster on the field. "
,TAEV-EN034 ,Desert Twister ,Effect Monster ,Ultra Rare ,,Wind ,Fiend ,6,2300,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 EARTH and 2 WIND monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 Spell or Trap Card on the field. "
,TAEV-EN035 ,Ritual Raven ,Effect Monster ,Common ,,Dark ,Fiend ,1,300,300,"If you Ritual Summon a DARK Ritual Monster, this 1 card can be used as the entire Tribute. "
,TAEV-EN036 ,Razor Lizard ,Effect Monster ,Common ,,Earth ,Reptile ,2,1500,300,"While you control another Reptile-Type monster, if this card attacks a face-down Defense Position monster, destroy the monster immediately with this card's effect without flipping it face-up or applying damage calculation. "
,TAEV-EN037 ,Light Effigy ,Effect Monster ,Common ,,Light ,Fairy ,4,1500,0,"If you Tribute Summon a LIGHT Normal Monster, you can treat this 1 monster as 2 Tributes. "
,TAEV-EN038 ,Dark Effigy ,Effect Monster ,Common ,,Dark ,Fiend ,4,1500,0,"If you Tribute Summon a DARK Normal Monster, you can treat this 1 monster as 2 Tributes. "
,TAEV-EN039 ,Zombie Master ,Effect Monster ,Super Rare ,,Dark ,Zombie ,4,1800,0,"Once per turn, you can send 1 Monster Card from your hand to the Graveyard to Special Summon 1 Level 4 or lower Zombie-Type Monster from either player's Graveyard. "
,TAEV-EN040 ,Neo-Space Marine Dolphin ,Fusion Monster ,Common ,,Water ,Warrior ,4,900,1100,"This card's name is treated as ""Neo-Spacian Aqua Dolphin"". This card cannot be Special Summoned except with ""NEX"". Once per turn, you can discard 1 card to look at your opponent's hand and select 1 Monster Card in it. If you control a monster with ATK greater than or equal to the selected monster's, destroy the selected monster and inflict 500 damage to your opponent. "
,TAEV-EN041 ,Elemental Hero Marine Neos ,Fusion/Effect Monster ,Rare ,,Water ,Warrior ,8,2800,2300,"Elemental Hero Neos + ""Neo-Spacian Marine Dolphin"" This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) Once per turn, you can select 1 random card from your opponent's hand and destroy it. "
,TAEV-EN042 ,Elemental Hero Darkbright ,Fusion/Effect Monster ,Ultra Rare ,,Dark ,Warrior ,6,2000,1000,"Elemental Hero Sparkman + ""Elemental Hero Necroshade"" This card cannot be Special Summoned except by Fusion Summon. During battle between this card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points. If this card attacks, it is changed to Defense Position at the end of the Damage Step. If this card is destroyed, destroy 1 monster your opponent controls. "
,TAEV-EN043 ,Elemental Hero Magma Neos ,Fusion/Effect Monster ,Secret Rare ,,Fire ,Warrior ,9,3000,2500,"Elemental Hero Neos + ""Neo-Spacian Flare Scarab"" + ""Neo-Spacian Grand Mole""
This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) This card gains 400 ATK for each card on the field. This card returns to the Fusion Deck during the End Phase. When this card is returned to the Fusion Deck by this effect, return all cards on the field to their owners' hand. "
,TAEV-EN044 ,Ojama Knight ,Fusion/Effect Monster ,Common ,,Light ,Beast ,5,0,2500,"1 ""Ojama"" monster + 1 ""Ojama"" monster
Select up to 2 of your opponent's Monster Card Zones. The selected zones cannot be used. "
,TAEV-EN045 ,Fifth Hope ,Spell ,Super Rare ,,,Normal ,,,,"Select 5 ""Elemental Hero"" cards from your Graveyard and shuffle them into the Deck. Then draw 2 cards. Draw 3 cards instead if you had no other cards on your side of the field and in your hand when you activated this card. "
,TAEV-EN046 ,Reverse of Neos ,Spell ,Common ,,,Quick-Play ,,,,"Activate only when a face-up ""Neos"" Fusion Monster you control is destroyed. Special Summon 1 ""Elemental Hero Neos"" from your Deck in Attack Position. It gains 1000 ATK and is destroyed during the End Phase of this turn. "
,TAEV-EN047 ,Convert Contact ,Spell ,Common ,,,Normal ,,,,"Activate only while you control no monsters. Send 1 ""Neo-Spacian"" monster from your hand and 1 from your Deck to the Graveyard. Then draw 2 cards. "
,TAEV-EN048 ,Cocoon Party ,Spell ,Common ,,,Normal ,,,,"Special Summon 1 ""Chrysalis"" monster from your Deck for each ""Neo-Spacian"" monster with a different name in your Graveyard. "
,TAEV-EN049 ,NEX ,Spell ,Common ,,,Normal ,,,,"Send 1 face-up ""Neo-Spacian"" monster you control to the Graveyard. Special Summon 1 Level 4 monster with the same name from your Fusion Deck. "
,TAEV-EN050 ,Cocoon Rebirth ,Spell ,Common ,,,Continuous ,,,,"You can Tribute 1 face-up ""Chrysalis"" monster you control to Special Summon 1 ""Neo-Spacian"" monster written in the card text of that card from either player's Graveyard. "
,TAEV-EN051 ,Venom Swamp ,Spell ,Common ,,,Field ,,,,"Monsters lose 500 ATK for each Venom Counter on them. Destroy a monster if its ATK becomes 0 by this effect. During each player's End Phase, place 1 Venom Counter on each face-up monster, except ""Venom"" monsters. "
,TAEV-EN052 ,Snake Rain ,Spell ,Rare ,,,Normal ,,,,Discard 1 card. Select 4 Reptile-Type monsters from your Deck and send them to the Graveyard. 
,TAEV-EN053 ,Venom Shot ,Spell ,Common ,,,Normal ,,,,"Activate only while you control a face-up ""Venom"" monster, ""Vennominaga the Deity of Poisonous Snakes"", or ""Vennominon the King of Poisonous Snakes"". Send 1 Reptile-Type monster from your Deck to the Graveyard and place 2 Venom Counters on 1 face-up monster your opponent controls. "
,TAEV-EN054 ,Cyberdark Impact! ,Spell ,Secret Rare ,,,Normal ,,,,"Return 1 ""Cyberdark Edge"", ""Cyberdark Keel"" and ""Cyberdark Horn"" from your side of the field, hand or Graveyard to your Deck. Special Summon 1 ""Cyberdark Dragon"" from your Fusion Deck. (This Special Summon is treated as a Fusion Summon). "
,TAEV-EN055 ,Flint Missile ,Spell ,Common ,,,Quick-Play ,,,,"Destroy 1 monster equipped with ""Flint"". You can return this card to your Deck instead of sending it to the Graveyard after it resolves. "
,TAEV-EN056 ,Double Summon ,Spell ,Rare ,,,Normal ,,,,You can Normal Summon 1 additional time this turn. You can only gain this effect once per turn. 
,TAEV-EN057 ,Summoner's Art ,Spell ,Rare ,,,Normal ,,,,Add 1 Level 5 or higher Normal Monster from your Deck to your hand. 
,TAEV-EN058 ,Creature Seizure ,Spell ,Common ,,,Normal ,,,,Each player gives their opponent control of 1 of their monsters (controller's choice). You must choose a face-up Normal Monster. 
,TAEV-EN059 ,Phalanx Pike ,Spell ,Rare ,,,Equip ,,,,The equipped monster gains 900 ATK for each card in either Graveyard that has the same name it does. 
,TAEV-EN060 ,Symbols of Duty ,Spell ,Rare ,,,Equip ,,,,"Send 1 Normal Monster you control to the Graveyard. Select and Special Summon 1 monster from either Graveyard and equip it with this card. When this card is removed from the field, destroy the equipped monster. "
,TAEV-EN061 ,Amulet of Ambition ,Spell ,Common ,,,Equip ,,,,"Equip only to a Normal Monster. If it battles a monster with a higher Level, the equipped monster gains 500 ATK x the difference in Levels (during that battle only). When this card is sent to the Graveyard, you can return it to the top of the Deck. "
,TAEV-EN062 ,Broken Bamboo Sword ,Spell ,Common ,,,Equip ,,,,The equipped monster gains 0 ATK. 
,TAEV-EN063 ,Mirror Gate ,Trap ,Super Rare ,,,Normal ,,,,"Activate only when your opponent's monster declares an attack targeting a face-up ""Elemental Hero"" you control. Switch control of the opponent's attacking monster with the targeted monster you control, then calculate damage. Control of those monsters switches back during the End Phase of this turn. "
,TAEV-EN064 ,Hero Counterattack ,Trap ,Common ,,,Normal ,,,,"Activate only when an ""Elemental Hero"" monster you control is destroyed by battle. Your opponent selects 1 random card from your hand. If that card is an ""Elemental Hero"" monster, destroy 1 monster your opponent controls, then Special Summon the selected card. "
,TAEV-EN065 ,Cocoon Veil ,Trap ,Common ,,,Normal ,,,,"Activate by Tributing 1 face-up ""Chrysalis"" monster. This turn, any damage to a player caused by an effect becomes 0. Special Summon 1 ""Neo-Spacian"" monster written on the ""Chrysalis"" monster you Tributed from your hand, Deck or from either player's Graveyard. "
,TAEV-EN066 ,Snake Whistle ,Trap ,Common ,,,Normal ,,,,Activate only when a Reptile-Type monster you control is destroyed. Special Summon 1 Level 4 or lower Reptile-Type monster from your Deck. 
,TAEV-EN067 ,Damage = Reptile ,Trap ,Rare ,,,Continuous ,,,,"Once per turn, when you take Battle Damage from a battle involving a Reptile-Type monster, you can Special Summon 1 Reptile-Type monster from your Deck with ATK less than or equal to the Battle Damage you took. "
,TAEV-EN068 ,Snake Deity's Command ,Trap ,Rare ,,,Counter ,,,,"Activate by showing your opponent 1 ""Venom"" monster in your hand. Negate the activation and effect of an opponent's Spell Card, and destroy it. "
,TAEV-EN069 ,Rise of the Snake Deity ,Trap ,Common ,,,Normal ,,,,"Activate only when a face-up ""Vennominon the King of Poisonous Snakes"" you control is destroyed. Special Summon 1 ""Vennominaga the Deity of Poisonous Snakes"" from your hand or Deck. "
,TAEV-EN070 ,Ambush Fangs ,Trap ,Common ,,,Normal ,,,,"Activate only when a face-up ""Venom"" monster you control is declared as an attack target. Negate the attack and end the Battle Phase. Then place 1 Venom Counter on the monster that attacked. "
,TAEV-EN071 ,Venom Burn ,Trap ,Common ,,,Normal ,,,,"Select 1 monster with a Venom Counter(s). Remove all Venom Counters from that card, and inflict 700 damage to your opponent for each Venom Counter removed. "
,TAEV-EN072 ,Common Charity ,Trap ,Rare ,,,Normal ,,,,"Draw 2 cards, then remove from play 1 Normal Monster Card from your hand. If you don't have any Normal Monster Cards in your hand to remove, send all cards in your hand to the Graveyard. "
,TAEV-EN073 ,Destructive Draw ,Trap ,Common ,,,Continuous ,,,,"If either player has no cards in their hand at the start of their Draw Phase, they can draw 1 more card in addition to their normal draw. This card's controller loses 700 Life Points during their End Phase. (If less than 700, they become 0 instead.) When this face-up card is removed from the field, inflict 3000 damage to the player who controlled it. "
,TAEV-EN074 ,Shield Spear ,Trap ,Common ,,,Normal ,,,,Target monster gains 400 ATK and DEF until the end of this turn. 
,TAEV-EN075 ,Strike Slash ,Trap ,Common ,,,Normal ,,,,"Activate only when a monster you control declares an attack. Until the end of this turn, that monster gains 700 ATK, and during battle between that attacking monster and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points. "
,TAEV-EN076 ,Spell Reclamation ,Trap ,Rare ,,,Normal ,,,,"Discard 1 card and chain this card to a Spell Card you activated. Whenever that Spell Card is sent to the Graveyard, return it to its owner's hand. "
,TAEV-EN077 ,Trap Reclamation ,Trap ,Rare ,,,Normal ,,,,"Discard 1 card and chain this card to a Trap Card you activated. Whenever that Trap Card is sent to the Graveyard, return it to its owner's hand. "
,TAEV-EN078 ,Gift Card ,Trap ,Common ,,,Normal ,,,,Your opponent gains 3000 Life Points. 
,TAEV-EN079 ,The Gift of Greed ,Trap ,Common ,,,Normal ,,,,Your opponent draws 2 cards. 
,TAEV-EN080 ,Counter Counter ,Trap ,Common ,,,Counter ,,,,Negate the activation of a Counter Trap Card and destroy it. 
,TAEV-EN081 ,Ocean's Keeper ,Effect Monster ,Rare ,,Water ,Fish ,3,1500,1200,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. When this card is destroyed by battle, add 1 ""Thousand-Eyes Jellyfish"" or 1 ""Cranium Fish"" from your Deck to your hand. "
,TAEV-EN082 ,Thousand-Eyes Jellyfish ,Effect Monster ,Rare ,,Water ,Fish ,5,300,2100,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 Ocean's Keeper. Your opponent must play with their hand revealed. 
,TAEV-EN083 ,Cranium Fish ,Effect Monster ,Secret Rare ,,Water ,Fish ,6,2400,1000,You can Special Summon this card by Tributing 1 Ocean's Keeper. You can discard 1 WATER monster to the Graveyard to destroy 1 face-down card. 
,TAEV-EN084 ,Abyssal Kingshark ,Effect Monster ,Secret Rare ,,Water ,Fish ,4,1700,500,"Once per turn, if this card would be destroyed by an effect that does not target it, it is not destroyed. "
,TAEV-EN085 ,Mormolith ,Effect Monster ,Secret Rare ,,Earth ,Rock ,4,1000,900,You can Tribute 1 EARTH Monster to destroy all face-up monster with DEF equal to or less than the ATK of the Tributed card. 
,TAEV-EN086 ,Fossil Tusker ,Effect Monster ,Rare ,,Earth ,Rock ,4,1800,0,"When this card destroys an opponents monster by battle and sends to the Graveyard, inflict 400 damage to your opponent. "
,TAEV-EN087 ,Phantom Dragonray Bronto ,Gemini Monster ,Rare ,,Water ,Fish ,4,1500,1000,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: The original ATK of this card becomes 2300. If this card attacks, it is switched to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except by card effects. "
,TAEV-EN088 ,Il Blud ,Gemini Monster ,Secret Rare ,,Dark ,Zombie ,6,2100,800,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: Once per turn, you can Special Summon a Zombie-type monster from your hand or either player's Graveyard. When this card is removed from the field, destroy all Zombie-type monsters Special Summoned by this effect. "
,TAEV-EN089 ,Blazewing Butterfly ,Gemini Monster ,Super Rare ,,Fire ,Insect ,4,1500,1500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: You can Tribute this card to Special Summon 1 Gemini monster from your Graveyard except ""Blazewing Butterfly"". A Gemini monster Special Summoned by this effect is treated as an Effect Monster and gains its effect. "
,TAEV-ENSE1,Masked Beast Des Gardius,,Super Rare ,,,,,,,
,TAEV-ENSE2,The Mask of Remnants,,Super Rare ,,,,,,,
,TAEV-ENSP1,Gemini Summoner,,Super Rare ,,,,,,,
