Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,GLAS-EN022 ,Gladiator Beast Hoplomus ,Effect Monster ,Common ,,Earth ,Rock ,4,700,2100,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, its original DEF is 2400. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Hoplomus"". "
,GLAS-EN023 ,Gladiator Beast Dimacari ,Effect Monster ,Common ,,Earth ,Beast ,4,1600,1200,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, it can attack twice during each Battle Phase. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Dimacari"". "
,GLAS-EN024 ,Gladiator Beast Secutor ,Effect Monster ,Common ,,Wind ,Reptile ,4,400,300,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, at the end of any Battle Phase, if this card attacked or was attacked, Special Summon 2 ""Gladiator Beast"" monsters from your Deck, except ""Gladiator Beast Secutor"". "
,GLAS-EN025 ,Test Ape ,Effect Monster ,Common ,,Earth ,Beast ,2,700,300,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 Level 4 or lower ""Gladiator Beast"" monster from your Deck. "
,GLAS-EN026 ,Witch Doctor of Sparta ,Effect Monster ,Common ,,Earth ,Spellcaster ,4,400,2000,Inflict 500 damage to your opponent each time a monster(s) is Special Summoned from either player's Deck. 
,GLAS-EN027 ,Infinity Dark ,Gemini Monster ,Common ,,Dark ,Fiend ,4,1500,1200,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it treated as an Effect Monster with this effect: When this card declares an attack you can change the battle position of 1 face-up monster your opponent controls. "
,GLAS-EN028 ,Magical Reflect Slime ,Gemini Monster ,Common ,,Water ,Aqua ,3,700,1200,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it treated as an Effect Monster with this effect: Your opponent takes all Battle Damage that you would have taken from a battle involving this card. "
,GLAS-EN029 ,Ancient Gear Knight ,Gemini Monster ,Common ,,Earth ,Machine ,4,1800,500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it treated as an Effect Monster with this effect: If this card attacks, your opponent cannot activate Spell or Trap Cards until the end of Damage Step. "
,GLAS-EN030 ,Goblin Black Ops ,Effect Monster ,Rare ,,Dark ,Beast-Warrior ,4,1300,0,"This card can attack your opponent directly. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect. "
,GLAS-EN031 ,Gambler of Legend ,Effect Monster ,Common ,,Dark ,Spellcaster ,4,500,1400,"Once per turn, you can toss a coin 3 times and apply the appropriate effect: 3 Heads: Destroy all monsters your opponent controls. 2 Heads: Discard 1 random card from your opponent's hand. 1 Head: Destroy 1 card you control. 3 Tails: Discard your entire hand. "
,GLAS-EN032 ,"Enishi, Shien's Chancellor ",Effect Monster ,UR ,,Light ,Warrior ,6,2200,1200,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 ""Six Samurai"" monsters from your Graveyard. Once per turn, you can destroy 1 face-up monster. If you activate this effect, this card cannot attack this turn. "
,GLAS-EN033 ,Spirit of the Six Samurai ,Union Monster ,Common ,,Earth ,Warrior ,3,500,500,"Once per turn, you can equip this card to a ""Six Samurai"" monster you control, OR unequip it to Special Summon this card in face-up Attack Position. When equipped to a monster by this card's effect, that monster gains 500 ATK and DEF. When the equipped monster destroys an opponent's monster by battle, draw 1 card. (A monster can only be equipped with 1 Union Monster at a time. If the equipped monster would be destroyed, this card is destroyed instead.) "
,GLAS-EN034 ,Alien Telepath ,Effect Monster ,Rare ,,Fire ,Reptile ,4,1600,1000,"Once per turn, you can remove 1 A-Counter from an opponent's monster to destroy 1 Spell or Trap Card. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.) "
,GLAS-EN035 ,Alien Hypno ,Gemini Monster ,Common ,,Water ,Reptile ,4,1600,700,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field you can Normal Summon it to have it be treated as an Effect Monster with this effect: During your Main Phase, you can select 1 monster your opponent controls with an A-Counter(s) and take control of it while this card is on the field. During each of your End Phases, remove 1 A-Counter from each controlled monster. If all A-Counters are removed from one of those monsters, destroy it. "
,GLAS-EN036 ,Elemental Hero Chaos Neos ,Fusion/Effect Monster ,ScR ,,Dark ,Warrior ,9,3000,2500,"""Elemental Hero Neos"" + ""Neo-Spacian Dark Panther"" + ""Neo-Spacian Glow Moss""
This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to your Deck (You do not use ""Polymerization""). During the End Phase return this card to the Fusion Deck then Set all face-up monsters currently on the field. Once per turn you can toss a coin 3 times and apply the appropriate effect: ? 3 Heads: Destroy all monsters your opponent controls. ? 2 Heads: This turn the effects of all face-up monsters your opponent controls are negated. ? 1 Head: Return all monsters you control to their owner's hand. "
,GLAS-EN037 ,Elemental Hero Plasma Vice ,Fusion/Effect Monster ,ScR ,,Earth ,Warrior ,8,2600,2300,"""Elemental Hero Sparkman"" + ""Elemental Hero Bladedge""
This monster cannot be Special Summoned except by Fusion Summon. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. By discarding 1 card from your hand, destroy 1 monster in Attack Position your opponent controls. "
,GLAS-EN038 ,Evil Hero Inferno Wing ,Fusion/Effect Monster ,UR ,,Fire ,Fiend ,6,2100,1200,"""Elemental Hero Avian"" + ""Elemental Hero Burstinatrix""
This monster cannot be Special Summoned except with ""Dark Fusion"". During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. When this card destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the the ATK or DEF of the destroyed monster, whichever is higher. "
,GLAS-EN039 ,Evil Hero Lightning Golem ,Fusion/Effect Monster ,UR ,,Light ,Fiend ,6,2400,1500,"""Elemental Hero Sparkman"" + ""Elemental Hero Clayman""
This card cannot be Special Summoned except by the effect of ""Dark Fusion"". Once per turn, during your Main Phase, you can destroy 1 monster your opponent controls. "
,GLAS-EN040 ,Evil Hero Dark Gaia ,Fusion/Effect Monster ,Rare ,,Earth ,Fiend ,8,? ,0,"1 Fiend-Type monster + 1 Rock-Type monster
This card cannot be Special Summoned except by the effect of ""Dark Fusion"". The original ATK of this card becomes equal to the combined original ATK of the Fusion Material Monsters used in the Special Summon of this card. When this card attacks, change the battle positions of all monsters your opponent controls to face-up Attack Position. (Flip Effects are not activated at this time). "
,GLAS-EN041 ,Super Vehicroid - Stealth Union ,Fusion/Effect Monster ,ScR ,,Earth ,Machine ,9,3600,3000,"""Truckroid"" + ""Expressroid"" + ""Drillroid"" + ""Stealthroid""
When this card attacks, its original ATK is halved until the end of the Damage Step. During a battle between this attacking card and a Defense Position monster whose DEF is lower then the ATK of this card, inflict the difference as Battle Damage to your opponent. Once per turn, you can select 1 monster you control, except a Machine-Type monster, and equip it to this card. When equipped with a monster by this effect, this card can attack all monsters your opponent controls once each. "
,GLAS-EN042 ,Superalloy Beast Raptinus ,Fusion/Effect Monster ,Common ,,Light ,Dragon ,8,2200,2200,"1 Gemini Monster + 1 Gemini Monster
All Gemini Monsters on the field are treated as Effect Monsters, and gain their effects. "
,GLAS-EN043 ,Gladiator Beast Gaiodiaz ,Fusion/Effect Monster ,Common ,,Dark ,Dinosaur ,7,2600,1500,"""Gladiator Beast Spartacus"" + 1 ""Gladiator Beast"" monster
This card can only be Special Summoned from the Fusion Deck by returning the above Fusion Material Monsters from the field to the Deck. (You do not use ""Polymerization""). When this card destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the DEF of the destroyed monster. If this card battles, by returning it from the field to the Fusion Deck at the end of the Battle Phase, Special Summon 2 ""Gladiator Beast"" monsters from your Deck, except ""Gladiator Beast Spartacus"". "
,GLAS-EN044 ,Gladiator Beast Heraklinos ,Fusion/Effect Monster ,ScR ,,Fire ,Beast-Warrior ,8,3000,2800,"""Gladiator Beast Laquari"" + 2 ""Gladiator Beast"" monsters
This card can only be Special Summoned from your fusion deck by returning the above cards you control to the Deck (You do not use ""Polymerization""). You can discard 1 card from your hand to negate the activation of a Spell or Trap Card and destroy it. You can use this effect during either player's turn. "
,GLAS-EN045 ,Contact Out ,Spell ,Common ,,,Quick-Play ,,,,"Return 1 ""Neos"" Fusion Monster you control to the Fusion Deck. If all the Fusion Material Monsters listed on the Fusion Monsters are in your Deck, you can Special Summon them. "
,GLAS-EN046 ,Swing of Memories ,Spell ,Common ,,,Normal ,,,,Special Summon 1 Normal Monster from your Graveyard. It is destroyed during the End Phase of this turn. 
,GLAS-EN047 ,Dark Fusion ,Spell ,Rare ,,,Normal ,,,,"Send, from your hand or your side of the field to the Graveyard, Fusion Material Monsters that are listed on a Fiend-Type Fusion Monster Card, and Special Summon that Fusion Monster from your Fusion Deck. (This Special Summon is treated as a Fusion Summon) The Special Summoned monster cannot be targeted by the effects of other Monsters, Spells and Traps this turn. "
,GLAS-EN048 ,Diamond-Dust Cyclone ,Spell ,Rare ,,,Quick-Play ,,,,Select 1 monster with 4 or more Fog Counters. Destroy it and then draw 1 card for every 4 Fog Counters that were on it. 
,GLAS-EN049 ,Summon Cloud ,Spell ,Common ,,,Continuous ,,,,"Once per turn, during your Main Phase, if you don't control any monsters, you can Special Summon 1 Level 4 or lower ""Cloudian"" monster from your hand or from either player's Graveyard. If you Special Summon a monster from the Graveyard with this effect, destroy this card. "
,GLAS-EN050 ,Lucky Cloud ,Spell ,Common ,,,Normal ,,,,"During the End Phase, if you Summoned 2 or more ""Cloudian"" monsters with the same name this turn, draw 2 cards. "
,GLAS-EN051 ,Fog Control ,Spell ,Common ,,,Quick-Play ,,,,"Tribute 1 face-up ""Cloudian"" monster you control. Place 3 Fog Counters on 1 face-up monster. "
,GLAS-EN052 ,Cloudian Squall ,Spell ,Common ,,,Continuous ,,,,"During each of your Standby Phases, place 1 Fog Counter on every face-up monster. "
,GLAS-EN053 ,Super Double Summon ,Spell ,Common ,,,Quick-Play ,,,,"Select 1 Gemini monster you control and Normal Summon it. During the End Phase of this turn, return it to your hand. "
,GLAS-EN054 ,Colosseum - Cage of the Gladiator Beasts ,Spell ,Rare ,,,Field ,,,,"Place 1 Counter on this card each time a monster is Special Summoned from either player's Deck. All ""Gladiator Beast"" monsters gain 100 ATK and DEF for each of these counters on this card. If this card would be destroyed by a card effect, you can discard 1 ""Colosseum - Cage of the Gladiator Beasts"" to prevent this card from being destroyed. "
,GLAS-EN055 ,Gladiator Beast's Battle Halberd ,Spell ,Common ,,,Equip ,,,,"Equip only to a ""Gladiator Beast"" monster. When it attacks, destroy 1 Spell or Trap Card at the end of the Damage Step. When the equipped monster is returned from your side of the field to the Deck and this card is sent to the Graveyard, return this card to your hand. "
,GLAS-EN056 ,Gladiator Beast's Battle Gladius ,Spell ,Common ,,,Equip ,,,,"Equip only to a ""Gladiator Beast"" monster. It gains 300 ATK. When the equipped monster is returned from your side of the field to the Deck and this card is sent to the Graveyard, return this card to your hand. "
,GLAS-EN057 ,Gladiator Beast's Battle Manica ,Spell ,Rare ,,,Equip ,,,,"Equip only to a ""Gladiator Beast"" monster. It cannot be destroyed by battle (Damage calculation is applied normally). When the equipped monster is returned from your side of the field to your Deck and this card is sent to the Graveyard, return this card to your hand. "
,GLAS-EN058 ,Gladiator Beast's Respite ,Spell ,Rare ,,,Normal ,,,,"Return 2 ""Gladiator Beast"" cards from your hand to the Deck then draw 3 cards. "
,GLAS-EN059 ,Gladiator's Return ,Spell ,Common ,,,Normal ,,,,"Return 3 ""Gladiator Beast"" monsters from your Graveyard to your Deck, then draw 1 card. "
,GLAS-EN060 ,Soul Devouring Bamboo Sword ,Spell ,Common ,,,Continuous ,,,,"Select 1 monster equipped with a ""Bamboo Sword"" Equip Spell Card. If it inflicts Battle Damage to your opponent while equipped with a ""Bamboo Sword"" card, they skip their next Draw Phase. Destroy this card during your second Standby Phase after activation. "
,GLAS-EN061 ,Cunning of the Six Samurai ,Spell ,SR ,,,Quick-Play ,,,,"Send 1 face-up ""Six Samurai"" monster you control to the Graveyard. Special Summon 1 ""Six Samurai"" monster from either player's Graveyard. "
,GLAS-EN062 ,"""A"" Cell Incubator ",Spell ,Common ,,,Continuous ,,,,"Each time a A-Counter(s) is removed from play by a card effect, place 1 A-Counter on this card. When this card is destroyed, distribute the A-Counters on this card among face-up monsters. "
,GLAS-EN063 ,Over Limit ,Trap ,Common ,,,Normal ,,,,Pay 500 Life Points. Special Summon from both players Graveyards as many Normal Monsters as possible with 1000 or less ATK that were destroyed by battle this turn. 
,GLAS-EN064 ,No Entry!! ,Trap ,Common ,,,Normal ,,,,Change all Attack Position monsters to Defense Position. 
,GLAS-EN065 ,Natural Disaster ,Trap ,Common ,,,Continuous ,,,,"Inflict 500 damage to your opponent each time a card(s) they control is destroyed and sent to the Graveyard by the effect of a ""Cloudian"" monster. "
,GLAS-EN066 ,Rain Storm ,Trap ,Common ,,,Normal ,,,,"Select 1 ""Cloudian"" monster you control. Reduce that monster's ATK by 1000 or 2000 points, and apply the appropriate effect. 1000 points: Destroy 1 Spell or Trap Card your opponent controls. 2000 points: Destroy 2 Spell or Trap Cards your opponent controls. "
,GLAS-EN067 ,Updraft ,Trap ,SR ,,,Normal ,,,,Remove all Fog Counters from the field. Inflict 300 damage to your opponent for each Fog Counter you removed. 
,GLAS-EN068 ,Release From Stone ,Trap ,Common ,,,Continuous ,,,,"Select 1 of your removed from play Rock-Type monsters, and Special Summon it. When this card is removed from the field, destroy that monster. When that monster is destroyed, destroy this card. "
,GLAS-EN069 ,Light-Imprisoning Mirror ,Trap ,Common ,,,Continuous ,,,,"When the effect of a LIGHT monster activates on the field or in the Graveyard, negate it. "
,GLAS-EN070 ,Shadow-Imprisoning Mirror ,Trap ,Common ,,,Continuous ,,,,"When the effect of a DARK monster activates on the field or in the Graveyard, negate it. "
,GLAS-EN071 ,Disarm ,Trap ,Common ,,,Counter ,,,,"Return 1 ""Gladiator Beast"" monster from your hand to the Deck, and negate the activation and effect of a Spell Card, and destroy it. "
,GLAS-EN072 ,Parry ,Trap ,Common ,,,Counter ,,,,"Return 1 ""Gladiator Beast"" monster from your hand to the Deck, and negate the activation and effect of a Trap Card, and destroy it. "
,GLAS-EN073 ,Swiftstrike Armor ,Trap ,Common ,,,Continuous ,,,,"During your Draw Phase, if you draw a ""Six Samurai"" Monster Card, you can Special Summon it. "
,GLAS-EN074 ,Double-Edged Sword Technique ,Trap ,Common ,,,Normal ,,,,"Select 2 ""Six Samurai"" monsters from your Graveyard, and Special Summon them in face-up Attack Position. Destroy them during the End Phase of this turn, and take damage equal to the ATK of the destroyed monster(s). "
,GLAS-EN075 ,Energy-Absorbing Monolith ,Trap ,SR ,,,Normal ,,,,"Chain this card to an opponent's card effect that would inflict damage to you. That damage is negated, and you gain Life Points equal to the amount you would have taken. "
,GLAS-EN076 ,Cell Explosion Virus ,Trap ,Rare ,,,Normal ,,,,Activate only when an opponent's monster with an A-Counter(s) declares an attack. Destroy all Attack Position monsters your opponent controls. 
,GLAS-EN077 ,"Detonator Circle ""A"" ",Trap ,Common ,,,Normal ,,,,Destroy 1 face-up monster with an A-Counter(s) and then inflict 1000 damage to each player. 
,GLAS-EN078 ,Interdimensional Warp ,Trap ,Common ,,,Normal ,,,,Select a monster you control and a monster with an A-Counter(s) your opponent controls. Switch control of those monsters. 
,GLAS-EN079 ,Foolish Revival ,Trap ,Common ,,,Normal ,,,,"Select 1 monster from your opponent's Graveyard, and Special Summon it in face-up Defense Position on your opponent's side of the field. "
,GLAS-EN080 ,An Unfortunate Report ,Trap ,Common ,,,Normal ,,,,Your opponent conducts their next Battle Phase twice. 
,GLAS-EN081 ,Gladiator Beast Torax ,Effect Monster ,SR ,,,Fish ,,,,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, at the end of any Battle Phase that this card attacked or was attacked, you can return it to the Deck to draw 1 card. "
,GLAS-EN082 ,Test Tiger ,Effect Monster ,UR ,,,Beast ,,,,"If you control a ""Gladiator Beast"" monster you can Special Summon this card. You can Tribute this card to return 1 ""Gladiator Beast"" monster you control to the Deck, and then Special Summon 1 ""Gladiator Beast"" from your Deck. The Special Summoned monster is treated as if it was Special Summoned by the effect of a ""Gladiator Beast. "
,GLAS-EN083 ,Defensive Tactics ,Trap ,SR ,,,Normal ,,,,"Activate only if you control a ""Gladiator Beast"" monster. Monsters you control cannot be destroyed by battle this turn, and any Battle Damage you take is reduced to 0. Put this card on the bottom of your Deck. "
,GLAS-EN084 ,Dragon Ice ,Effect Monster ,ScR ,,Water ,Dragon ,5,1800,2200,"When you opponent Special Summons a monster, you can discard 1 card to Special Summon this card from your hand or Graveyard. There can only be 1 face-up ""Dragon Ice"" monster on the field. "
,GLAS-EN085 ,Tongue Twister ,Effect Monster ,ScR ,,Dark ,Fiend ,6,400,300,"If this card was Tribute Summoned, when it is sent from the field to the Graveyard, draw 2 cards and remove this card from play. "
,GLAS-EN086 ,Skreech ,Effect Monster ,ScR ,,Water ,Reptile ,4,1500,400,"When this card is destroyed by battle, select 2 WATER monsters from your Deck and send them to the Graveyard. "
,GLAS-EN087 ,Royal Firestorm Guards ,Effect Monster ,ScR ,,Fire ,Pyro ,4,1700,1200,"When this card is Normal Summoned, select 4 Pyro-Type monsters in your Graveyard. Return those cards to the Deck, then draw 2 cards. "
,GLAS-EN088 ,Veil of Darkness ,Spell ,ScR ,,,Continuous ,,,,"During your Draw Phase, if you draw a DARK monster, you can reveal it and send it to the Graveyard to draw 1 more card. "
,GLAS-EN089 ,Security Orb ,Trap ,UR ,,,Normal ,,,,"Activate only when your opponent's monster declares an attack. Change the battle position of that mosnter. When this face-down card is destroyed and sent to the Graveyard by the effect of a Spell or Trap Card your opponent controls, destroy 1 monster on the field. "
,GLAS-EN090 ,Necroface ,Effect Monster ,ScR ,,Dark ,Zombie ,4,1200,1800,"When this card is Normal Summoned, shuffle all removed from play cards into their owner's Decks. This card gains 100 ATK for each of those cards. When this card is removed from play, both player remove from play the top 5 cards of their Decks. "
,GLAS-EN091 ,Gil Garth ,Normal Monster ,ScR ,,Dark ,Fiend ,4,1800,1200,This steel-armored terror machine ruthlessly strikes down enemies with its giant katana. 
,GLAS-EN092 ,Soul Taker ,Spell ,ScR ,,,Normal ,,,,"Destroy 1 face-up monster your opponents controls. Then, your opponent gains 1000 Life Points. "
,GLAS-EN093 ,Magic Formula ,Spell ,ScR ,,,Equip ,,,,"Equip only to ""Dark Magician"" or ""Dark Magician Girl"". The equipped monster gains 700 ATK. When this card is sent from the field to the Graveyard, gain 1000 Life Points. "
,GLAS-EN094 ,Silent Doom ,Spell ,ScR ,,,Normal ,,,,Special Summon 1 Normal Monster from your Graveyard in face-up Defense Position. It cannot attack. 
,GLAS-ENSE1,Phantom of Chaos,,Super Rare,,,,,,,
,GLAS-ENSE2,Vortex Trooper,,Super Rare,,,,,,,
,GLAS-ENSP1,Gladiator Beast Octavius,,Super Rare,,,,,,,
