Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,FOTB-EN021 ,Sky Scourge Enrise ,Effect Monster ,"Super Rare, Ult ",,Light ,Fairy ,8,2400,1500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 3 LIGHT Fairy-Tpye monsters and 1 DARK Fiend-Type monster in your Graveyard. Once per turn you can remove from play 1 face-up monster on the field. If you activate this effect, this card cannot attack during this turn. "
,FOTB-EN022 ,Sky Scourge Norleras ,Effect Monster ,"Super Rare, Ult ",,Dark ,Fiend ,8,2400,1500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 LIGHT Fairy-Type monster and 3 DARK Fiend-Type monsters in your Graveyard. You can pay 1000 Life Points to send all cards on the field and in both players' hands to the Graveyard, then you draw 1 card "
,FOTB-EN023 ,Sky Scrouge Invicil ,Effect Monster ,"Super Rare, Ult ",,Earth ,Fairy ,6,2200,1600,"This card cannot be Special Summoned. If you Tribute Summon this card by Tributing 1 of the following monsters, this card gets the appropriate effect: + LIGHT Fairy Type monster. Negate the effect of all Spell Cards. + DARK Fiend Type monster: Negate the effects of all Trap Cards. "
,FOTB-EN024 ,Goe Goe the Gallant Ninja ,Effect Monster ,"Rare, Ultimate ",,Wind ,Warrior ,4,1500,1000,"When this card inflicts Battle Damage to your opponent while they have 5 or more cards in their hand, discard 2 random cards from their hand. "
,FOTB-EN025 ,"Mei-Kou, Master of Barriers ",Effect Monster ,Common ,,Light ,Spellcaster ,4,1700,600,You can Tribute this card to destroy 1 face-up Continuous Spell or Continuous Trap Card on the field. 
,FOTB-EN026 ,Raiza the Storm Monarch ,Effect Monster ,"Super Rare, Ult ",,Wind ,Winged Beast ,6,2400,1000,"When this card is Tribute Summoned, return 1 card on the field to the top of its owner's Deck. "
,FOTB-EN027 ,Seismic Crasher ,Effect Monster ,Common ,,Earth ,Rock ,3,1400,300,"Twice per turn, you can send 1 face-up Continuous Spell or Continuous Trap you control to the Graveyard to inflict 500 damage to your opponent. "
,FOTB-EN028 ,Dweller in the Depths ,Effect Monster ,Common ,,Earth ,Dragon ,3,1500,700,This card gains 300 ATK for every Continuous Spell Card you control. 
,FOTB-EN029 ,Magna-Slash Dragon ,Effect Monster ,Common ,,Light ,Dragon ,6,2400,1200,You can send 1 face-up Continuous Spell Card you control to the Graveyard to destroy 1 Spell or Trap Card your opponent controls. 
,FOTB-EN030 ,Gravi-Crush Dragon ,Effect Monster ,Common ,,Dark ,Dragon ,6,2400,1200,You can send 1 face-up Continuous Spell Card you control to the Graveyard to destroy 1 monster your opponent controls. 
,FOTB-EN031 ,Soul of Fire ,Spell ,"Super Rare, Ult ",,,Normal ,,,,"Your opponent draws 1 card. Select 1 Pyro-Type monster from your Deck and remove it from play. Inflict damage to your opponent equal to half the ATK of the removed monster. If you activate this card, you cannot declare an attack this turn. "
,FOTB-EN032 ,Crystal Beacon ,Spell ,Common ,,,Normal ,,,,"If there are 2 or more ""Crystal Beast"" cards in your Spell & Trap Card Zone, Special Summon 1 ""Crystal Beast"" monster from your Deck. "
,FOTB-EN033 ,Rare Value ,Spell ,"Ultra Rare, Ult ",,,Normal ,,,,"Activate only when there are 2 or more ""Crystal Beast"" cards in your Spell & Trap Card Zone. Your opponent selects 1 ""Crystal Beast"" card in your Spell & Trap Card Zone and sends it to the Graveyard. Then you draw 2 cards. "
,FOTB-EN034 ,Crystal Blessing ,Spell ,Common ,,,Normal ,,,,"Select up to 2 ""Crystal Beast"" monsters in your Graveyard and place them face-up in your Spell & Trap Card Zone; they are treated as Continuous Spell Cards. "
,FOTB-EN035 ,Crystal Abundance ,Spell ,Common ,,,Normal ,,,,"Send 4 ""Crystal Beast"" cards from your Spell & Trap Card Zone to the Graveyard. Send all cards on the field to the Graveyard. Then, Special Summon as many ""Crystal Beast"" monsters as possible from your Graveyard, up to the number of your opponent's cards that were sent to the Graveyard by this card's effect. "
,FOTB-EN036 ,Crystal Promise ,Spell ,Common ,,,Normal ,,,,"Select 1 ""Crystal Beast"" card in your Spell & Trap Card Zone and Special Summon it. "
,FOTB-EN037 ,Lucky Iron Axe ,Spell ,"Rare, Ultimate ",,,Equip ,,,,"The equipped monster gains 500 ATK. When this face-up card is destroyed and sent to the Graveyard by a card effect that your opponent controls, draw 1 card. "
,FOTB-EN038 ,Tornado ,Spell ,Common ,,,Quick-Play ,,,,Activate only when there are 3 or more cards in your opponent's Spell & Trap Card Zone. Destroy 1 card in your opponent's Spell & Trap Card Zone. 
,FOTB-EN039 ,Wild Fire ,Spell ,Common ,,,Quick-Play ,,,,"Pay 500 Life Points. Destroy a face-up ""Blaze Accelerator"" card you control and destroy all monsters on the field. Then, Special Summon 1 ""Wild Fire Token"" (Pyro-Type/FIRE/LEVEL 3/ATK 1000/DEF 1000) in Attack Position. Also, you cannot declare an attack this turn. "
,FOTB-EN040 ,Blaze Accelerator ,Spell ,Common ,,,Continuous ,,,,"You can send 1 Pyro-Type monster with 500 or less ATK from your hand to the Graveyard to destroy 1 monster your opponent controls, but you cannot declare an attack this turn if you do. "
,FOTB-EN041 ,Tri-Blaze Accelerator ,Spell ,"Super Rare, Ult ",,,Continuous ,,,,"Activate only by sending 1 face-up ""Blaze Accelerator"" on your side of the field to the Graveyard. You can send 1 Pyro-Type monster from your hand to the Graveyard to destroy 1 monster your opponent controls and inflict 500 damage to your opponent, but you cannot declare an attack this turn if you do. "
,FOTB-EN042 ,Field Barrier ,Spell ,Common ,,,Continuous ,,,,"Field Spell Cards cannot be destroyed. Also, a new Field Spell Card cannot be activated. You can only control 1 face-up ""Field Barrier"" at a time. "
,FOTB-EN043 ,A Cell Breeding Device ,Spell ,Common ,,,Continuous ,,,,"During each of your Standby Phases, put 1 A-Counter on 1 face-up monster your opponent controls. "
,FOTB-EN044 ,"Otherworld - The ""A"" Zone ",Spell ,Common ,,,Field ,,,,"If your opponent's monster battles an ""Alien"" monster you control, the opponent's monster loses 300 ATK and DEF during damage calculation only. "
,FOTB-EN045 ,Ancient City - Rainbow Ruins ,Spell ,"Rare, Ultimate ",,,Field ,,,,"This card gets these effects, based on the number of ""Crystal Beast"" monsters in your Spell & Trap Card Zone. ?1+: This card cannot be destroyed by a card effect. ?2+: Once per turn, you can halve the Battle Damage you take. ?3+: You can send 1 ""Crystal Beast"" monster you control to the Graveyard to negate the activation of a Spell or Trap Card and destroy it. ?4+: Once per turn, during your Main Phase, you can draw 1 card. ?5+: Once per turn, during your Main Phase, you can Special Summon 1 ""Crystal Beast"" card from your Spell & Trap Card Zone. "
,FOTB-EN046 ,Triggered Summon ,Trap ,"Rare, Ultimate ",,,Normal ,,,,Activate only when a monster is Special Summoned to your opponent's side of the field. Each player can Special Summon 1 Level 4 or lower monster from their hand. 
,FOTB-EN047 ,Last Resort ,Trap ,Common ,,,Normal ,,,,"Activate only when your opponent's monster declares an attack. You can select 1 ""Ancient City ? Rainbow Ruins"" from your Deck and activate it. If your opponent had an active Field Spell Card when this card was activated, they can draw 1 card. "
,FOTB-EN048 ,Crystal Raigeki ,Trap ,Common ,,,Normal ,,,,"Send 1 ""Crystal Beast"" card from your Spell & Trap Card Zone to the Graveyard. Destroy 1 card your opponent controls. "
,FOTB-EN049 ,Volcanic Recharge ,Trap ,Common ,,,Normal ,,,,"Return up to 3 ""Volcanic"" Monster Cards from your Graveyard to your Deck. "
,FOTB-EN050 ,Terrible Deal ,Trap ,Common ,,,Normal ,,,,Activate only by paying 1000 Life Points when your opponent activates a Spell Card. Your opponent discards 1 random card. 
,FOTB-EN051 ,Breakthrough! ,Trap ,Common ,,,Normal ,,,,"Select 1 ""Six Samurai"" monster you control. If the selected monster destroys an opponent's monster by battle, ""Great Shogun Shien"" and all ""Six Samurai"" monsters you control can attack your opponent directly during the Battle Phase of this turn. "
,FOTB-EN052 ,Backs to the Wall ,Trap ,Common ,,,Normal ,,,,"Pay Life Points so that you only have 100 left. Special Summon as many ""Six Samurai"" monsters from your Graveyard as possible. You cannot Special Summon more than 1 monster with the same name, or a monster that has the same name as a monster you already control. "
,FOTB-EN053 ,Introduction to Gallantry ,Trap ,Common ,,,Normal ,,,,Activate only when your opponent has 5 or more cards in their hand. Your opponent discards 1 random card. 
,FOTB-EN054 ,Secrets of the Gallant ,Trap ,Common ,,,Normal ,,,,"Select 1 Normal Monster you control. When the selected monster inflicts Battle Damage to your opponent this turn, your opponent discards 2 random cards. "
,FOTB-EN055 ,Radiant Mirror Force ,Trap ,"Super Rare, Ult ",,,Normal ,,,,Activate only when your opponent declares an attack while they control 3 or more Attack Position monsters. Destroy all Attack Position monsters your opponent controls. 
,FOTB-EN056 ,Hard-sellin' Goblin ,Trap ,Common ,,,Continuous ,,,,"Each time a monster you control inflicts Battle Damage to your opponent, return 1 card in your opponent's Spell & Trap Card Zone to its owner's hand. "
,FOTB-EN057 ,Hard-sellin' Zombie ,Trap ,Common ,,,Continuous ,,,,"Each time a monster you control inflicts Battle Damage to your opponent, select 1 card from your opponent's Graveyard and return it to the bottom of their Deck. "
,FOTB-EN058 ,Mass Hypnosis ,Trap ,Common ,,,Continuous ,,,,"Activate only while you control an ""Alien"" monster. Select and take control of up to 3 of your opponent's monsters that each have an A-Counter(s) on them. This card is destroyed during the End Phase of the turn it is activated. "
,FOTB-EN059 ,Gem Flash Energy ,Trap ,Common ,,,Continuous ,,,,"During each of your Standby Phases, inflict damage to your opponent equal to the number of face-up Continuous Spell Cards on the field x 300. "
,FOTB-EN060 ,Firewall ,Trap ,"Rare, Ultimate ",,,Continuous ,,,,"When your opponent declares a direct attack, you can negate that monster's attack by removing from play 1 Pyro-Type monster in your Graveyard. Pay 500 Life Points during each of your Standby Phases. If you do not, destroy this card. "
,FOTB-EN061,"Diabolos, King of the Abyss",,Secret Rare,,,,,,,
,FOTB-EN062,"Lich Lord, King of the Underworld",,Secret Rare,,,,,,,
,FOTB-EN063,"Prometheus, King of the Shadows",,Secret Rare,,,,,,,
,FOTB-EN064,Mist Archfiend,,Secret Rare,,,,,,,
,FOTB-EN065,Plague Wolf,,Secret Rare,,,,,,,
,FOTB-EN066,Recurring Nightmare,,Secret Rare,,,,,,,
,FOTB-EN067,Sword of Dark Rites,,Secret Rare,,,,,,,
,FOTB-EN068,Eradicator Epidemic Virus,,Secret Rare,,,,,,,
,FOTB-ENSE1,Phantom Beast Rock Lizard,,Super Rare,,,,,,,
,FOTB-ENSE2,Winged Rhynos,,Super Rare,,,,,,,
,FOTB-ENSP1,Volcanic Rocket,,Super Rare,,,,,,,
