Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,ABPF-EN010 ,Dark Bug ,Effect Monster ,Rare ,,Dark ,Insect ,1,100,100,"When this card is Normal Summoned, select and Special Summon 1 Level 3 Tuner monster from your Graveyard. The effect(s) of that monster is negated. "
,ABPF-EN011 ,Sword Master ,Tuner Monster ,Common ,,Earth ,Warrior ,3,1200,3,"If a Warrior-Type monster you control attacks your opponent's monster, and the opponent's monster is not destroyed by battle, at the end of the Damage Step you can Special Summon this card from your hand. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. "
,ABPF-EN012 ,Witch of the Black Rose ,Tuner Monster ,Ultra Rare ,,Dark ,Spellcaster ,4,1700,1200,"This card cannot be Special Summoned. When this card is Normal Summoned while you control no cards, draw 1 card and reveal it. If the card you drew is not a Monster Card, send it to the Graveyard and destroy this card. "
,ABPF-EN013 ,Rose Fairy ,Effect Monster ,Common ,,Wind ,Plant ,3,600,1200,"If this card is added from your Deck to your hand by the effect of a Spell, Trap, or Monster Card, you can Special Summon this card. "
,ABPF-EN014 ,Dragon Queen of Tragic Endings ,Effect Monster ,Super Rare ,,Dark ,Dragon ,6,1900,2600,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by controlling 3 or more face-up Continuous Spell Cards. When this attacking card inflicts Battle Damage to your opponent, your opponent selects and sends 1 card from their hand to the Graveyard, and you draw 1 card. During your Standby Phase, if this card is in your Graveyard and was sent there from the field, you can send 1 face-up Continuous Spell Card you control to the Graveyard to Special Summon this card from the Graveyard. "
,ABPF-EN015 ,Reptilianne Servant ,Effect Monster ,Common ,,Dark ,Reptile ,1,100,100,Destroy this card if there are face-up monsters on the field other than this card. Destroy this card when it is targeted by the effect of a Spell or Trap Card. Neither player can Normal Summon a monster while this card is face-up on the field. 
,ABPF-EN016 ,Reptilianne Gardna ,Effect Monster ,Common ,,Water ,Reptile ,4,0,2000,"When this card you control is destroyed and sent to the Graveyard, add 1 ""Reptilianne"" monster from your Deck to your hand. "
,ABPF-EN017 ,Reptilianne Naga ,Effect Monster ,Common ,,Dark ,Reptile ,1,0,0,"This card cannot be destroyed by battle. The ATK of any monster that battles this card becomes 0 at the end of that Battle Phase. During your End Phase, change this face-up Defense Position card on the field to face-up Attack Position. "
,ABPF-EN018 ,Reptilianne Vaskii ,Effect Monster ,Rare ,,Dark ,Reptile ,8,2600,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 2 face-up monsters with 0 ATK from anywhere on the field. Once per turn, you can select and destroy 1 face-up monster your opponent controls. There can only be 1 face-up ""Reptilianne Vaskii"" on the field. "
,ABPF-EN019 ,Oracle of the Sun ,Effect Monster ,Super Rare ,,Light ,Spellcaster ,5,1000,2000,"If your opponent controls a monster and you control no monsters, you can Special Summon this card from your hand. When this card on the field is destroyed and sent to the Graveyard, you can add to your hand 1 ""Fire Ant Ascator"" or 1 ""Supay"" from your Deck. "
,ABPF-EN020 ,Fire Ant Ascator ,Tuner Monster ,Common ,,Earth ,Insect ,3,700,1300,"When this card is destroyed by battle and sent to the Graveyard, you can select and Special Summon 1 Level 5 monster from your Graveyard. Its effect(s) is negated, and it is sent to the Graveyard during the End Phase of this turn. "
,ABPF-EN021 ,Weeping Idol ,Effect Monster ,Common ,,Dark ,Rock ,2,0,500,You can remove from play 1 Tuner monster in your Graveyard to Special Summon this card from your hand. 
,ABPF-EN022 ,Apocatequil ,Effect Monster ,Common ,,Light ,Thunder ,4,1800,1200,"While this card is face-up on the field, it is Level 5 if you control a face-up Tuner Monster. When this card on the field is destroyed and sent to the Graveyard, you can select and Special Summon 1 ""Oracle of the Sun"" from your Graveyard. "
,ABPF-EN023 ,Supay ,Tuner Monster ,Common ,,Earth ,Fiend/Tuner ,1,300,100,"When this card is sent from the field to the Graveyard by a card effect, you can Special Summon 1 ""Oracle of the Sun"" from your Deck. The ATK of that monster is doubled, and it returns to the owner's hand during the End Phase of that turn. "
,ABPF-EN024 ,Informer Spider ,Effect Monster ,Common ,,Earth ,Insect ,4,500,1800,"When this card is sent from the field to the Graveyard by a card effect, take control of 1 Defense Position monster your opponent controls. "
,ABPF-EN025 ,Koa'ki Meiru Urnight ,Effect Monster ,Ultra Rare ,,Earth ,Beast-Warrior ,4,2000,1500,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Beast-Warrior-Type monster in your hand. Once per turn, you can reveal 1 ""Iron Core of Koa'ki Meiru"" in your hand to Special Summon 1 Level 4 or lower ""Koa'ki Meiru"" monster from your Deck, except ""Koa'ki Meiru Urnight"". "
,ABPF-EN026 ,XX-Saber Garsem ,Effect Monster ,Rare ,,Earth ,Beast ,4,1400,400,"When this card on the field is destroyed and sent to the Graveyard by a card effect, add 1 ""X-Saber"" monster from your Deck to your hand. This card gains 200 ATK for each face-up ""X-Saber"" monster you control. "
,ABPF-EN027 ,Gravekeeper's Visionary ,Effect Monster ,Super Rare ,,Dark ,Spellcaster ,8,2000,1800,"You can Normal Summon this card by Tributing 1 ""Gravekeeper's"" monster. This card gains 200 ATK for each ""Gravekeeper's"" monster in your Graveyard. If this face-up card on the field would be destroyed, you can discard 1 ""Gravekeeper's"" monster instead. "
,ABPF-EN028 ,Gravekeeper's Descendant ,Effect Monster ,Rare ,,Dark ,Spellcaster ,4,1500,1200,"You can Tribute 1 face-up ""Gravekeeper's"" monster you control, except this card, to destroy 1 card your opponent controls. "
,ABPF-EN029 ,Black Potan ,Effect Monster ,Common ,,Dark ,Fiend ,1,200,100,"If you control a face-up Tuner monster, this card cannot be destroyed by battle. When a face-up Tuner monster(s) you control is removed from the field, gain 800 Life Points. "
,ABPF-EN030 ,Shreddder ,Effect Monster ,Common ,,Earth ,Machine ,4,1600,1000,"Once per turn, you can send 1 Machine-Type monster from your hand to the Graveyard to destroy 1 face-up monster your opponent controls whose Level is less than or equal to that monster's. "
,ABPF-EN031 ,Pandaborg ,Effect Monster ,Common ,,Water ,Psychic ,4,1700,1400,"When this card is destroyed by battle and sent to the Graveyard, you can pay 800 Life Points to Special Summon 1 Level 4 Psychic-Type monster from your Deck. "
,ABPF-EN032 ,Codarus ,Effect Monster ,Common ,,Water ,Sea Serpent ,4,1400,1200,"You can send 1 face-up ""Umi"" you control to the Graveyard to select up to 2 cards your opponent controls and send them to the Graveyard. "
,ABPF-EN033 ,Consecrated Light ,Effect Monster ,Common ,,Light ,Fairy ,1,0,0,"Neither player can Normal or Special Summon DARK monsters or declare an attack with a DARK monster. This card cannot be destroyed by battle with a DARK monster, and you take no Battle Damage from that battle. "
,ABPF-EN034 ,Gundari ,Spirit Monster ,Common ,,Fire ,Pyro ,4,1000,200,"This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. If this card battles a Synchro Monster, return both monsters to their owner's hands at the start of the Damage Step (without damage calculation). "
,ABPF-EN035 ,Cyber Dragon Zwei ,Effect Monster ,Rare ,,Light ,Machine ,4,1500,1000,"If this card attacks an opponent's monster, this card gains 300 ATK during the Damage Step only. Once per turn, you can reveal 1 Spell Card in your hand to treat this card's name as ""Cyber Dragon"" until the End Phase. This card's name is treated as ""Cyber Dragon"" while in the Graveyard. "
,ABPF-EN036 ,Oilman ,Union Monster ,Common ,,Earth ,Machine ,2,400,400,"Once per turn, during your Main Phase, you can equip this card to a Machine-Type monster you control as an Equip Card, OR unequip it to Special Summon this card in face-up Attack Position. While equipped to a monster by this effect, if the equipped monster destroys an opponent's monster by battle, draw 1 card. (A monster can only be equipped with 1 Union Monster at a time. If the equipped monster would be destroyed, destroy this card instead.) "
,ABPF-EN037 ,Djinn Cursenchanter of Rituals ,Effect Monster ,Rare ,,Dark ,Fiend ,4,1700,1000,"When you Ritual Summon a Ritual Monster, you can remove from play this card from your Graveyard as 1 of the monsters required for the Ritual Summon. While the Ritual Monster this card was used in the Ritual Summon for is face-up on the field, negate the effect(s) of Synchro Monsters. "
,ABPF-EN038 ,Djinn Prognosticator of Rituals ,Effect Monster ,Rare ,,Dark ,Fiend ,3,400,300,"When you Ritual Summon a Ritual Monster, you can remove from play this card from your Graveyard as 1 of the monsters required for the Ritual Summon. When the monster Ritual Summoned using this card inflicts Battle Damage to your opponent, your opponent must select and discard 1 card. "
,ABPF-EN039 ,"Garlandolf, King of Destruction ",Ritual/Effect Monster ,Ultra Rare ,,Dark ,Fiend ,7,2500,1400,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Ritual of Destruction"". When this card is Ritual Summoned, destroy all other face-up monsters on the field with DEF less than or equal to this card's ATK. This card gains 100 ATK for each monster destroyed by this effect. "
,ABPF-EN040 ,Majestic Red Dragon ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Dragon ,10,4000,3000,"""Majestic Dragon"" + ""Red Dragon Archfiend"" + 1 non-Tuner monster.
This card cannot be destroyed by card effects. If this card attacks, destroy all Defense Position monsters on the field after damage calculation. Once per turn, you can negate the effect(s) of 1 face-up monster your opponent controls and have this card gain ATK equal to the negated monster's ATK, until the End Phase. During the End Phase, return this card from the field to the Extra Deck, and Special Summon 1 ""Red Dragon Archfiend"" from your Graveyard. "
,ABPF-EN041 ,Drill Warrior ,Synchro/Effect Monster ,Ultra Rare ,,Earth ,Warrior ,6,2400,2000,"""Drill Synchron"" + 1 or more non-Tuner monsters.
Once per turn, during your Main Phase, you can halve this card's ATK (permanently). If you do, it can attack your opponent directly this turn. Once per turn, during your Main Phase, you can discard 1 card and remove this card from play. During your next Standby Phase, Special Summon this card, if removed by this effect. Then, add 1 Monster Card from your Graveyard to your hand. "
,ABPF-EN042 ,Sun Dragon Inti ,Synchro/Effect Monster ,Ultra Rare ,,Light ,Dragon ,8,3000,2800,"""Fire Ant Ascator"" + 1 or more non-Tuner monsters.
When this card is destroyed by battle and sent to the Graveyard, destroy the monster that destroyed this card, and inflict damage to your opponent equal to half that monster's ATK. If this card on the field is destroyed, during the Standby Phase of the next turn, you can Special Summon 1 ""Moon Dragon Quilla"" from your Graveyard. "
,ABPF-EN043 ,Moon Dragon Quilla ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Dragon ,6,2500,2000,"""Supay"" + 1 or more non-Tuner monsters.
When this card is selected as an attack target, gain Life Points equal to half the attacking monster's ATK. If this card on the field is destroyed, you can Special Summon 1 ""Sun Dragon Inti"" from your Graveyard. "
,ABPF-EN044 ,XX-Saber Hyunlei ,Synchro/Effect Monster ,Ultra Rare ,,Earth ,Warrior ,6,2300,1300,"1 Tuner + 1 or more non-Tuner ""X-Saber"" monsters.
When this card is Synchro Summoned, you can select and destroy up to 3 Spell or Trap Cards on the field. "
,ABPF-EN045 ,Cards of Consonance ,Spell ,Super Rare ,,,Normal ,,,,Discard 1 Dragon-Type Tuner monster with 1000 or less ATK to draw 2 cards. 
,ABPF-EN046 ,Variety Comes Out ,Spell ,Common ,,,Normal ,,,,"Return 1 face-up Synchro Monster you control to the Extra Deck to select and Special Summon a Tuner monster(s) from your Graveyard, whose total Levels equal the Level of that Synchro Monster. You cannot Synchro Summon the turn you activate this card. "
,ABPF-EN047 ,Reptilianne Rage ,Spell ,Common ,,,Equip ,,,,"The equipped monster is treated as Reptile-Type. It gains 800 ATK. When this card is destroyed and sent to the Graveyard, select 1 face-up monster your opponent controls. It loses 800 ATK. "
,ABPF-EN048 ,Advance Force ,Spell ,Common ,,,Continuous ,,,,You can Tribute 1 Level 5 or higher monster to Tribute Summon a Level 7 or higher monster. 
,ABPF-EN049 ,Viper's Rebirth ,Spell ,Common ,,,Normal ,,,,Activate only if all monsters in your Graveyard are Reptile-Type. Select 1 non-Tuner monster in your Graveyard. Special Summon it. Destroy it during the End Phase. 
,ABPF-EN050 ,Temple of the Sun ,Spell ,Common ,,,Continuous ,,,,Face-up monsters you control that were Special Summoned from the Graveyard gain 300 ATK. 
,ABPF-EN051 ,Rocket Pilder ,Spell ,Common ,,,Equip ,,,,"While the equipped monster is attacking, it cannot be destroyed by battle. (Damage calculation is applied normally.) At the end of the Damage Step when the equipped monster attacks, the attack target monster loses ATK equal to the ATK of the equipped monster, until the End Phase. "
,ABPF-EN052 ,Break! Draw! ,Spell ,Common ,,,Equip ,,,,"Equip only to a Machine-Type monster. When the equipped monster destroys an opponent's monster by battle and sends it to the Graveyard, draw 1 card. Destroy this card during your 3rd End Phase after activation. "
,ABPF-EN053 ,Power Pickaxe ,Spell ,Rare ,,,Equip ,,,,"Once per turn, you can select and remove from play 1 monster in your opponent's Graveyard whose Level is less than or equal to the equipped monster's, and have the equipped monster gain 500 ATK until the End Phase. "
,ABPF-EN054 ,Spider's Lair ,Spell ,Common ,,,Continuous ,,,,"Once per turn, you can select 1 face-up Insect-Type monster you control. While this card remains on the field, any opponent's monster that battles with one of those monsters is changed to Defense Position at the end of the Battle Phase, and cannot change its battle position while this card is on the field. "
,ABPF-EN055 ,Iron Core Specimen Lab ,Spell ,Super Rare ,,,Field ,,,,"During each of your End Phases, destroy this card unless you reveal 1 ""Iron Core of Koa'ki Meiru"" in your hand. Each time a ""Koa'ki Meiru"" monster on the field is destroyed during the End Phase, its owner can add 1 ""Koa'ki Meiru"" monster from their deck to their hand. "
,ABPF-EN056 ,Gravekeeper's Stele ,Spell ,Common ,,,Normal ,,,,"Select 2 ""Gravekeeper's"" monsters in your Graveyard and add them to your hand. This effect cannot be negated by the effect of ""Necrovalley"". "
,ABPF-EN057 ,Machine Assembly Line ,Spell ,Common ,,,Continuous ,,,,"All face-up Machine-Type monsters on the field gain 200 ATK. Each time a Machine-Type monster(s) on the field is destroyed, place 2 Junk Counters on this card. You can send this card to the Graveyard to select and Special Summon 1 Machine-Type monster in from your Graveyard, whose Level is less than or equal to the number of Junk Counters on this card. "
,ABPF-EN058 ,Ritual of Destruction ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summon ""Garlandolf, King of Destruction"". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand. During your Main Phase, you can remove from play this card from your Graveyard. If you do, during this turn, any monster destroyed by battle with a Ritual Monster you control will be returned to the top of the Deck instead of being sent to the Graveyard. "
,ABPF-EN059 ,Ascending Soul ,Spell ,Rare ,,,Continuous ,,,,"Once per turn, when a Ritual Monster is Ritual Summoned, you can select and add to your hand 1 monster in your Graveyard that was Tributed for the Ritual Summon. "
,ABPF-EN060 ,Ritual Cage ,Spell ,Rare ,,,Continuous ,,,,"While this card is on the field, Battle Damage to you from a Battle involving a face-up Ritual Monster you control becomes 0. Also, a face-up Ritual Monster you control cannot become the target of or destroyed by an Effect Monster's effect. "
,ABPF-EN061 ,Pot of Benevolence ,Spell ,Common ,,,Normal ,,,,"Select 2 cards from the Graveyard(s), and shuffle them into their owner's Deck(s). After activation, remove this card from play instead of sending it to the Graveyard. You can only activate 1 ""Pot of Benevolence"" per turn. "
,ABPF-EN062 ,Synchro Control ,Spell ,Super Rare ,,,Quick-Play ,,,,Activate only if you have no Synchro Monsters on your side of the field or in your Graveyard. Pay 1000 Life Points and select 1 face-up Synchro Monster your opponent controls. Take control of the selected monster until the End Phase of your turn. 
,ABPF-EN063 ,Changing Destiny ,Trap ,Common ,,,Normal ,,,,"Activate only when an opponent's monster declares an attack. Negate the attack and change it to Defense Position. It cannot change its battle position while it is face-up on the field. Then, your opponent selects and applies 1 of these effects:
Gain Life Points equal to half the ATK of the monster whose attack was negated.
Inflict damage to your opponent equal to half the ATK of the monster whose attack was negated. "
,ABPF-EN064 ,Fiendish Chain ,Trap ,Super Rare ,,,Continuous ,,,,"Select 1 face-up Effect Monster on the field. Its effect(s) is negated, and it cannot attack. If it is destroyed, destroy this card. "
,ABPF-EN065 ,Nature's Reflection ,Trap ,Common ,,,Normal ,,,,"During this turn, any effect activated by your opponent that would inflict damage becomes an effect that inflicts damage to their Life Points. "
,ABPF-EN066 ,Serpent Suppression ,Trap ,Common ,,,Continuous ,,,,"Face-up Attack Position monsters your opponent controls with 0 ATK cannot be destroyed by battle by ""Reptilianne"" monsters. "
,ABPF-EN067 ,Meteor Flare ,Trap ,Common ,,,Normal ,,,,"Activate by sending 2 cards from your hand to the Graveyard while your opponent has more than 3000 Life Points. Inflict 2000 damage to your opponent. If this card is in the Graveyard, you can add it to your hand instead of conducting your normal draw during your Draw Phase. "
,ABPF-EN068 ,Offering to the Immortals ,Trap ,Rare ,,,Normal ,,,,"Activate only when your opponent's monster declares a direct attack while you have 3000 or less Life Points. Negate the attack, and Special Summon 2 ""Ceremonial Tokens"" (Rock-Type/EARTH/Level 1/ATK 0/DEF 0), and add 1 ""Earthbound Immortal"" card, ""Earthbound Revival"", or ""Roar of the Earthbound"" from your Deck to your hand. ""Ceremonial Tokens"" cannot be Tributed, except for a Tribute Summon of an ""Earthbound Immortal"" monster, and cannot be used as Synchro Material monsters. "
,ABPF-EN069 ,Destruct Potion ,Trap ,Common ,,,Normal ,,,,"Select 1 monster you control. Destroy it, and gain Life Points equal to its ATK. "
,ABPF-EN070 ,Call of the Reaper ,Trap ,Common ,,,Normal ,,,,"Activate only when a monster(s) is Special Summoned from your Graveyard. Select and Special Summon 1 ""Supay"" or 1 ""Fire Ant Ascator"" from your Graveyard. "
,ABPF-EN071 ,Lair Wire ,Trap ,Common ,,,Normal ,,,,Remove from play 1 Insect-Type monster from your Graveyard and select 1 monster your opponent controls and destroy the selected monster. 
,ABPF-EN072 ,Core Blast ,Trap ,Rare ,,,Continuous ,,,,"You can only activate this card's effect while you control a face-up ""Koa'ki Meiru"" monster. Once per turn, during your Standby Phase, if your opponent controls more monsters than you do, you can destroy a number of cards your opponent controls so that your opponent will control the same number of cards as you control monsters. "
,ABPF-EN073 ,Saber Hole ,Trap ,Super Rare ,,,Counter ,,,,"Activate only while you control a face-up ""X-Saber"" monster. Negate the Summon of a monster, and destroy it. "
,ABPF-EN074 ,Machine King - 3000 B.C. ,Trap ,Common ,,,Continuous ,,,,"After activation, Special Summon this card; it is treated as an Effect Monster Card (Machine-Type/EARTH/Level 4/ATK 1000/DEF 1000). You cannot Normal or Special Summon another monster the turn you activate this card. Once per turn, you can Tribute 1 Machine-Type monster to have this card gain ATK equal to the Tributed monster's ATK, until the End Phase. (This card is still treated as a Trap Card.) "
,ABPF-EN075 ,Alien Brain ,Trap ,Common ,,,Normal ,,,,"Activate only when a Reptile-Type monster you control is destroyed by battle with an opponent's attacking monster and sent to the Graveyard. Take control of the attacking monster, and treat it as a Reptile-Type monster. "
,ABPF-EN076 ,Forgotten Temple of the Deep ,Trap ,Common ,,,Continuous ,,,,"While this card is on the field, this card's name is treated as ""Umi"". Once per turn, you can select and remove from play 1 face-up Level 4 or lower Fish-Type, Sea Serpent-Type, or Aqua-Type monster you control. (This effect can be activated during either player's turn.) Special Summon it during your End Phase. "
,ABPF-EN077 ,Tuner's Scheme ,Trap ,Super Rare ,,,Continuous ,,,,Activate only when a Synchro Monster is Special Summoned to your opponent's side of the field. Take control of that Synchro Monster. Remove it from play when it is destroyed. Destroy this card when that monster is removed from the field. 
,ABPF-EN078 ,Psi-Curse ,Trap ,Common ,,,Normal ,,,,"Activate only when a face-up Psychic-Type monster you control is destroyed by battle with an opponent's attacking monster and sent to the Graveyard. Destroy the attacking monster, and inflict damage to your opponent equal to the Level of your destroyed Psychic-Type monster x 300. "
,ABPF-EN079 ,Widespread Dud ,Trap ,Common ,,,Continuous ,,,,"Select 2 face-up Attack Position monsters on the field. When any of the selected monsters are removed from the field, destroy this card. When this card is destroyed, destroy the selected monster(s). "
,ABPF-EN080 ,Inverse Universe ,Trap ,Common ,,,Normal ,,,,Switch the ATK and DEF of all face-up Effect Monsters on the field. 
,ABPF-EN081 ,XX-Saber Emmersblade ,Effect Monster ,Secret Rare ,,Earth ,Insect ,3,1300,800,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 Level 4 or lower ""X-Saber"" monster from your Deck. "
,ABPF-EN082 ,Alchemist of Black Spells ,Effect Monster ,Ultra Rare ,,Wind ,Spellcaster ,4,1200,1800,"Once per turn, you can change this face-up Attack Position card you control to face-up Defense Position and place 1 Spell Counter on a face-up card you control that you can place a Spell Counter on. "
,ABPF-EN083 ,Super-Nimble Mega Hamster ,Effect Monster ,Super Rare ,,Earth ,Beast ,4,1100,1800,FLIP: You can Special Summon 1 Level 3 or lower Beast-Type monster from your Deck in face-down Defense Position. 
,ABPF-EN084 ,Cactus Bouncer ,Effect Monster ,Secret Rare ,,Earth ,Plant ,4,1800,300,"This card cannot be Special Summoned. While a Plant-Type monster other than this card is face-up on the field, neither player can Special Summon monsters. "
,ABPF-EN085 ,Dragonic Guard ,Effect Monster ,Super Rare ,,Fire ,Dragon ,4,1500,1800,"Each time a monster is Normal Summoned or Set, place 1 Dragonic Counter on this card. You can send this face-up card to the Graveyard to Special Summon 1 Dragon-Type monster from your Deck whose Level is less than or equal to the number of Dragonic Counters on this card. "
,ABPF-EN086 ,The Dragon Dwelling in the Deep ,Effect Monster ,Super Rare ,,Water ,Sea Serpent ,4,1700,1400,"Place 1 Ocean Counter on this card during each player's Standby Phases. When this card is removed from the field, all Fish-Type and Sea Serpent-Type monsters you control gain 200 ATK for each Ocean Counter on this card, until the End Phase. "
,ABPF-EN087 ,Djinn Disserere of Rituals ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,1,200,200,"When you Ritual Summon a Ritual Monster, you can remove from play this card from your Graveyard as 1 of the monsters required for the Ritual Summon. The monster Ritual Summoned using this card is not affected by Trap Cards. "
,ABPF-EN088 ,Earthbound Linewalker ,Effect Monster ,Secret Rare ,,,Fiend ,4,1200,1900,"""Earthbound Immortal"" monsters cannot be destroyed by their own effects. "
,ABPF-EN089 ,Core Transport Unit ,Continuous Spell ,Secret Rare ,,,,,,,"Once per turn, you can discard 1 card to add 1 ""Iron Core of Koa'ki Meiru"" from your Deck to your hand. "
,ABPF-EN090 ,Gale Dogra ,Effect Monster ,Rare ,,Earth ,Insect ,2,650,600,You can pay 3000 Life Points to discard 1 monster from your Extra Deck to the Graveyard. 
,ABPF-EN091 ,Berfomet ,Effect Monster ,Rare ,,Dark ,Fiend ,5,1400,1800,"When this card is Normal or Flip Summoned, you can add 1 ""Gazelle the King of Mythical Beasts"" from your Deck to your hand. "
,ABPF-EN092 ,Chimera the Flying Mythical Beast ,Fusion/Effect Monster ,Rare ,,,Beast ,6,2100,1800,"""Gazelle the King of Mythical Beasts"" + ""Berfomet"" (This monster is always treated as a ""Phantom Beast"" monster.) When this card is destroyed, you can select and Special Summon either ""Berfomet"" or ""Gazelle the King of Mythical Beasts"" from your Graveyard. "
,ABPF-EN093 ,Viser Des ,Effect Monster ,Rare ,,Dark ,Fiend ,4,500,1200,"When this card is Normal Summoned, select 1 monster your opponent controls. Destroy that monster during your 3rd Standby Phase after the Summon. This card cannot be destroyed by battle until this effect is resolved. "
,ABPF-EN094 ,Evil Blast ,Normal ,Rare ,,,Normal ,,,,"Activate only when a monster is Special Summoned to your opponent's side of the field. Equip this card to that monster. It gains 500 ATK. During each of your opponent's Standby Phases, inflict 500 damage to your opponent. "
,ABPF-EN095 ,Shield Wing ,Effect Monster ,Secret Rare ,,Wind ,Winged Beast ,2,0,900,"Up to twice per turn, if this card would be destroyed by battle, it is not destroyed. "
,ABPF-EN096 ,Underground Arachnid ,Synchro/Effect Monster ,Secret Rare ,,Earth ,Insect ,6,2400,1200,"1 DARK Tuner + 1 non-Tuner Insect-Type monster.
If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. Once per turn, you can equip 1 face-up monster your opponent controls to this card as an Equip Card. If this card would be destroyed by battle, you can destroy the monster equipped to this card by its effect instead. (You can only equip 1 monster at a time to this card.) "
,ABPF-EN097 ,Zeman the Ape King ,Synchro/Effect Monster ,Secret Rare ,,Earth ,Beast ,7,2500,1800,"1 DARK Tuner + 1 non-Tuner Beast-Type monster.
If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. When an opponent's monster declares an attack, you can send 1 monster from your hand or your side of the field to the Graveyard to negate the attack. "
,ABPF-EN098 ,Skull Conductor ,Effect Monster ,Rare ,,Dark ,Zombie ,4,2000,0,"If this card is face-up on the field at the end of the Battle Phase, destroy it. You can send this card from your hand to the Graveyard to Special Summon up to 2 Zombie-Type monsters from your hand whose combined ATK is exactly 2000. "
,ABPF-EN099 ,Shield Worm ,Effect Monster ,Rare ,,Earth ,Insect ,4,800,2000,"When this card is Summoned, it is changed to Defense Position. Then, send 1 card from the top of your opponent's Deck to the Graveyard for each face-up Insect-Type monster you control. "
,ABPF-ENSE1 , Dandylion ,,,,,,,,,
,ABPF-ENSE2 , Red-Eyes Darkness Metal Dragon,,,,,,,,,
,ABPF-ENSP1 , Gravekeeper's Priestess,,,,,,,,,
