Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,CRMS-EN013 ,Trap Reactor · Y FI ,Effect Monster ,Common ,,Dark ,Machine ,4,800,1800,"Once per turn, when your opponent activates a Trap Card, you can destroy the Trap Card and inflict 800 damage to your opponent. "
,CRMS-EN014 ,Spell Reactor · RE  ,Effect Monster ,Common ,,Dark ,Machine ,3,1200,900,"Once per turn, when your opponent activates a Spell Card, you can destroy the Spell card and inflict 800 damage to your opponent. "
,CRMS-EN015 ,Black Salvo ,Tuner Monster ,Super Rare ,,Dark ,Machine ,3,100,1100,"When this card is Normal Summoned, you can Special Summon 1 Level 4 DARK Machine-Type monster from your Graveyard in face-up Defense Position. Its effect(s) is negated. "
,CRMS-EN016 ,Flying Fortress SKY FIRE ,Effect Monster ,Rare ,,Wind ,Machine ,8,3000,2500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with the effect of ""Summon Reactor · SK"". Once per turn, you can send 1 card from your hand to the Graveyard to destroy 1 card your opponent controls. Once during each of your opponent's turns, you can activate 1 of the following effects:
When your opponent Normal Summons or Special Summons a monster, destroy it and inflict 800 damage to your opponent.
When your opponent Sets a card, destroy it and inflict 800 damage to your opponent. "
,CRMS-EN017 ,Morphtronic Boarden ,Effect Monster ,Common ,,Earth ,Machine ,3,500,1800,"While in Attack Position: ""Morphtronic"" monsters you control can attack your opponent directly.
While in Defense Position: Other ""Morphtronic"" monsters you control cannot be destroyed by battle. "
,CRMS-EN018 ,Morphtronic Slingen ,Effect Monster ,Common ,,Wind ,Machine ,4,1200,800,"While in Attack Position: Once per turn, you can Tribute 1 ""Morphtronic"" monster, except ""Morphtronic Slingen"", to destroy 1 card on the field.
While in Defense Position: If this card would be destroyed, you can destroy another ""Morphtronic"" monster you control instead. "
,CRMS-EN019 ,Doomkaiser Dragon/Assault Mode ,Effect Monster ,Ultra Rare ,,Fire ,Zombie ,8,2900,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". When this card is Special Summoned, Special Summon any number of Zombie-Type monsters from either player's Graveyard(s) to your side of the field. Those monsters' effects are negated, and they are destroyed during the End Phase this turn. When this card on the field is destroyed, you can Special Summon 1 ""Doomkaiser Dragon"" from your Graveyard. "
,CRMS-EN020 ,Hyper Psychic Blaster/Assault Mode ,Effect Monster ,Ultra Rare ,,Earth ,Psychic ,11,3500,3000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". If this card battles a monster, at the end of the Damage Step, inflict damage to your opponent equal to that monster's DEF and gain Life Points equal to its ATK. When this card on the field is destroyed, you can Special Summon 1 ""Hyper Psychic Blaster"" from your Graveyard. "
,CRMS-EN021 ,Arcanite Magician/Assault Mode ,Effect Monster ,Ultra Rare ,,Light ,Spellcaster ,9,900,2300,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". When this card is Special Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card to destroy all cards your opponent controls. When this card on the field is destroyed, you can Special Summon 1 ""Arcanite Magician"" from your Graveyard. "
,CRMS-EN022 ,Arcane Apprentice ,Tuner Monster ,Rare ,,Fire ,Spellcaster ,2,1000,400,"If this card is sent to the Graveyard for a Synchro Summon, you can add 1 ""Assault Mode Activate"" from your Deck to your hand. "
,CRMS-EN023 ,Assault Mercenary ,Effect Monster ,Common ,,Earth ,Warrior ,4,1800,300,"Once per turn, you can return 1 ""Assault Mode Activate"" from your hand or Graveyard to the Deck to destroy 1 Spell or Trap Card your opponent controls. "
,CRMS-EN024 ,Assault Beast ,Effect Monster ,Rare ,,Earth ,Beast-Warrior ,4,1900,1200,"You can discard this card from your Hand to the Graveyard to add 1 ""Assault Mode Activate"" from your Deck to your hand. "
,CRMS-EN025 ,Night Wing Sorceress ,Effect Monster ,Common ,,Wind ,Spellcaster ,3,1300,1200,"You can activate ""Assault Mode Activate"" the turn it is Set. "
,CRMS-EN026 ,Lifeforce Harmonizer ,Effect Monster ,Ultra Rare ,,Wind ,Psychic ,2,800,400,"When your opponent activates a card's effect that inflicts damage, you can discard this card to negate its activation and destroy it. "
,CRMS-EN027 ,Gladiator Beast Samnite ,Effect Monster ,Rare ,,Earth ,Beast ,3,1600,1200,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, when this card destroys an opponent's monster by battle and sends it to the Graveyard, you can add 1 ""Gladiator Beast"" card from your Deck to your hand. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Samnite"". "
,CRMS-EN028 ,Dupe Frog ,Effect Monster ,Common ,,Water ,Aqua ,2,100,2000,"This card's name is treated as ""Des Frog"" while it is face-up on the field. Your opponent cannot select another monster as an attack target. When this card is sent from the field to the Graveyard, you can add 1 ""Frog"" monster except ""Dupe Frog"" or ""Frog the Jam"" from your Deck or Graveyard to your hand. "
,CRMS-EN029 ,Flip Flop Frog ,Effect Monster ,Common ,,Water ,Aqua ,2,500,200,"Once per turn, you can flip this card into face-down Defense Position. When this card is flipped face-up, you can return monsters your opponent controls to their owners' hand up to the number of face-up ""Frog"" monsters you control, except ""Frog the Jam"". "
,CRMS-EN030 ,B.E.S. Big Core MK-2 ,Effect Monster ,Rare ,,Fire ,Machine ,6,2400,1100,"If you control no monsters, you can Normal Summon this card without Tributing. When this card is Special Summoned, place 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. "
,CRMS-EN031 ,Inmato ,Effect Monster ,Rare ,,Dark ,Plant ,3,1400,800,"When 1 other face-up Plant-Type monster is targeted by the effect of a Spell or Trap Card your opponent controls, you can Tribute this card to draw 2 cards. "
,CRMS-EN032 ,Scanner ,Effect Monster ,Super Rare ,,Light ,Machine ,1,? ,? ,"Once per turn, you can select 1 of your opponent's monsters that is removed from play. Until the End Phase, this card's name is treated as the selected monster's name, and this card has the same Attribute, Level, ATK, and DEF as the selected monster. If this card is removed from the field while this effect is applied, remove it from play. "
,CRMS-EN033 ,Dimension Fortress Weapon ,Effect Monster ,Super Rare ,,Dark ,Machine ,4,1700,200,Cards cannot be sent from the Deck to the Graveyard. 
,CRMS-EN034 ,Desert Protector ,Effect Monster ,Common ,,Earth ,Insect ,4,800,1000,"This card gains 300 DEF for each Spell and Trap Card on the field. If an Insect-Type monster you control would be destroyed, you can destroy this card instead. "
,CRMS-EN035 ,Cross-Sword Beetle ,Effect Monster ,Common ,,Wind ,Insect ,4,1800,1200,"While you control another Insect-Type monster, during battle between an attacking Insect-Type monster you control and a Defense Position monster whose DEF is lower than the ATK of the Insect-Type moster, inflict the difference as Battle Damage to your opponent. "
,CRMS-EN036 ,Bee List Soldier ,Effect Monster ,Common ,,Wind ,Insect ,1,500,400,"You can Tribute this card and 1 face-up Insect-Type monster, except ""Bee List Soldier"", to draw 2 cards. "
,CRMS-EN037 ,Hydra Viper ,Effect Monster ,Common ,,Water ,Reptile ,4,1800,400,"Each time this card declares an attack, you must Tribute 1 Aqua-Type monster. This card can attack 3 times during each Battle Phase. "
,CRMS-EN038 ,Alien Overlord ,Effect Monster ,Rare ,,Dark ,Reptile ,6,2200,1600,"You can remove 2 A-Counters from anywhere on the field to Special Summon this card from your hand. Once per turn, you can place 1 A-Counter on each face-up monster your opponent controls. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.) You can only control 1 face-up ""Alien Overlord"". "
,CRMS-EN039 ,Alien Ammonite ,Tuner Monster ,Rare ,,Light ,Reptile ,1,500,200,"When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower ""Alien"" monster from your Graveyard. Destroy it during the End Phase. "
,CRMS-EN040 ,Dark Strike Fighter ,Synchro/Effect Monster ,Super Rare ,,Dark ,Machine ,7,2600,1800,"1 Tuner + 1 or more non-Tuner monsters
You can Tribute 1 monster to inflict damage to your opponent equal to its Level x 200. "
,CRMS-EN041 ,Blackwing Armor Master ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Winged Beast ,7,2500,1500,"1 ""Blackwing"" Tuner + 1 or more non-Tuner monsters
This card cannot be destroyed by battle, and you take no Battle Damage from battles involving this card. If this card attacks a monster, you can place 1 Wedge Counter on that monster at the end of the Damage Step (max. 1). You can remove all Wedge Counters from your opponent's monsters to reduce the ATK and DEF of each monster that had a Wedge Counter to 0, until the End Phase. "
,CRMS-EN042 ,Hyper Psychic Blaster ,Synchro/Effect Monster ,Ultra Rare ,,Earth ,Psychic ,9,3000,2500,"1 Tuner + 1 or more non-Tuner Psychic-Type Monsters
During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points. If this card attacks a Defense Position monster whose DEF is lower than the ATK of this card, gain Life Points equal to the difference at the end of the Damage Step. "
,CRMS-EN043 ,Arcanite Magician ,Synchro/Effect Monster ,Super Rare ,,Light ,Spellcaster ,7,400,1800,"1 Tuner + 1 or more non-Tuner Spellcaster-Type monsters
When this card is Synchro Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 1 Spell Counter from a card you control to destroy 1 card your opponent controls. "
,CRMS-EN044 ,Cosmic Fortress Gol'Gar ,Synchro/Effect Monster ,Ultra Rare ,,Light ,Reptile ,5,2600,1800,"""Alien Ammonite"" + 1 or more non-Tuner ""Alien"" monsters
Once per turn, you can select any number of face-up Spell or Trap Cards. Return those cards to their owners' hands, and distribute new A-Counters among monsters on the field equal to the number of cards returned. Once per turn, you can remove 2 A-Counters from anywhere on the field to destroy 1 card your opponent controls. "
,CRMS-EN045 ,Prevention Star ,Spell ,Common ,,,Equip ,,,,"Equip only to a monster you control, if it was changed from face-up Attack Position to face-up Defense Position this turn. Select 1 monster your opponent controls. That monster cannot attack or change its battle position. When the equipped monster is destroyed and this card is sent to the Graveyard, remove from play the selected monster. "
,CRMS-EN046 ,Vengeful Servant ,Spell ,Common ,,,Equip ,,,,"When control of the equipped monster changes, inflict damage equal to its original ATK to its new controller. "
,CRMS-EN047 ,Star Blast ,Spell ,Rare ,,,Normal ,,,,"Pay any number of Life Points in multiples of 500. Reduce the Level of 1 monster you control or that is in your hand by 1 for each 500 Life Points you paid, until the End Phase. "
,CRMS-EN048 ,Raptor Wing Strike ,Spell ,Common ,,,Normal ,,,,"Return 1 face-up ""Blackwing"" monster you control to the Deck. Add 1 ""Blackwing"" monster from your Deck to your hand. "
,CRMS-EN049 ,Morphtronic Rusty Engine ,Spell ,Common ,,,Equip ,,,,"Equip only to a ""Morphtronic"" monster. If the equipped monster is destroyed, inflict damage to each player equal to its original ATK. "
,CRMS-EN050 ,Morphtronic Map ,Spell ,Common ,,,Field ,,,,"Each time a monster's battle position is changed, place 1 Morph Counter on this card. All ""Morphtronic"" monsters gain 300 ATK for each Morph Counter on this card. When this card is destroyed and sent from the field to the Graveyard, you can Special Summon 1 ""Morphtronic"" monster from your Graveyard. "
,CRMS-EN051 ,Assault Overload ,Spell ,Common ,,,Quick-Play ,,,,"Tribute 1 ""/Assault Mode"" monster. Inflict damage to both players equal to its Level x 200. "
,CRMS-EN052 ,Assault Teleport ,Spell ,Common ,,,Normal ,,,,"Return 1 ""/Assault Mode"" monster from your hand to the Deck. Draw 2 cards. "
,CRMS-EN053 ,Assault Revival ,Spell ,Common ,,,Quick-Play ,,,,"Remove from play 1 ""Assault Mode Activate"" from your Graveyard. Destroy all monsters you control and Special Summon 1 ""/Assault Mode"" monster from your Graveyard, ignoring its Summoning conditions. Its effect(s) is negated, and it cannot be Tributed. If it is removed from the field, remove it from play. "
,CRMS-EN054 ,Psychic Sword ,Spell ,Common ,,,Equip ,,,,"Equip only to a Psychic-Type monster. If your Life Points are lower than your opponent's, the equipped monster gains ATK equal to the difference (max. 2000). "
,CRMS-EN055 ,Telekinetic Power Well ,Spell ,Common ,,,Quick-Play ,,,,Special Summon any number of Level 2 or lower Psychic-Type monsters from your Graveyard. You take damage equal to the total Levels of those monsters x 300. 
,CRMS-EN056 ,Indomitable Gladiator Beast ,Spell ,Common ,,,Quick-Play ,,,,"Target face-up ""Gladiator Beast"" monster you control gains 500 ATK until the End Phase. While this card is in your Graveyard, you can return 2 ""Gladiator Beast"" cards from your Graveyard to the Deck to return this card to your hand. "
,CRMS-EN057 ,Seed Cannon ,Spell ,Common ,,,Continuous ,,,,"Each time a Plant-Type monster(s) is Summoned, place 1 Plant Counter on this card (max. 5). You can send this card to the Graveyard to inflict 500 damage to your opponent for each Plant Counters on it. "
,CRMS-EN058 ,Super Solar Nutrient ,Spell ,Common ,,,Continuous ,,,,"Tribute 1 Level 2 or lower Plant-Type monster. Special Summon 1 Plant-Type monster whose Level is equal to or lower than the Tributed monster's Level +3 from your hand or Deck. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. "
,CRMS-EN059 ,Six Scrolls of the Samurai ,Spell ,Common ,,,Quick-Play ,,,,"Tribute 2 face-up ""Six Samurai"" monsters. Special Summon 1 ""Great Shogun Shien"" from your Deck. "
,CRMS-EN060 ,Verdant Sanctuary ,Spell ,Common ,,,Continuous ,,,,"When a face-up Insect-Type monster is destroyed and sent to the Graveyard, its controller can add 1 Insect-Type monster with the same Level as the destroyed monster from their Deck to their hand. "
,CRMS-EN061 ,Arcane Barrier ,Spell ,Rare ,,,Continuous ,,,,"Each time a Spellcaster-Type monster(s) on the field is destroyed, place 1 Spell Counter on this card (max. 4). You can send this card and 1 face-up Spellcaster-Type monster you control to the Graveyard to draw 1 card for each Spell Counter on this card. "
,CRMS-EN062 ,Mysterious Triangle ,Spell ,Common ,,,Quick-Play ,,,,"Destroy 1 monster on the field with an A-Counter. Then, you can Special Summon 1 Level 4 ""Alien"" monster from your Deck. Destroy it during the End Phase. "
,CRMS-EN063 ,Assault Mode Activate ,Trap ,Common ,,,Normal ,,,,"Tribute 1 Synchro Monster. Special Summon 1 ""/Assault Mode"" monster whose name includes the Tributed monster's name from your Deck in Attack Position. "
,CRMS-EN064 ,Spirit Force ,Trap ,Super Rare ,,,Normal ,,,,"Activate only during damage calculation during your opponent's turn. You take no Battle Damage from that battle. Then, you can add 1 Warrior-Type Tuner monster with 1500 or less DEF from your Graveyard to your hand. "
,CRMS-EN065 ,Descending Lost Star ,Trap ,Common ,,,Normal ,,,,"Select 1 Synchro Monster in your Graveyard and Special Summon it in face-up Defense Position. Its effect is negated, its Level is reduced by 1 and its DEF becomes 0. Its battle position cannot be changed. "
,CRMS-EN066 ,Shining Silver Force ,Trap ,Rare ,,,Counter ,,,,Activate only when your opponent activates a Trap Card that inflicts damage. Negate the activation of that card and destroy it and all face-up Spell and Trap Cards your opponent controls. 
,CRMS-EN067 ,Half or Nothing ,Trap ,Common ,,,Normal ,,,,"Activate only during your opponent's Battle Phase. Your opponent selects 1 of the following effects:
Halve the ATK of all monsters they control until the end of the Battle Phase.
End the Battle Phase. "
,CRMS-EN068 ,Nightmare Archfiends ,Trap ,Common ,,,Normal ,,,,"Tribute 1 monster. Special Summon 3 ""Nightmare Archfiend Tokens"" (Fiend-Type/DARK/Level 6/ATK 2000/DEF 2000) to your opponent's side of the field in Attack Position. When a ""Nightmare Archfiend Token"" is destroyed, its controller takes 800 damage. "
,CRMS-EN069 ,Ebon Arrow ,Trap ,Common ,,,Normal ,,,,"Select 1 face-up monster you control. Until the End Phase, it loses 500 ATK and during battle between that attacking monster and a Defense Position monster whose DEF is lower than the selected monster's ATK, inflict the difference as Battle Damage to your opponent. When the selected monster destroys a monster by battle and sends it to the Graveyard this turn, inflict damage to your opponent equal to the destroyed monster's original DEF. "
,CRMS-EN070 ,Ivy Shackles ,Trap ,Common ,,,Continuous ,,,,"While it is your turn, all face-up monsters your opponent controls become Plant-Type monsters. When this face-up card on the field is destroyed and sent to the Graveyard by an opponent's card effect, draw 1 card. "
,CRMS-EN071 ,Fake Explosion ,Trap ,Common ,,,Normal ,,,,"Activate only when an opponent's monster declares an attack. Monsters cannot be destroyed by this battle. After damage calculation, Special Summon 1 ""Summon Reactor · SK"" from your hand or Graveyard. "
,CRMS-EN072 ,Morphtronic Forcefield ,Trap ,Common ,,,Counter ,,,,"Negate the activation of a Spell or Trap Card that would destroy a face-up ""Morphtronic"" monster you control and destroy it. Add 1 ""Morphtronic"" card from your Deck to your hand. "
,CRMS-EN073 ,Morphtronic Mix-up ,Trap ,Common ,,,Normal ,,,,"If you control 2 or more face-up ""Morphtronic"" monsters, select 2 cards your opponent controls. Destroy 1 card of your opponent's choice from those 2. "
,CRMS-EN074 ,Assault Slash ,Trap ,Common ,,,Normal ,,,,"Activate only while you control an ""/Assault Mode"" monster. Destroy all face-up monsters on the field. "
,CRMS-EN075 ,Assault Counter ,Trap ,Common ,,,Counter ,,,,"Activate only while you control an ""/Assault Mode"" monster. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect and destroy it. "
,CRMS-EN076 ,Psychic Tuning ,Trap ,Rare ,,,Continuous ,,,,"Select 1 Psychic-Type monster in your Graveyard and Special Summon it in Attack Position. It is treated as a Tuner monster. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. When this card is sent to the Graveyard, take damage equal to that monster's Level x 400. "
,CRMS-EN077 ,Metaphysical Regeneration ,Trap ,Common ,,,Normal ,,,,Activate only during the End Phase. Gain 1000 Life Points for each Psychic-Type monster sent to the Graveyard this turn. 
,CRMS-EN078 ,Trojan Gladiator Beast ,Trap ,Common ,,,Normal ,,,,"Special Summon 1 ""Gladiator Beast"" from your hand to your opponent's side of the field. Then, draw 1 card. "
,CRMS-EN079 ,Wall of Thorns ,Trap ,Rare ,,,Normal ,,,,Activate only when a face-up Plant-Type monster you control is selected as an attack target. Destroy all Attack Position monsters your opponent controls. 
,CRMS-EN080 ,Planet Pollutant Virus ,Trap ,Rare ,,,Normal ,,,,"Tribute 1 ""Alien"" monster. Destroy all face-up monsters without A-Counters your opponent controls. Until the end of your opponent's 3rd turn after this card's activation, place 1 A-Counter on each monster they Summon. "
,CRMS-EN081 ,Dark Voltanis ,Effect Monster ,Secret Rare ,,Dark ,Fairy ,8,2800,1400,"After 1 Counter Trap Card you control has been activated and has resolved, you can Tribute 1 DARK monster to Special Summon this card from your hand. If this card is Special Summoned in this way, destroy 1 card on the field. "
,CRMS-EN082 ,Prime Material Falcon ,Effect Monster ,Secret Rare ,,Wind ,Winged Beast ,5,2200,800,"When an Effect Monster's effect to destroy a Spell or Trap Card(s) on the field is activated, you can send 1 card from your hand to the Graveyard to negate its activation and destroy the card. "
,CRMS-EN083 ,Bone Crusher ,Effect Monster ,Ultra Rare ,,Earth ,Zombie ,4,1600,200,"When this card is Special Summoned from your Graveyard by the effect of a Zombie-Type monster, you can destroy 1 Spell or Trap Card your opponent controls. Destroy this card during the End Phase of the turn it was Special Summoned. "
,CRMS-EN084 ,Alien Kid ,Effect Monster ,Super Rare ,,Light ,Reptile ,4,1600,700,"Place 1 A-Counter on all monsters Special Summoned to your opponent's side of the field. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.) "
,CRMS-EN085 ,Totem Dragon ,Effect Monster ,Super Rare ,,Earth ,Dragon ,2,400,200,"This card can be treated as 2 Tributes for the Tribute Summon of a Dragon-Type monster. If this card is in your Graveyard during your Standby Phase and you control no monsters, you can Special Summon this card in Attack Position. You cannot activate this effect if there are any monsters in your Graveyard that are not Dragon-Type. If this card is Special Summoned with this effect, remove it from play when it is removed from the field. "
,CRMS-EN086 ,Royal Swamp Eel ,Tuner Monster ,Super Rare ,,Water ,Fish ,4,1700,1200,"If this card is used as a Synchro Material Monster, all the other Synchro Material Monsters must be Fish-Type. "
,CRMS-EN087 ,Submarine Frog ,Effect Monster ,Common ,,Water ,Aqua ,2,1200,600,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. "
,CRMS-EN088 ,Code A Ancient Ruins ,Spell ,Super Rare ,,,Continuous ,,,,"Each time a face-up ""Alien"" monster(s) is destroyed, place 1 A-Counter on this card. Once per turn, you can remove 2 A-Counters from anywhere on the field to Special Summon 1 ""Alien"" monster from your Graveyard. "
,CRMS-EN089 ,Synchro Change ,Spell ,Rare ,,,Normal ,,,,Remove from play 1 face-up Synchro Monster you control. Special Summon 1 Synchro Monster from your Extra Deck whose Level is the same as the removed monster's. Its effect(s) is negated. 
,CRMS-EN090 ,Multiply ,Spell ,Super Rare ,,,Quick-Play ,,,,"Tribute 1 face-up ""Kuriboh"". Special Summon as many ""Kuriboh Token"" (Fiend-Type/DARK/Level 1/ATK 300/DEF 200) as possible in Defense Position. These Tokens cannot be Tributed for a Tribute Summon. "
,CRMS-EN091 ,"Makiu, the Magical Mist ",Spell ,Rare ,,,Normal ,,,,"Select 1 ""Summoned Skull"" or Thunder-Type monster you control. Destroy all monsters your opponent controls whose DEF is lower than the ATK of the selected monster. You cannot conduct your Battle Phase the turn you activate this card. "
,CRMS-EN092 ,Assault Armor ,Spell ,Rare ,,,Equip ,,,,"Equip only to a Warrior-Type monster that is the only monster you control. It gains 300 ATK. During your Main Phase, you can send this equipped card to the Graveyard. If you do, the equipped monster can attack twice during the Battle Phase this turn. "
,CRMS-EN093 ,Puppet King ,Effect Monster ,Secret Rare ,,Earth ,Warrior ,7,2800,2600,"When your opponent adds a Monster Card(s) to their hand, except by drawing, you can Special Summon this card from your hand. If you do, destroy it during your next turn's End Phase. "
,CRMS-EN094 ,Zeta Reticulant ,Effect Monster ,Secret Rare ,,Dark ,Fairy ,7,2400,2100,"You can Tribute 1 ""Eva Token"" to Special Summon this card from your hand. While this card is in your Graveyard, each time a monster(s) your opponent controls is removed from play, Special Summon 1 ""Eva Token"" (Fiend-Type/DARK/Level 2/ATK 500/DEF 500). "
,CRMS-EN095 ,"Tethys, Goddess of Light ",Effect Monster ,Secret Rare ,,Light ,Fairy ,5,2400,1800,"When you draw a Fairy-Type monster(s), you can reveal 1 of those monsters to draw 1 more card. "
,CRMS-EN096 ,Ido the Supreme Magical Force ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,6,2200,800,"You cannot Summon monsters. You can only control 1 ""Ido the Supreme Magical Force"". If this card is destroyed by a card effect and sent to the Graveyard, Special Summon it from your Graveyard during the next turn's Standby Phase and destroy all other monsters you control. "
,CRMS-EN097 ,Violet Witch ,Effect Monster ,Ultra Rare ,,Dark ,Spellcaster ,4,1100,1200,"When this card is destroyed by battle and sent to the Graveyard, add 1 Plant-Type monster with 1500 or less DEF from your Deck to your hand. "
,CRMS-EN098 ,Greed Quasar ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,7,? ,? ,This card's original ATK and DEF are each equal to its Level x 300. This monster's Level is increased by the Level of monsters it destroys by battle. 
,CRMS-EN099 ,Armoroid ,Effect Monster ,Super Rare ,,Earth ,Machine ,8,2700,2000,"When you Tribute Summoned this card by Tributing at least 1 ""roid"" monster, remove from play all Spell and Trap Cards on the field. "
,CRMS-ENSE1,Necroface,,Super Rare ,,,,,,,
,CRMS-ENSE2,Goblin Zombie,,Super Rare ,,,,,,,
,CRMS-ENSP1,Colossal Fighter/Assault Mode,,Super Rare ,,,,,,,
