Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text
,LON-016 ,Curse of the Masked Beast ,Spell ,Super Short-Pri ,,,Ritual ,,,,"This card is used to Ritual Summon ""The Masked Beast"". You must also offer monsters whose total Level Stars equal 8 or more as a Tribute from the field or your hand."
,LON-017 ,Mask of Dispel ,Spell ,Super Rare ,,,Continuous ,,,,"Select 1 face-up Magic Card on the field. The controller of the Magic Card must take damage of 500 Life Points during each of his/her Standby Phases. When the selected card is destroyed or removed from the field, this card is also destroyed."
,LON-018 ,Mask of Restrict ,Trap ,Ultra Rare ,,,Continuous ,,,,"No matter what the situation, neither player can offer any monster as a Tribute."
,LON-019 ,Mask of the Accursed ,Spell ,Super Rare ,,,Equip ,,,,"The monster equipped with this card cannot attack. In addition, the player controlling the equipped monster must take damage of 500 Life Points during each of your Standby Phases."
,LON-020 ,Mask of Brutality ,Spell ,Rare ,,,Equip ,,,,"A monster equipped with this card increases its ATK by 1000 points and decreases its DEF by 1000 points. Pay 1000 Life Points during each of your Standby Phases. If you cannot, this card is destroyed."
,LON-021 ,Return of the Doomed ,Spell ,Rare ,,,Normal ,,,,Discard 1 Monster Card from your hand to the Graveyard. Return 1 of your monsters that is sent to your Graveyard during this turn as a result of battle to your hand at the end of this turn.
,LON-022 ,Lightning Blade ,Spell ,Common ,,,Equip ,,,,This card can only be equipped to Warrior-Type monsters. Increases the ATK of the equipped monster by 800 points and decreases the ATK of all WATER monsters on the field by 500 points.
,LON-023 ,Tornado Wall ,Trap ,Short-Print Com ,,,Continuous ,,,,"This card can only be activated when ""Umi"" is active on the field. As long as ""Umi"" remains face-up on the field, any damage to your Life Points becomes 0. When ""Umi"" is destroyed or removed from the field, this card is also destroyed."
,LON-024 ,Fairy Box ,Trap ,Short-Print Com ,,,Continuous ,,,,"Each time a monster on your opponent's side of the field attacks, toss a coin and call Heads or Tails. If you call it right, the attacking monster's ATK become 0 only during the Battle Phase. Pay 500 Life Points during each of your Standby Phases. If you cannot, this card is destroyed."
,LON-025 ,Torrential Tribute ,Trap ,Ultra Rare ,,,Normal ,,,,You can activate this card when a monster is Summoned (including Flip Summon and Special Summon). Destroy all monsters on the field.
,LON-026 ,Jam Breeding Machine ,Spell ,Rare ,,,Continuous ,,,,"During each of your Standby Phases, Special Summon 1 ""Slime Token"" (face-up Attack Position/Aqua-Type/WATER/LEVEL 1/ATK 500/DEF 500) to your side of the field. As long as this card remains face-up on the field, you cannot Summon (including Flip Summon and Special Summon) any other monster."
,LON-027 ,Infinite Cards ,Spell ,Rare ,,,Continuous ,,,,"As long as this card remains face-up on the field, there is no limit to the number of cards in both player's hands."
,LON-028 ,Jam Defender ,Trap ,Short-Print Com ,,,Continuous ,,,,"Each time a monster on your opponent's side of the field attacks a monster on your side of the field and you have ""Revival Jam"" face-up on the field, you can change the attack target to ""Revival Jam""."
,LON-029 ,Card of Safe Return ,Spell ,Ultra Rare ,,,Continuous ,,,,"When a monster is Special Summoned to the field from your Graveyard, you can draw 1 card from your Deck."
,LON-030 ,Lady Panther ,Effect Monster ,Common ,,Earth ,Beast-Warrior ,4,1400,1300,Offer this face-up card as a Tribute to return 1 of your monsters destroyed in battle during this turn to the top of you Deck.
,LON-031 ,The Unfriendly Amazon ,Effect Monster ,Common ,,Earth ,Warrior ,4,2000,1000,"Offer 1 of your monsters on the field as a Tribute (excluding this monster) during each of your Standby Phases. If you cannot, this card is destroyed. Monsters used for a Tribute Summon or that are offered as Tributes due to other cards' effects are excluded."
,LON-032 ,Amazon Archer ,Effect Monster ,Common ,,Earth ,Warrior ,4,1400,1000,Offer 2 monsters on your side of the field as a Tribute to inflict 1200 points of Direct Damage to your opponent's Life Points. Monsters used for a Tribute Summon or that are offered as Tributes due to other cards' effects are excluded.
,LON-033 ,Crimson Sentry ,Effect Monster ,Common ,,Fire ,Warrior ,4,1500,1200,Offer this face-up card as a Tribute to return 1 of your monsters destroyed in battle during this turn to the bottom of your Deck.
,LON-034 ,Fire Princess ,Effect Monster ,Super Rare ,,Fire ,Pyro ,4,1300,1500,Inflict 500 points of Direct Damage to your opponent's Life Points each time you increase your own Life Points.
,LON-035 ,Lady Assailant of Flames ,Effect Monster ,Common ,,Fire ,Pyro ,4,1500,1000,FLIP: Remove 3 cards from the top of your Deck from play to inflict 800 points of Direct Damage to your opponent's Life Points.
,LON-036 ,Fire Sorcerer ,Effect Monster ,Common ,,Fire ,Spellcaster ,4,1000,1500,FLIP: Randomly select 2 cards from your hand and remove them from play to inflict 800 points of Direct Damage to your opponent's Life Points.
,LON-037 ,Spirit of the Breeze ,Effect Monster ,Rare ,,Wind ,Fairy ,3,0,1800,"As long as this card remains on your side of field in face-up Attack Position, increase your Life Points by 1000 points during each of your Standby Phases."
,LON-038 ,Dancing Fairy ,Effect Monster ,Common ,,Wind ,Fairy ,4,1700,1000,"As long as this card remains on your side of the field in face-up Defense Position, increase your Life Points by 1000 points during each of your Standby Phases."
,LON-039 ,Fairy Guardian ,Effect Monster ,Common ,,Wind ,Fairy ,3,1000,1000,Offer this face-up card as a Tribute to return 1 Magic Card sent to your Graveyard by your opponent during this turn to the bottom of your Deck.
,LON-040 ,Empress Mantis ,Normal Monster ,Common ,,Wind ,Insect ,6,2200,1400,Queen of an army of giant mantises whose command moves legions.
,LON-041 ,Cure Mermaid ,Effect Monster ,Common ,,Water ,Fish ,4,1500,800,"As long as this card remains face-up on your side of the field, increase your Life Points by 800 points during each of your Standby Phases."
,LON-042 ,Hysteric Fairy ,Effect Monster ,Common ,,Light ,Fairy ,4,1800,500,Offer 2 monsters on your side of the field as a Tribute to increase your Life Points by 1000 points. Monsters used for a Tribute Summon or that are offered as Tributes due to other cards' effects are excluded.
,LON-043 ,Bio-Mage ,Normal Monster ,Common ,,Light ,Fairy ,3,1150,1000,A mysterious priest created as a result of the latest advances in biotechnology.
,LON-044 ,The Forgiving Maiden ,Effect Monster ,Common ,,Light ,Fairy ,4,850,2000,Offer this face-up card as a Tribute to return 1 of your monsters destroyed in battle during this turn to your hand.
,LON-045 ,St. Joan ,Fusion Monster ,Common ,,Light ,Fairy ,7,2800,2000,"The Forgiving Maiden + ""Marie the Fallen One"""
,LON-046 ,Marie the Fallen One ,Effect Monster ,Rare ,,Dark ,Fiend ,5,1700,1200,"As long as this card exists in your Graveyard, increase your Life Points by 200 points during each of your Standby Phases."
,LON-047 ,Jar of Greed ,Trap ,Super Rare ,,,Normal ,,,,Draw 1 card from your Deck.
,LON-048 ,Scroll of Bewitchment ,Spell ,Common ,,,Equip ,,,,Select 1 Attribute when you activate this card. Change the Attribute of the equipped monster to the one you select.
,LON-049 ,United We Stand ,Spell ,Ultra Rare ,,,Equip ,,,,"For every face-up monster you control, increase the ATK and DEF of the equipped monster by 800 points."
,LON-050 ,Mage Power ,Spell ,Ultra Rare ,,,Equip ,,,,"For every Magic and Trap Card on your side of the field, increase the ATK and DEF of the equipped monster by 500 points."
,LON-051 ,Offerings to the Doomed ,Spell ,Common ,,,Quick-Play ,,,,Destroys 1 face-up monster. Skip your next Draw Phase.
,LON-052 ,The Portrait's Secret ,Normal Monster ,Common ,,Earth ,Fiend ,4,1200,1500,"A portrait cursed by the artist, it is said to bring ill fortune to anyone who owns it."
,LON-053 ,The Gross Ghost of Fled Dreams ,Normal Monster ,Common ,,Dark ,Fiend ,4,1300,1800,"This monster feeds on the dreams of an unwary sleeper, dragging the victim into eternal slumber."
,LON-054 ,Headless Knight ,Normal Monster ,Common ,,Earth ,Fiend ,4,1450,1700,A haunted spirit of a falsely accused knight who wanders in search of truth and justice.
,LON-055 ,Earthbound Spirit ,Normal Monster ,Short-Print Com ,,Earth ,Fiend ,4,500,2000,"A vengeful creature formed by the spirits of fallen warriors, it drags any who dare approach it into the deepest bowels of the earth."
,LON-056 ,The Earl of Demise ,Normal Monster ,Common ,,Dark ,Fiend ,5,2000,700,"This gentlemanly creature is extremely wicked, feared by man and fiend alike."
,LON-057 ,Boneheimer ,Normal Monster ,Common ,,Water ,Aqua ,3,850,400,"This monster wanders the seas, sucking dry any creatures it may encounter."
,LON-058 ,Flame Dancer ,Normal Monster ,Common ,,Fire ,Pyro ,2,550,450,This monster moves while swinging its burning rope.
,LON-059 ,Spherous Lady ,Normal Monster ,Common ,,Earth ,Rock ,3,400,1400,Many have been deceived by the beauty of this vampire.
,LON-060 ,Lightning Conger ,Normal Monster ,Common ,,Water ,Thunder ,3,350,750,This massive eel generates huge charges of electricity and unleashes them as thunderbolts.
,LON-061 ,Jowgen the Spiritualist ,Effect Monster ,Rare ,,Light ,Spellcaster ,3,200,1300,"Randomly discard 1 card from your hand to the Graveyard to destroy all Special Summoned monsters on the field. In addition, as long as this card remains face-up on the field, no monsters can be Special Summoned."
,LON-062 ,Kycoo the Ghost Destroyer ,Effect Monster ,Super Rare ,,Dark ,Spellcaster ,4,1800,700,"Each time this card inflicts battle damage to your opponent's Life Points, you can remove up to 2 cards in your opponent's Graveyard from play. In addition, as long as this card remains face-up on the field, your opponent cannot remove any cards in either Graveyard from play."
,LON-063 ,Summoner of Illusions ,Effect Monster ,Short-Print Com ,,Light ,Spellcaster ,3,800,900,FLIP: Offer 1 monster on your side of the field as a Tribute (excluding this monster). Special Summon 1 Fusion Monster Card from your Fusion Deck. The Fusion Monster is destroyed at the end of the turn this card is activated.
,LON-064 ,Bazoo the Soul-Eater ,Effect Monster ,Super Rare ,,Earth ,Beast-Warrior ,4,1600,900,You can remove up to 3 cards in your Graveyard from play to increase the ATK of this monster by 300 points for each card removed from play until the end of your opponent's next turn. This effect can only be used only once during your turn.
,LON-065 ,Dark Necrofear ,Effect Monster ,Ultra Rare ,,Dark ,Fiend ,8,2200,2800,"This card can only be Special Summoned by removing 3 Fiend-Type monsters in your Graveyard from play. When this card is destroyed in battle or by your opponent's card effect, it is treated as an Equip Magic Card at the end of the turn. Equip 1 of your opponent's monsters with this card. As long as it is equipped with this card, you control the equipped monster."
,LON-066 ,Soul of Purity and Light ,Effect Monster ,Common ,,Light ,Fairy ,6,2000,1800,"This card can only be Special Summoned by removing 2 LIGHT monsters in your Graveyard from play. As long as this card remains face-up on the field, decrease the ATK of all monsters on your opponent's side of the field by 300 points during his/her Battle Phase."
,LON-067 ,Spirit of Flames ,Effect Monster ,Common ,,Fire ,Pyro ,4,1700,1000,This card can only be Special Summoned by removing 1 FIRE monster in your Graveyard from play. Increase the ATK of this monster by 300 points during your Battle Phase.
,LON-068 ,Aqua Spirit ,Effect Monster ,Common ,,Water ,Aqua ,4,1600,1200,"This card can only be Special Summoned by removing 1 WATER monster in your Graveyard from play. As long as this monster remains face-up on the field, during each of your opponent's Standby Phases, you can change the battle position of 1 of your opponent's face-up Monster Cards. Once changed, the monster must remain in this position for the rest of the turn."
,LON-069 ,The Rock Spirit ,Effect Monster ,Common ,,Earth ,Rock ,4,1700,1000,This monster can only be Special Summoned by removing 1 EARTH monster in your Graveyard from play. Increase the ATK of this monster by 300 points during your opponent's Battle Phase.
,LON-070 ,Garuda the Wind Spirit ,Effect Monster ,Common ,,Wind ,Winged Beast ,4,1600,1200,"This monster can only be Special Summoned by removing 1 WIND monster in your Graveyard from play. As long as this monster remains face-up on the field, you may change the battle position of 1 of your opponent's face-up Monster Cards at each End Phase of your opponent's turn."
,LON-071 ,Gilasaurus ,Effect Monster ,Rare ,,Earth ,Dinosaur ,3,1400,400,"You may treat the Normal Summon of this card as a Special Summon. If you select Special Summon, your opponent may select a Monster Card from his/her Graveyard and Special Summon the monster to the field."
,LON-072 ,Tornado Bird ,Effect Monster ,Rare ,,Wind ,Winged Beast ,4,1100,1000,FLIP: Return 2 Magic or Trap Cards on the field to the hands of their owner.
,LON-073 ,Dreamsprite ,Effect Monster ,Common ,,Light ,Plant ,2,300,200,"When attacked by your opponent's monster, select another 1 of your Monster Cards and designate it as the attack's target, then calculate damage."
,LON-074 ,Zombyra the Dark ,Effect Monster ,Short-Print Com ,,Dark ,Warrior ,4,2100,500,"This card cannot attack a player directly. Each time this card destroys a monster in battle, decrease the ATK of this card by 200 points."
,LON-075 ,Supply ,Effect Monster ,Super Short-Pri ,,Earth ,Warrior ,4,1300,800,FLIP: Return 2 Fusion-Material monsters that were sent to the Graveyard as a result of a Fusion Summon to your hand.
,LON-076 ,Maryokutai ,Effect Monster ,Common ,,Water ,Aqua ,3,900,900,"The effect of this card can only be applied during your opponent's turn. When your opponent activates a Magic Card, offer this face-up card as a Tribute to negate the activation of the Magic Card and destroy it."
,LON-077 ,The Last Warrior from Another Plane ,Fusion/Effect Monster ,Ultra Rare ,,Earth ,Warrior ,7,2350,2300,"Zombyra the Dark + ""Maryokutai"". When this card is Special Summoned, destroy all monsters on your side of the field except this card. As long as this card remains face-up on the field, both players cannot Summon (including Flip Summon or Special Summon) any monster."
,LON-078 ,Collected Power ,Trap ,Super Short-Pri ,,,Normal ,,,,"Select 1 face-up monster on the field. Equip this monster with all face-up Equip Magic Cards on the field. If the target of the Equip Magic Card is not correct, destroy the Equip Magic Card."
,LON-079 ,Dark Spirit of the Silent ,Trap ,Super Rare ,,,Normal ,,,,"This card can only be activated during your opponent's Battle Step. Negate the attack of 1 monster and select another 1 of your opponent's face-up monsters and have it attack. If the new targeted attacking monster is in face-up Defense Position, change it to Attack Position."
,LON-080 ,Royal Command ,Trap ,Ultra Rare ,,,Continuous ,,,,Negates the activation and effects of all Flip Effect monsters.
,LON-081 ,Riryoku Field ,Trap ,Super Rare ,,,Counter ,,,,Negates the activation of a Magic Card that designates 1 monster as a target and destroys the Magic Card.
,LON-082 ,Skull Lair ,Trap ,Common ,,,Continuous ,,,,Remove any number of cards in your Graveyard from play. Destroy 1 face-up monster on the field whose Level Stars are equal to the number of the cards you removed from play.
,LON-083 ,Graverobber's Retribution ,Trap ,Common ,,,Continuous ,,,,"During each of your Standby Phases, inflict 100 points of Direct Damage to your opponent's Life Points for each of your opponent's Monster Cards that have been removed from play."
,LON-084 ,Deal of Phantom ,Trap ,Common ,,,Normal ,,,,Select 1 monster face-up on the field. Increase the selected monster's ATK by 100 points for each monster in your Graveyard during the turn this card is activated. The number of monster is applied when this card is activated.
,LON-085 ,Destruction Punch ,Trap ,Rare ,,,Normal ,,,,"When the ATK of an attacking monster on your opponent's side of the field is lower than the DEF of the attacked Defense Position monster on your side of the field, destroy the attacking monster. Damage calculation is applied normally."
,LON-086 ,Blind Destruction ,Trap ,Common ,,,Continuous ,,,,"During your Standby Phase, roll 1 six-sided die once. Destroy any monsters whose Level Stars are equal to the number rolled. If the number is '6', destroy all face-up Level 6 or higher monsters on the field."
,LON-087 ,The Emperor's Holiday ,Trap ,Common ,,,Continuous ,,,,Negate the effects of all Equip Magic Cards.
,LON-088 ,Destiny Board ,Trap ,Ultra Rare ,,,Continuous ,,,,"At the end of each of your opponent's turns, place 1 'Spirit Message' card from your hand or your Deck face-up to the field. If it is from your Deck, then shuffle your Deck. If 'Spirit Message' cards 'I', 'N', 'A' and 'L' are all on the field in their proper order, you are declared the winner. If any of the cards are destroyed or removed from the field while constructing the message, they are all sent to your Graveyard immediately."
,LON-089 ,"Spirit Message ""I"" ",Spell ,Rare ,,,Continuous ,,,,"This card can only be placed on the field when ""Destiny Board"" is active."
,LON-090 ,"Spirit Message ""N"" ",Spell ,Rare ,,,Continuous ,,,,"This card can only be placed on the field when ""Destiny Board"" is active."
,LON-091 ,"Spirit Message ""A"" ",Spell ,Rare ,,,Continuous ,,,,"This card can only be placed on the field when ""Destiny Board"" is active."
,LON-092 ,"Spirit Message ""L"" ",Spell ,Rare ,,,Continuous ,,,,"This card can only be placed on the field when ""Destiny Board"" is active."
,LON-093 ,The Dark Door ,Spell ,Common ,,,Continuous ,,,,Both players can only attack with 1 monster during their respective Battle Phases.
,LON-094 ,Spiritualism ,Spell ,Rare ,,,Normal ,,,,Return 1 Magic or Trap Card on your opponent's side of the field to his/her hand. This card's activation and effect cannot be negated by any other card.
,LON-095 ,Cyclon Laser ,Spell ,Super Short-Pri ,,,Equip ,,,,"This card can only be used to equip ""Gradius"". Increases the ATK of ""Gradius"" by 300 points. When ""Gradius"" attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points."
,LON-096 ,Bait Doll ,Spell ,Common ,,,Normal ,,,,"Force the activation of 1 face-down Trap Card. If the timing of the activation of the Trap Card is incorrect, negate the effect and destroy it. If it is not a Trap Card, it is returned to its original position. After this card is activated, it is placed into the Deck (not the Graveyard). The Deck is then shuffled."
,LON-097 ,De-Fusion ,Spell ,Super Rare ,,,Quick-Play ,,,,"Return 1 Fusion Monster Card on the field to the Fusion Deck. In addition, if all the Fusion-Material monsters for the returned Fusion Monster Card are in your Graveyard, you can Special Summon them all to the field in face-up Attack or Defense Position."
,LON-098 ,Fusion Gate ,Spell ,Short-Print Com ,,,Field ,,,,"As long as this card remains face-up on the field, a Fusion Monster can be Special Summoned without using ""Polymerization"". The Fusion-Material monsters used in the Fusion are not sent to the Graveyard, but are removed from play."
,LON-099 ,Ekibyo Drakmord ,Spell ,Common ,,,Equip ,,,,"A monster equipped with this card cannot attack. Destroys the equipped monster at the end of the 2nd turn of the player controlling the monster. At that time, this card is returned to the owner's hand."
,LON-100 ,Miracle Dig ,Spell ,Common ,,,Normal ,,,,"If there are 5 or more of your monsters that have been removed from play in the current Duel, return 3 of them to the Graveyard."
,LON-101 ,Dragonic Attack ,Spell ,Common ,,,Equip ,,,,This card can only be used to equip Warrior-Type monsters. The equipped monster is treated as Dragon-Type and increases the ATK and DEF of the equipped monster by 500 points.
,LON-102 ,Spirit Elimination ,Spell ,Common ,,,Normal ,,,,"When monsters in the Graveyard are removed from play, remove monsters on your side of the field from play as substitutes. This card remains active until the end of the turn that it is activated. The substitutes remain removed from play."
,LON-103 ,Vengeful Bog Spirit ,Spell ,Short-Print Com ,,,Continuous ,,,,All monsters on the field cannot attack in the same turn that they are summoned (includes Flip Summon and Special Summon).
,LON-104 ,Magic Cylinder ,Trap ,Secret Rare ,,,Normal ,,,,Negate the attack of 1 of your opponent's monsters and inflict Direct Damage equal to the attacking monster's ATK to your opponent's Life Points. 
