Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,STBL-EN039 ,"Gaia Drake, the Universal Force ",Fusion/Effect Monster ,Ultimate Rare ,,Earth ,Beast-Warrior ,10,3500,2800,"1 ""Gaia Knight, the Force of Earth"" + 1 non-Effect Synchro Monster
This card cannot be targeted by, or destroyed by, the effects of Effect Monsters. "
,STBL-EN040 ,Shooting Star Dragon ,Synchro/Effect Monster ,Ultimate Rare/Ghost ,,Wind ,Dragon ,10,3300,2500,"1 Tuner Synchro Monster + ""Stardust Dragon""
Each of these effects can be activated once per turn: 
Reveal the top 5 cards of your Deck. Shuffle them back in, and this card's maximum number of attacks this turn is equal to the number of Tuner monsters revealed. 
Negate the activation of an effect that would destroy a card(s) on the field, and destroy that card. 
When your opponent's monster declares an attack you can select it, then remove this card from play and negate the attack. During the End Phase, Special Summon this card that was removed from play by this effect. "
,STBL-EN041 ,Formula Synchron ,Synchro/Effect Monster ,Rare ,,Light ,Machine ,2,200,1500,"1 Tuner + 1 non-Tuner Monster
When this card is Synchro Summoned, you can draw 1 card. During your opponent's Main Phase, you can Synchro Summon using this face-up card you control as a Synchro Material Monster. "
,STBL-EN042 ,Red Nova Dragon ,Synchro/Effect Monster ,Ultimate Rare ,,Dark ,Dragon ,12,3500,3000,"2 Tuners + ""Red Dragon Archfiend""
This card gains 500 ATK for each Tuner monster in your Graveyard. This card cannot be destroyed by the effects of your opponent's Spells, Traps, or monsters. When your opponent's monster declares an attack, you can select it, then remove this card from play and negate the attack. During the End Phase, Special Summon this card that was removed from play by this effect. "
,STBL-EN043 ,"Karakuri Shogun mdl 00 ""Burei"" ",Synchro/Effect Monster ,Ultimate Rare ,,Earth ,Machine ,7,2600,1900,"1 Tuner + 1 or more non-Tuner Machine-Type monsters
When this card is Synchro Summoned, you can Special Summon 1 ""Karakuri"" monster from your Deck. Once per turn, you can select 1 monster on the field, and change its battle position. "
,STBL-EN044 ,Scrap Twin Dragon ,Synchro/Effect Monster ,Ultimate Rare ,,Earth ,Dragon ,9,3000,2200,"1 ""Scrap"" Tuner + 1 or more non-Tuner monsters
Once per turn, you can select 1 card you control and 2 cards your opponent controls. Destroy the one you control and return the two your opponent controls to the hand. When this card is destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard, select 1 non-Synchro ""Scrap"" monster in your Graveyard, and Special Summon it. "
,STBL-EN045 ,Tuning ,Spell ,Ultimate Rare ,,,Normal ,,,,"Add 1 ""Synchron"" Tuner monster from your Deck to your hand. Then send the top card of your Deck to the Graveyard. "
,STBL-EN046 ,Karakuri Showdown Castle ,Spell ,Rare ,,,Field ,,,,"When a face-up ""Karakuri"" monster you control selects an opponent's face-up monster as an attack target, you can change the target's battle position. When this face-up card on the field is destroyed and sent to the Graveyard, you can select 1 Level 4 or higher ""Karakuri"" monster in your Graveyard, and Special Summon it. "
,STBL-EN047 ,Golden Gearbox ,Spell ,Common ,,,Quick-Play ,,,,"Select 1 face-up ""Karakuri"" monster on the field. It gains 500 ATK and 1500 DEF, until the End Phase. "
,STBL-EN048 ,Karakuri Anatomy ,Spell ,Common ,,,Continuous ,,,,"Each time a ""Karakuri"" monster's battle position is changed, place 1 Karakuri Counter on this card (max. 2). You can send this card from the field to the Graveyard to draw 1 card for each Karakuri Counter on this card. "
,STBL-EN049 ,Scrap Lube ,Spell ,Common ,,,Continuous ,,,,"Select 1 ""Scrap"" monster in your Graveyard. Special Summon that monster from the Graveyard. Its effects are negated. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. You cannot conduct your Battle Phase the turn you activate this card. "
,STBL-EN050 ,Wattcastle ,Spell ,Rare ,,,Field ,,,,"Any monster that attacks a ""Watt"" monster loses 1000 ATK after damage calculation. "
,STBL-EN051 ,Wattjustment ,Spell ,Common ,,,Equip ,,,,"Equip only to a Level 3 or lower Thunder-Type monster. It gains 800 ATK and its effects are negated. Each time it inflicts Battle Damage to your opponent, draw 1 card. "
,STBL-EN052 ,Barkion's Bark ,Spell ,Common ,,,Normal ,,,,"Activate only if you control a face-up ""Naturia"" monster. Your opponent cannot activate Trap Cards this turn. "
,STBL-EN053 ,Leodrake's Mane ,Spell ,Common ,,,Normal ,,,,"Select 1 face-up ""Naturia"" monster you control. Its ATK becomes 3000, and its effects are negated, until the End Phase. "
,STBL-EN054 ,Medallion of the Ice Barrier ,Spell ,Common ,,,Normal ,,,,"Add 1 ""Ice Barrier"" monster from your Deck to your hand. "
,STBL-EN055 ,Mirror of the Ice Barrier ,Spell ,Common ,,,Quick-Play ,,,,"During this turn, each time a card(s) is removed from play from your hand, your side of the field, and/or your Graveyard by the effect of an opponent's Effect Monster: 
If a card in your hand is removed from play, remove from play up to 2 random cards in your opponent's hand. 
If a card you control is removed from play, remove from play up to 2 cards your opponent controls. 
If a card in your Graveyard is removed from play, remove from play up to 2 cards in your opponent's Graveyard. "
,STBL-EN056 ,Koa'ki Ring ,Spell ,Common ,,,Normal ,,,,"Reveal 1 ""Iron Core of Koa'ki Meiru"" in your hand to select 1 face-up monster on the field. Destroy that monster, and both players take 1000 damage. "
,STBL-EN057 ,Darkworld Shackles ,Spell ,Common ,,,Equip ,,,,"The equipped monster cannot attack, and its ATK and DEF become 100. During each of your Standby Phase, inflict 500 damage to the controller of the equipped monster. "
,STBL-EN058 ,Axe of Fools ,Spell ,Common ,,,Equip ,,,,"The equipped monster gains 1000 ATK and its effect(s) is negated. During each of your Standby Phases, the controller of the equipped monster takes 500 damage. "
,STBL-EN059 ,Cursed Bill ,Spell ,Common ,,,Equip ,,,,"When the equipped monster is destroyed and this card is sent to the Graveyard, inflict damage to the player who controlled the equipped monster, equal to the monster's original DEF. "
,STBL-EN060 ,Tokkosho of Ghost Destroying ,Spell ,Rare ,,,Equip ,,,,"When the equipped monster inflicts Battle Damage to your opponent, you can select and remove from play up to 2 monsters from your opponent's Graveyard. "
,STBL-EN061 ,Heat Wave ,Spell ,Rare ,,,Normal ,,,,"This card can only be activated at the start of Main Phase 1. Neither player can Normal or Special Summon an Effect Monsters, until your next Draw Phase. "
,STBL-EN062 ,White Elephant's Gift ,Spell ,Common ,,,Normal ,,,,Send 1 face-up non-Effect monster you control to the Graveyard to draw 2 cards. 
,STBL-EN063 ,D2 Shield ,Trap ,Super Rare ,,,Normal ,,,,Select 1 face-up Defense Position monster you control. Its DEF becomes double its original DEF. 
,STBL-EN064 ,Red Screen ,Trap ,Common ,,,Continuous ,,,,"Your opponent's monsters cannot declare attacks. This card's controller must pay 1000 Life Points during each of their End Phases (this is not optional), or this card is destroyed. If ""Red Dragon Archfiend"" is face-up on the field, you can select 1 Level 1 Tuner Monster in your Graveyard, then destroy this card and Special Summon that monster. "
,STBL-EN065 ,Blackback ,Trap ,Super Rare ,,,Normal ,,,,"Activate only during your turn. Select 1 ""Blackwing"" monster with 2000 or less ATK in your Graveyard, and Special Summon it. You cannot Normal Summon or Set the turn you activate this card. "
,STBL-EN066 ,Defenders Intersect ,Trap ,Common ,,,Normal ,,,,"Activate only during the Battle Phase. Defense Position monsters your opponent controls are changed to face-up Attack Position, and their effects are negated. "
,STBL-EN067 ,Gravity Collapse ,Trap ,Rare ,,,Counter ,,,,Activate by sending 1 face-up Synchro Monster you control to the Graveyard when your opponent Summons a monster. Negate the Summon and destroy that card. Your opponent cannot Summon a monster until the End Phase of this turn. 
,STBL-EN068 ,Blackwing - Boobytrap ,Trap ,Common ,,,Normal ,,,,"When this Set card is destroyed by your opponent's card effect while you control a face-up ""Blackwing"" monster, inflict 1000 damage to your opponent and draw 1 card. "
,STBL-EN069 ,Star Siphon ,Trap ,Common ,,,Normal ,,,,"Activate only when a Synchro Monster is Special Summoned, by selecting it. Special Summon 1 ""Siphon Token"" (Spellcaster-Type/DARK/Level 1/ATK 0/DEF 0). Its Level is that of the selected monster, and the selected monster is now Level 1. "
,STBL-EN070 ,Half Counter ,Trap ,Common ,,,Normal ,,,,"Activate only during damage calculation if a monster you control is being attacked. The attack target monster you control gains ATK equal to half the original ATK of the attacking monster, until the End Phase. "
,STBL-EN071 ,Karakuri Trick House ,Trap ,Common ,,,Normal ,,,,"Activate only when the battle position of a face-up ""Karakuri"" monster you control is changed . Select 1 card on the field, and destroy it. "
,STBL-EN072 ,Karakuri Klock ,Trap ,Super Rare ,,,Normal ,,,,"Activate only when a face-up Defense Position ""Karakuri"" monster is selected as an attack target. Destroy all face-up monsters your opponent controls. "
,STBL-EN073 ,Scrap Crash ,Trap ,Common ,,,Normal ,,,,"Activate only when a ""Scrap"" monster you control is destroyed and sent to the Graveyard. Destroy all face-up Spell/Trap Cards on the field. "
,STBL-EN074 ,Wattkeeper ,Trap ,Common ,,,Normal ,,,,"Select 1 Level 4 or lower ""Watt"" monster in your Graveyard. Special Summon that monster from the Graveyard. Destroy it during the End Phase. "
,STBL-EN075 ,Exterio's Fang ,Trap ,Common ,,,Counter ,,,,"Activate only if you control a face-up ""Naturia"" monster and have at least 1 card in your hand. Negate the activation of an opponent's Spell/Trap Card and destroy it. Then, send 1 card from your hand to the Graveyard. "
,STBL-EN076 ,Vanity's Emptiness ,Trap ,Common ,,,Continuous ,,,,Neither player can Special Summon monsters. Destroy this card when a card is sent from the Deck or the field to your Graveyard. 
,STBL-EN077 ,Different Dimension Ground ,Trap ,Super Rare ,,,Normal ,,,,"This turn, any monster sent to the Graveyard is removed from play instead. "
,STBL-EN078 ,Powersink Stone ,Trap ,Common ,,,Continuous ,,,,"Each time a monster effect is activated, place 1 Spellstone Counter on this card (max. 2). While this card has 2 Spellstone Counters, face-up monsters on the field cannot activate their effects, and their effects are negated. During each End Phase, remove all Spellstone Counters on this card. "
,STBL-EN079 ,Tyrant's Temper ,Trap ,Super Rare ,,,Continuous ,,,,Tribute 1 monster to activate this card. All face-up monsters on the field that you own are unaffected by other Trap Cards. 
,STBL-EN080 ,Dark Trap Hole ,Trap ,Common ,,,Normal ,,,,"Activate only when your opponent Special Summons 2 or more monsters face-up. Send all of those monsters to the Graveyard. Then, send all monsters in the opponent's hand and Deck to the Graveyard that have the same name as either of those monsters. "
,STBL-EN081 ,Skull Meister ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,4,1700,400,"During either player's turn, when a card effect is activated in your opponent's Graveyard, you can send this card from your hand to the Graveyard to negate the effect. "
,STBL-EN082 ,Droll & Lock Bird ,Effect Monster ,Rare ,,Wind ,Spellcaster ,1,0,0,"If your opponent adds a card(s) from their Deck to their hand, except during the Draw Phase, you can send this card from your hand to the Graveyard. For the rest of this turn, neither player can add card(s) from their Deck to their hand. (Drawing cards is also considered as ""adding a card to the hand."") "
,STBL-EN083 ,Spellstone Sorcerer Karood ,Effect Monster ,Secret Rare ,,Light ,Spellcaster ,3,800,1900,"Once per turn, when another Monster Card's effect is activated while there is no Spellstone Counter on this card, place 1 Spellstone Counter on this card (max. 1). This card gains 300 DEF for each Spellstone Counter on it. Once per turn, you can remove 1 Spellstone Counter from your side of the field to select 1 card in your opponent's Graveyard, and remove that card from play. "
,STBL-EN084 ,Scrap Mind Reader ,Tuner Monster ,Secret Rare ,,Earth ,Machine ,1,0,0,"Once per turn, while this card is in your Graveyard during your Main Phase 2, you can select 1 face-up ""Scrap"" monster you control, except ""Scrap Mind Reader"". Destroy that monster and Special Summon this card from the Graveyard. If you do, remove this card from play when it is removed from the field. If this card is used as a Synchro Material Monster, all other Synchro Material Monsters must be ""Scrap"" monsters. "
,STBL-EN085 ,Gravekeeper's Recruiter ,Effect Monster ,Rare ,,Dark ,Spellcaster ,3,1200,1500,"When this card you control is sent to your Graveyard, add 1 ""Gravekeeper's"" monster with 1500 or less DEF from your Deck to your hand. "
,STBL-EN086 ,Psi-Blocker ,Effect Monster ,Secret Rare ,,Wind ,Psychic ,4,1200,300,"Once per turn, you can declare 1 card name. Cards with that name, and their effects, cannot be used until the End of your opponent’s next turn. "
,STBL-EN087 ,Koa'ki Meiru Wall ,Effect Monster ,Rare ,,Earth ,Rock ,4,1900,1200,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Rock-Type monster in your hand. You can Tribute this card to negate the activation of an opponent's Spell Card and destroy that card. "
,STBL-EN088 ,"Karakuri Barrel mdl 96 ""Shinkuro"" ",Tuner Monster ,Rare ,,Earth ,Machine ,2,400,400,"This card must attack if able. When this face-up Attack Position card on the field is selected as an attack target, change it to Defense Position. Once per turn, this card cannot be destroyed by battle. "
,STBL-EN089 ,Mischief of the Yokai ,Trap ,Ultimate Rare ,,,Normal ,,,,"Each face-up monster on the field loses 2 Levels, until the End Phase. You can remove from play this card from your Graveyard to select 1 face-up monster and reduce its Level by 1, until the End Phase. This effect cannot be activated the same turn this card is sent to the Graveyard. "
,STBL-EN090 ,Karakuri Spider ,Effect Monster ,Common ,,Earth ,Machine ,2,400,500,"If this card attacks a DARK monster, destroy the attack target after damage calculation. "
,STBL-EN091 ,Royal Knight of the Ice Barrier ,Effect Monster ,Super Rare ,,Water ,Warrior ,5,2000,2000,"When this card is Tribute Summoned, Special Summon 1 ""Ice Coffin Token"" (Aqua-Type/WATER/Level 1/ATK 1000/DEF 0) in Attack Position to your opponent's side of the field. This Token cannot be Tributed for a Tribute Summon. "
,STBL-EN092 ,Ally Salvo ,Effect Monster ,Rare ,,Dark ,Machine ,2,400,300,"When this card is destroyed by battle with a LIGHT monster and sent to the Graveyard, select 2 cards on the field and destroy them. "
,STBL-EN093 ,Ally of Justice Thousand Arms ,Effect Monster ,Common ,,Dark ,Machine ,4,1700,0,"This card can attack all face-up LIGHT monsters your opponent controls once each. If this card battles a non-LIGHT monster, destroy this card before damage calculation. "
,STBL-EN094 ,Ally of Justice Unknown Crusher ,Effect Monster ,Common ,,Dark ,Machine ,3,1200,800,"When this card battles a LIGHT monster, remove that monster from play after damage calculation. "
,STBL-EN095 ,Genex Ally Duradark ,Effect Monster ,Secret Rare ,,Dark ,Machine ,4,1800,200,"Once per turn, during your Main Phase, you can select 1 face-up Attack Position monster your opponent controls with the same Attribute as this card, and destroy it. This card cannot attack the turn you activate this effect. "
,STBL-EN096 ,The Fabled Rubyruda ,Tuner Monster ,Secret Rare ,,Light ,Beast ,4,1100,800,"When this face-up card you control is selected as an attack target, you can discard 1 ""Fabled"" monster to negate the attack. "
,STBL-EN097 ,Dragunity Knight - Vajrayana ,Synchro/Effect Monster ,Super Rare ,,Wind ,Dragon ,6,1900,1200,"1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters
When this card is Synchro Summoned, you can select 1 Level 3 or lower Dragon-Type ""Dragunity"" monster in your Graveyard and equip it to this card as an Equip Card. Once per turn, you can send 1 Equip Card equipped to this card to the Graveyard to double this card's ATK until the End Phase. "
,STBL-EN098 ,Dragunity Knight - Gae Dearg ,Synchro/Effect Monster ,Secret Rare ,,Wind ,Dragon ,6,2400,800,"1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters
Once per turn, during your Main Phase, you can add 1 Level 4 or lower Dragon-Type or Winged Beast-Type monster from your Deck to your hand. Then discard 1 Dragon-Type or Winged Beast-Type monster. "
,STBL-EN099 ,Genex Ally Axel ,Synchro/Effect Monster ,Secret Rare) ,,Dark ,Machine ,8,2600,2000,"1 ""Genex"" Tuner + 1 or more non-Tuner monsters
Once per turn, you can discard 1 card to select 1 Level 4 or lower Machine-Type monster from your Graveyard, and Special Summon it. The ATK of that monster is doubled until the End Phase, but it cannot attack your opponent directly. Remove that monster from play during your End Phase. "
