Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,LODT-EN016 ,Arcana Force XXI - The World ,Effect Monster ,Ultra Rare ,,Light ,Fairy ,8,3100,3100,"When this card is Summoned, toss a coin: * Heads: During your End Phase, you can send 2 monsters you control to the Graveyard to skip your opponent's next turn. * Tails: During your opponent's Draw Phase, add the top card of their Graveyard to their hand. "
,LODT-EN017 ,Arcana Force EX- The Dark Ruler ,Effect Monster ,Secret Rare ,,Light ,Fairy ,10,4000,4000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 monsters you control to the Graveyard. When this card is Special Summoned, toss a coin: * Heads: This card can attack twice during the same Battle Phase. If this card battles twice using this effect, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect. * Tails: If this card is destroyed, destroy all cards on the field. "
,LODT-EN018 ,"Jain, Lightsworn Paladin ",Effect Monster ,Common ,,Light ,Warrior ,4,1800,1200,"If this card attacks an opponent's monster, it gains 300 ATK during the Damage Step only. During each of your End Phases, send the top 2 cards of your Deck to the Graveyard. "
,LODT-EN019 ,"Lyla, Lightsworn Sorceress ",Effect Monster ,Ultra Rare ,,Light ,Spellcaster ,4,1700,200,"You can change this card from face-up Attack Position to face-up Defense Position and destroy 1 Spell or Trap Card your opponent controls. If you activate this effect, this card's battle position cannot be changed until the end of your next turn, except with a card effect. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard. "
,LODT-EN020 ,"Garoth, Lightsworn Warrior ",Effect Monster ,Common ,,Light ,Warrior ,4,1850,1300,"Each time a card(s) is sent from your Deck to the Graveyard by the effect of a ""Lightsworn"" monster you control, except ""Garoth, Lightsworn Warrior"", send the top 2 cards of your Deck to the Graveyard. Then, draw 1 card for each ""Lightsworn"" monster sent to the Graveyard by this effect. "
,LODT-EN021 ,"Lumina, Lightsworn Summoner ",Effect Monster ,Common ,,Light ,Spellcaster ,3,1000,1000,"Once per turn, you can discard 1 card to Special Summon 1 level 4 or lower ""Lightsworn"" monster from your Graveyard. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard. "
,LODT-EN022 ,"Ryko, Lightsworn Hunter ",Effect Monster ,Super Rare ,,Light ,Beast ,2,200,100,FLIP: You can destroy 1 card on the field. Send the top 3 cards of your Deck to the Graveyard. 
,LODT-EN023 ,"Wulf, Lightsworn Beast ",Effect Monster ,Super Rare ,,Light ,Beast-Warrior ,4,2100,300,This card cannot be Normal Summoned or Set. When this card is sent from your Deck to the Graveyard Special Summon it. 
,LODT-EN024 ,"Celestia, Lightsworn Angel ",Effect Monster ,Ultra Rare ,,Light ,Fairy ,5,2300,200,"When you tribute Summon this card by Tributing a ""Lightsworn"" monster, you can send the top 4 cards of your Deck to the Graveyard to destroy up to 2 cards your opponent controls. "
,LODT-EN025 ,"Gragonith, Lightsworn Dragon ",Effect Monster ,Common ,,Light ,Dragon ,6,2000,1600,"This card gains 300 ATK and DEF for each ""Lightsworn"" monster with a different name in your Graveyard. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard. "
,LODT-EN026 ,Judgment Dragon ,Effect Monster ,Secret Rare ,,Light ,Dragon ,8,3000,2600,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by having 4 or more ""Lightsworn"" monsters with different names in your Graveyard. You can pay 1000 Life Points to destroy all other cards on the field. During each of your End Phases, send the top 4 cards of your Deck to the Graveyard. "
,LODT-EN027 ,Dark Valkyria ,Effect Monster ,Rare ,,Dark ,Fairy ,4,1800,1050,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: * One time only, you can place 1 Spell Counter on this card. This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to destroy 1 monster on the field. "
,LODT-EN028 ,Substitoad ,Effect Monster ,Rare ,,Water ,Aqua ,1,100,2000,"You can Tribute 1 monster to Special Summon 1 ""Frog"" monster from your Deck, except ""Frog the Jam"". ""Frog"" monsters, except ""Frog the Jam"", cannot be destroyed by battle. "
,LODT-EN029 ,Unifrog ,Effect Monster ,Common ,,Water ,Aqua ,2,400,400,"This card can attack your opponent directly. When this card successfully attacks directly, if you control a ""Frog"" monster other than ""Frog the Jam"" or ""Unifrog"" you can destroy 1 Spell or Trap your opponent controls. "
,LODT-EN030 ,Batteryman Charger ,Effect Monster ,Common ,,Light ,Thunder ,5,1800,1200,"When this card is Normal Summoned, you can Special Summon 1 ""Batteryman"" monster, except ""Batteryman Charger"", from your hand or Deck. This card gains 300 ATK and DEF for each Thunder-Type monster you control. "
,LODT-EN031 ,Batteryman Industrial Strength ,Effect Monster ,Rare ,,Light ,Thunder ,8,2600,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 ""Batteryman"" monsters from your Graveyard. Once per turn, you can remove from play 1 Thunder-Type monster from your Graveyard to destroy 1 monster and 1 Spell or Trap Card on the field. "
,LODT-EN032 ,Batteryman Mirco-Cell ,Effect Monster ,Common ,,Light ,Thunder ,1,100,100,"FLIP: Special Summon 1 Level 4 or lower ""Batteryman"" monster from your Deck, except ""Batteryman Micro-Cell"". After this card has been flipped face-up, when it is destroyed by battle and sent to the Graveyard, draw 1 card. "
,LODT-EN033 ,Goblin Recon Squad ,Effect Monster ,Common ,,Wind ,Warrior ,4,1700,0,"If this card successfully attacks directly, you can look at 1 random card in your opponent's hand. If it's a Spell Card, send it to the Graveyard. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect. "
,LODT-EN034 ,"Interplanetary Invader ""A"" ",Effect Monster ,Common ,,Light ,Reptile ,1,0,500,"Gain control of a monster that attacks this face-up Attack Position card, at the end of the Battle Phase. "
,LODT-EN035 ,Diskblade Rider ,Effect Monster ,Rare ,,Wind ,Fiend ,4,1700,1500,"Once per turn, you can remove from play 1 Normal Trap Card from your Graveyard. This card gains 500 ATK until the End Phase of your opponent's turn. "
,LODT-EN036 ,Golden Ladybug ,Effect Monster ,Rare ,,Light ,Insect ,1,0,0,"Once per turn, during your Standby Phase, you can reveal this card in your hand to gain 500 Life Points. If you do, this card remains revealed while it is in your hand, until the End Phase. "
,LODT-EN037 ,DUCKER Mobile Cannon ,Effect Monster ,Super Rare ,,Light ,Machine ,3,500,500,FLIP: Select 1 Level 4 monster in your Graveyard and add it to your hand. 
,LODT-EN038 ,The Lady in Wight ,Effect Monster ,Common ,,Dark ,Zombie ,3,0,2200,"Face-up Level 3 or lower Zombie-Type monsters you control, except ""The Lady in Wight"", cannot be destroyed by battle and are unaffected by the effects of Spell and Trap Cards. This card's name is treated as ""Skull Servant"" while it is in the Graveyard. "
,LODT-EN039 ,"Simorgh, Bird of Ancestry ",Effect Monster ,Rare ,,Wind ,Winged Beast ,8,2900,2000,"Both players Tribute Summon WIND monsters with 1 less Tribute than required. If you Tribute Summon this card by Tributing only WIND monsters, return up to 2 cards your opponent controls to their owner's hand. This card is treated as a Normal Monster while in your hand. "
,LODT-EN040 ,Cloudian - Storm Dragon ,Effect Monster ,Common ,,Water ,Fairy ,4,1000,0,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 ""Cloudian"" monster from your Graveyard. This card cannot be destroyed by battle. If this card is in face-up Defense Position, destroy it. Once per turn, you can place 1 Fog Counter on 1 monster on the field. "
,LODT-EN041 ,Phantom Dragon ,Effect Monster ,Ultra Rare ,,Light ,Dragon ,8,2300,2200,"When your opponent Special Summons a monster, you can Special Summon this card from your hand. 2 of your Monsters Card Zones cannot be used. "
,LODT-EN042 ,Destiny End Dragoon ,Fusion/Effect Monster ,Ultra Rare ,,Dark ,Warrior ,10,3000,3000,"""Destiny Hero - Plasma"" + ""Destiny Hero - Dogma"" A fusion Summon of this monster can only be conducted with the above fusion Material Monsters. Once per turn, you can destroy 1 monster your opponent control and inflicts damage to your opponent equal to its ATK. If you activate this effect, you cannot conduct your Battle Phase this turn. During you Standby Phase, if this card is in your Graveyard you can remove from play 1 ""Destiny Hero"" card from your Graveyard to Special Summon this card. "
,LODT-EN043 ,Ultimate Ancient Gear Golem ,Fusion/Effect Monster ,Ultra Rare ,,Earth ,Machine ,10,4400,3400,"""Ancient Gear Golem"" + 2 ""Ancient Gear"" monsters
This card cannot be Special Summoned except by Fusion Summon. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. If this card is destroyed, Special Summon 1 ""Ancient Gear Golem"" from your Graveyard, ignoring the Summoning conditions. "
,LODT-EN044 ,Gladiator Beast Gyzarus ,Fusion/Effect Monster ,Super Rare ,,Dark ,Winged Beast ,6,2400,1500,"""Gladiator Beast Bestiari"" + 1 ""Gladiator Beast"" monster
This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck (You do not use ""Polymerization"".) When this card is Special Summoned, you can destroy up to 2 cards on the field. At the end of the Battle Phase, if this card attacked or was attacked, you can return this card to the Fusion Deck to Special Summon 2 ""Gladiator Beast"" monsters from your Deck, except ""Gladiator Beast Bestiari"". "
,LODT-EN045 ,Hero Mask ,Spell ,Common ,,,Normal ,,,,"Select 1 face-up monster you control. Send 1 ""Elemental Hero"" monster from your Deck to your Graveyard and treat the selected monster's name as its name until the End Phase. "
,LODT-EN046 ,Space Gift ,Spell ,Common ,,,Normal ,,,,"Draw 1 card for each ""Neo-Spacian"" monster you control with a different name. "
,LODT-EN047 ,Demise of the Land ,Spell ,Common ,,,Quick-Play ,,,,Activate only when your opponent Special Summons a monster. Select 1 Field Spell Card from your Deck and activate it. 
,LODT-EN048 ,D - Formation ,Spell ,Common ,,,Continuous ,,,,"When a face-up ""Destiny Hero"" monster(s) you control is destroyed, place 1 D Counter on this card for each of those monsters. When you Normal or Special Summon a monster during your Main Phase, you can send this card with 2 or more D Counters to the Graveyard to add up to 2 cards with the same name as that monster from your Deck or Graveyard to your hand. "
,LODT-EN049 ,Spell Gear ,Spell ,Common ,,,Normal ,,,,"Send 3 ""Ancient Gear"" cards you control to the Graveyard. You can Special Summon up to 1 ""Ancient Gear Golem"" from your hand and 1 from your Deck, ignoring the Summoning conditions. Then, destroy all monsters you control except ""Ancient Gear Golems"". You cannot Normal Summon or Set until the end of your next turn. "
,LODT-EN050 ,Cup of Ace ,Spell ,Common ,,,Normal ,,,,Toss a coin: * Heads: Draw 2 cards. * Tails: Your opponent draws 2 cards. 
,LODT-EN051 ,Light Barrier ,Spell ,Rare ,,,Field ,,,,"During your Standby Phase, toss a coin. If the result is Tails, the following effects are negated until your next Standby Phase: * When you Summon an ""Arcana Force"" monster, choose which effect to apply without tossing a coin. If an ""Arcana Force"" monster destroys an opponent's monster by battle, you gain Life Points equal to the destroyed monster's original ATK. "
,LODT-EN052 ,Solar Recharge ,Spell ,Ultra Rare ,,,Normal ,,,,"Discard 1 ""Lightsworn"" monster. Draw 2 cards, then send the top 2 cards of your Deck to the Graveyard. "
,LODT-EN053 ,Realm of Light ,Spell ,Common ,,,Field ,,,,"Each time a card(s) is sent from your Deck to the Graveyard, place 1 Shine Counter on this card. All ""Lightsworn"" monsters gain 100 ATK for each Shine Counter. If this card would be destroyed by a card effect, remove 2 Shine Counters instead. "
,LODT-EN054 ,Wetlands ,Spell ,Common ,,,Field ,,,,All Aqua-Type/WATER/Level 2 or lower monsters gain 1200 ATK. 
,LODT-EN055 ,Quick Charger ,Spell ,Common ,,,Quick-Play ,,,,"Add 2 Level 4 or lower ""Batteryman"" monsters from your Graveyard to your hand. "
,LODT-EN056 ,Short Circuit ,Spell ,Common ,,,Normal ,,,,"Activate only if you control 3 or more ""Batteryman"" monsters. Destroy all cards your opponent controls. "
,LODT-EN057 ,Light of Redemption ,Spell ,Super Rare ,,,Normal ,,,,Pay 800 Life Points. Add 1 of your removed from play LIGHT monster to your hand. 
,LODT-EN058 ,Mystical Cards of Light ,Spell ,Common ,,,Continuous ,,,,"You cannot use 1 of your Spell & Trap Card Zones. During your Draw Phase, if you control another ""Mystical Cards of Light"", you can draw 2 cards instead of 1 for your normal draw. "
,LODT-EN059 ,Level Tuning ,Spell ,Common ,,,Normal ,,,,"Reduce the Level of all face-up monsters you control by 1, until the End Phase. "
,LODT-EN060 ,Deck Lockdown ,Spell ,Rare ,,,Continuous ,,,,"Neither player can add cards to their hand except by drawing them, and cannot Special Summon monsters from the Deck. Destroy this card during your 2nd Standby Phase after activation. "
,LODT-EN061 ,Ribbon of Rebirth ,Spell ,Rare ,,,Equip ,,,,"If the equipped monster is destroyed by battle and sent to the Graveyard, Special Summon it to your side of the field during the End Phase. "
,LODT-EN062 ,Golden Bamboo Sword ,Spell ,Common ,,,Normal ,,,,"Activate only if you control a ""Bamboo Sword"" Equip Spell Card. Draw 2 cards. "
,LODT-EN063 ,Limit Reverse ,Trap ,Common ,,,Continuous ,,,,"Select 1 monster with 1000 or less ATK from your Graveyard, and Special Summon it in Attack Position. If that monster is changed to Defense Position, destroy it and this card. When this card is removed from the field, destroy that monster. When that monster is destroyed, destroy this card. "
,LODT-EN064 ,Hero Blast ,Trap ,Rare ,,,Normal ,,,,"Select 1 ""Elemental Hero"" Normal Monster from your Graveyard and add it to your hand. Then, destroy 1 face-up monster your opponent controls with ATK equal to or less than the selected monster's ATK. "
,LODT-EN065 ,Rainbow Gravity ,Trap ,Common ,,,Normal ,,,,"Activate only if you have 7 ""Crystal Beast"" cards with different names on the field or in your Graveyard. Special Summon 1 ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" from your Deck or Graveyard, ignoring the Summoning conditions. "
,LODT-EN066 ,D - Fortune ,Trap ,Common ,,,Normal ,,,,"Activate only when your opponent declares a direct attack by removing from 1 play 1 ""Destiny Hero"" monster from your Graveyard. End the Battle Phase. "
,LODT-EN067 ,Reversal of Fate ,Trap ,Common ,,,Normal ,,,,"Select 1 ""Arcana Force"" monster you control. That monster's effect is now treated as the opposite coin toss result. "
,LODT-EN068 ,Tour of Doom ,Trap ,Common ,,,Continuous ,,,,"During your opponent's Standby Phase, toss a coin: * Heads: Your opponent cannot Normal or Flip Summon until the End Phase.* Tails: You cannot Normal or Flip Summon during your next turn. "
,LODT-EN069 ,Arcana Call ,Trap ,Common ,,,Normal ,,,,"Select 1 ""Arcana Force"" monster you control. Remove from play 1 ""Arcana Force"" monster from either player's Graveyard. Until the End Phase, the selected monster's effect becomes the removed monster's effect for the same coin toss result. "
,LODT-EN070 ,Light Spiral ,Trap ,Common ,,,Continuous ,,,,"Each time a card(s) is sent from your Deck to the Graveyard by the effect of a ""Lightsworn"" monster, remove from play the top card of your opponent's Deck. "
,LODT-EN071 ,Glorious Illusion ,Trap ,Rare ,,,Continuous ,,,,"Select 1 ""Lightsworn"" monster from your Graveyard and Special Summon it in Attack Position. During each of your End Phases, send the top 2 cards of your Deck to the Graveyard. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. "
,LODT-EN072 ,Destruction Jammer ,Trap ,Rare ,,,Counter ,,,,"Discard 1 card. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that destroys a monster(s) on the field, and destroy that card. "
,LODT-EN073 ,Froggy Forcefield ,Trap ,Rare ,,,Normal ,,,,"Activate only when a face-up ""Frog"" monster you control, except ""Frog the Jam"", is selected as an attack target. Destroy all Attack Position monsters your opponent controls. "
,LODT-EN074 ,Portable Battery Pack ,Trap ,Common ,,,Continuous ,,,,"Select 2 ""Batteryman"" monsters from your Graveyard and Special Summon them in Attack Position. When this card is removed from the field, destroy those monsters. When both of those monsters have been removed from the field, destroy this card. "
,LODT-EN075 ,Gladiator Lash ,Trap ,Common ,,,Normal ,,,,"Activate only when you Special Summon a ""Gladiator Beast"" monster. Your opponent discards 1 card of their choice. "
,LODT-EN076 ,Raging Cloudian ,Trap ,Common ,,,Normal ,,,,"Activate only when a ""Cloudian"" monster(s) you control is destroyed by its own effect and sent to the Graveyard. Special Summon 1 of those monsters from your Graveyard in Attack Position and place 1 Fog Counter on it. It cannot be changed to Defense Position by a card effect. "
,LODT-EN077 ,Sanguine Swamp ,Trap ,Common ,,,Continuous ,,,,"If you control any other Spell or Trap Cards, destroy this card. Face-down Spell and Trap Cards cannot be activated. Destroy this card during your 2nd Standby Phase after activation. "
,LODT-EN078 ,Lucky Chance ,Trap ,Common ,,,Continuous ,,,,"When an Effect Monster's effect that requires only 1 coin toss is activated call Heads or Tails. If you call it right, draw 1 card. "
,LODT-EN079 ,Summon Limit ,Trap ,Common ,,,Continuous ,,,,Neither player can Summon more then two times per turn. 
,LODT-EN080 ,Dice Try! ,Trap ,Common ,,,Counter ,,,,"Negate the activation of an opponent's Spell Card, Trap Card or Effect Monster's effect that requires a die roll, and destroy that card. "
,LODT-EN081 ,"Aurkus, Lightsworn Druid ",Effect Monster ,Super Rare ,,Light ,Beast-Warrior ,3,1200,1800,"""Lightsworn"" monsters cannot be targeted by effects. During each of your End Phases, send the top 2 cards of your Deck to the Graveyard. "
,LODT-EN082 ,"Ehren, Lightsworn Monk ",Effect Monster ,Secret Rare ,,Light ,Warrior ,4,1600,1000,"If this card attacks a Defense Position monster, return that monster to its owner's Deck before damage calculation. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard. "
,LODT-EN083 ,Dark General Freed ,Effect Monster ,Secret Rare ,,Dark ,Warrior ,5,2300,1700,This card cannot be Special Summoned. Negate the effect of any Spell Card that target a DARK monster you control and destroy it. You can add 1 level 4 DARK monster from your Deck to your hand instead of conducting a normal draw in your Draw Phase. 
,LODT-EN084 ,Magical Exemplar ,Effect Monster ,Super Rare ,,Earth ,Spellcaster ,4,1700,1400,"Each time a Spell Card is activated, place 2 Spell Counters on this card. Once per turn, you can remove any number of Spell Counters from this card to Special Summon a Spellcaster-Type monster from your hand or Graveyard whose Level is equal to the number of Spell Counters you removed. "
,LODT-EN085 ,Maniacal Servant ,Effect Monster ,Rare ,,Dark ,Spellcaster ,3,600,1000,"Once per turn during your opponent's Standby Phase, you can remove from play any number of DARK monsters from your Graveyard. This monster gains 500 DEF for each monster you removed, until the End Phase. "
,LODT-EN086 ,Nimble Musasabi ,Effect Monster ,Rare ,,Earth ,Beast ,2,800,100,"When this card is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent. You can also Special Summon up to 2 ""Nimble Musasabi"" from your Deck to your opponent's side of the field in face-up Attack Position. This card cannot be Tributed for a Tribute Summon. "
,LODT-EN087 ,Flame Spirit Ignis ,Effect Monster ,Rare ,,Fire ,Pyro ,4,1500,1200,You can Tribute 1 face-up FIRE monster to inflict 100 damage to your opponent for each FIRE monster in your Graveyard. 
,LODT-EN088 ,Super Ancient Dinobeast ,Effect Monster ,Ultra Rare ,,Earth ,Dinosaur ,8,2700,1400,"You can Tribute Summon this card in face-up Attakc Position by Tributing 1 Dinosaur-Type monster. When a Dinosaur-Type monster is Special Summoned from your Graveyard, you can draw 1 card. "
,LODT-EN089 ,Vanquishing Light ,Trap ,Super Rare ,,,Counter ,,,,"Tribute 1 ""Lightsworn"" monster. Negate the Summon of a monster and destroy it. "
,LODT-EN090 ,Tualatin ,Effect Monster ,Secret Rare ,,Light ,Fairy ,8,2800,2500,"If you controlled 2 or more monsters at the start of your opponent's Battle Phase, and all of them were destroyed by battle and sent to the Graveyard, you can Special Summon this card from your hand during that Battle Phase. If you do, declare an Attribute and destroy all face-up monsters with that Attribute. Your opponent cannot Normal or Special Summon monsters with that Attribute. "
,LODT-EN091 ,Divine Knight Ishzark ,Effect Monster ,Super Rare ,,Light ,Warrior ,6,2300,1800,Any monster this card destroys by battle is removed from play. 
,LODT-EN092 ,Angel 07 ,Effect Monster ,Secret Rare ,,Light ,Fairy ,7,2500,1500,"When this card is Tribute Summoned, it gains the following effect: * The effects of Effect Monsters cannot be activated. "
,LODT-EN093 ,Union Attack ,Spell ,Super Rare ,,,Normal ,,,,"Select 1 face-up monster you control. During the Battle Phase this turn, that monster gains ATK equal to the total ATK of all other face-up Attack Position monsters you control. This turn, that monster inflicts no Battle Damage to your opponent, and other face-up Attack Position monsters cannot attack. "
,LODT-EN094 ,Owner's Seal ,Spell ,Rare ,,,Normal ,,,,Return control of all monsters on the field to their orginal owners. 
,LODT-EN095 ,Helios Trice Megistus ,Effect Monster ,Super Rare ,,Light ,Pyro ,8,? ,? ,"You can Special Summon this card by Tributing 1 ""Helios Duo Megistus"". This card's ATK and DEF are each equal to the number of removed from play monsters x 300. After this card attacks, it can attack once more if your opponent controls a monster. If this card is destroyed by battle and sent to the Graveyard, Special Summon it during the End Phase and it gains 500 ATK and DEF. "
,LODT-EN096 ,Dangerous Machine Type-6 ,Spell ,Ultra Rare ,,,Continuous ,,,,"During each of your Standy Phases, roll a six-sided die : * 1: Discard 1 card. * 2: Your opponent discards 1 card. * 3: Draw 1 card. * 4: Your opponen draws 1 card. * 5: Destroy 1 monster your opponent controls. * 6: Destroy this card. "
,LODT-EN097 ,Maximum Six ,Effect Monster ,Ultra Rare ,,Earth ,Warrior ,6,1900,1600,"When this card is Tribute Summoned, roll a six-sided die. This card gains ATK equal to the result of the die roll x 200. "
,LODT-EN098 ,Fog King ,Effect Monster ,Secret Rare ,,Water ,Spellcaster ,7,0,0,"You can Normal Summon this card with 1 Tribute, or without a Tribute. The ATK of this card is equal to the combined original ATK of the monsters Tributed to Summon it. Neither player can Tribute monsters. "
,LODT-EN099 ,Fossil Dyna Pachycephalo ,Effect Monster ,Secret Rare ,,Earth ,Rock ,4,1200,1300,"Neither player can Special Summon monsters. When this card is flipped face-up, destroy all Special Summoned monsters on the field. "
,LODT-ENSE1,Kuraz the Light Monarch,,,,,,,,,
,LODT-ENSE2,Soul Rope,,,,,,,,,
,LODT-ENSP1,Guardian of Order,,,,,,,,,
