Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,PTDN-EN010 ,Cyber Valley  ,Effect Monster ,Super Rare ,,Light ,Machine ,1,0,0,"You can use 1 of the following 3 effects:
When this card is selected as an attack target by an opponent's monster, you can remove this card from play to draw 1 card and end the Battle Phase.
You can remove from play this card and 1 face-up monster you control, and draw 2 cards.
You can remove from play this card and 1 card from your hand, and place 1 card from your Graveyard on top of your Deck. "
,PTDN-EN011 ,Cyber Ouroboros ,Effect Monster ,Common ,,Dark ,Machine ,2,100,600,"When this card is removed from play, you can send 1 card from your hand to the Graveyard to draw 1 card. "
,PTDN-EN012 ,Volcanic Counter ,Effect Monster ,Super Rare ,,Fire ,Pyro ,3,300,1300,"When you take Battle Damage while this card is in your Graveyard, remove it from play. Then, if there is a FIRE monster other than ""Volcanic Counter"" in your Graveyard, inflict damage to your opponent equal to the amount of Battle Damage you took. "
,PTDN-EN013 ,Fire Trooper ,Effect Monster ,Common ,,Fire ,Warrior ,3,1000,1000,"When this card is Summoned, you can send it to Graveyard to inflict 1000 damage to your opponent. "
,PTDN-EN014 ,Destiny Hero - Dunker ,Effect Monster ,Common ,,Dark ,Warrior ,4,1200,1700,"You can send 1 ""Destiny Hero"" card from your hand to the Graveyard to inflict 500 damage to your opponent. "
,PTDN-EN015 ,Destiny Hero - Departed ,Effect Monster ,Common ,,Dark ,Warrior ,2,1000,0,"During your Standby Phase, if this card is in your Graveyard, Special Summon it in face-up Attack Position on your opponent's side of the field. If this card is destroyed by battle, remove it from play instead of sending it to the Graveyard. If a card effect would send this card to the Graveyard from the hand or Deck, remove it from play instead. "
,PTDN-EN016 ,Dark Horus ,Effect Monster ,Ultra Rare ,,Dark ,Dragon ,8,3000,1800,"Once per turn, when a Spell Card is activated during your opponent's Main Phase, you can Special Summon 1 Level 4 DARK monster from your Graveyard. "
,PTDN-EN017 ,The Dark Creator ,Effect Monster ,Secret Rare ,,Dark ,Thunder ,8,2300,3000,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned, by having 5 or more DARK monsters in your Graveyard while you control no monsters. Once per turn, you can remove from play 1 DARK monster from your Graveyard to Special Summon 1 DARK monster from your Graveyard. "
,PTDN-EN018 ,Dark Nephthys ,Effect Monster ,Ultra Rare ,,Dark ,Winged Beast ,8,2400,1600,"If this card is in your hand and there are 3 or more DARK monsters in your Graveyard, you can remove from play 2 of them to send it to the Graveyard. If this card is sent to the Graveyard by this effect, Special Summon it during your next Standby Phase. When this card is Special Summoned, destroy 1 Spell or Trap Card. "
,PTDN-EN019 ,Dark Armed Dragon ,Effect Monster ,Secret Rare ,,Dark ,Dragon ,7,2800,1000,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by having exactly 3 DARK monsters in your Graveyard. You can remove from play 1 DARK monster from your Graveyard to destroy 1 card on the field. 
,PTDN-EN020 ,Dark Crusader ,Effect Monster ,Common ,,Dark ,Warrior ,4,1600,200,You can send 1 DARK monster from your hand to the Graveyard to have this card gain 400 ATK. 
,PTDN-EN021 ,Armageddon Knight ,Effect Monster ,Super Rare ,,Dark ,Warrior ,4,1400,1200,"When this card is Summoned, you can send 1 DARK monster from your Deck to the Graveyard. "
,PTDN-EN022 ,Doomsday Horror ,Effect Monster ,Super Rare ,,Dark ,Fiend ,4,? ,? ,"The ATK and DEF of this card are each equal to the number of removed from play DARK monsters × 300. When this card is destroyed and sent to the Graveyard, return all removed from play DARK monsters to their owners' Graveyards. "
,PTDN-EN023 ,Obsidian Dragon ,Effect Monster ,Common ,,Dark ,Rock ,4,800,2100,"Negate the effects of Spell and Trap Cards that target only 1 face-up DARK monster you control, and destroy them. "
,PTDN-EN024 ,Shadowpriestess of Ohm ,Effect Monster ,Rare ,,Dark ,Spellcaster ,4,1700,1600,You can Tribute 1 face-up DARK monster you control to inflict 800 damge to your opponent. 
,PTDN-EN025 ,Gemini Lancer ,Gemini Monster ,Common ,,Water ,Sea Serpent ,4,1800,1400,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. "
,PTDN-EN026 ,Gigaplant ,Gemini Monster ,Rare ,,Earth ,Plant ,6,2400,1200,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect:
Once per turn, you can Special Summon 1 Insect-Type or Plant-Type monster from your hand or Graveyard. "
,PTDN-EN027 ,Future Samurai ,Gemini Monster ,Rare ,,Light ,Warrior ,4,1600,1200,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect:
Once per turn, you can remove from play 1 monster from your Graveyard to destroy 1 face-up monster. "
,PTDN-EN028 ,Vengeful Shinobi ,Effect Monster ,Common ,,Dark ,Warrior ,2,400,800,"When this face-up Attack Position card is selected as an attack target, draw 1 card. "
,PTDN-EN029 ,The Immortal Bushi ,Effect Monster ,Common ,,Dark ,Warrior ,3,1200,600,"This card cannot be Tributed, except for the Tribute Summon of a Warrior-Type monster. During your Standby Phase, if this card is in your Graveyard and you control no monsters, you can Special Summon it. You cannot activate this effect if there are any monsters in your Graveyard that are not Warrior-Type. "
,PTDN-EN030 ,Field-Commander Rahz ,Effect Monster ,Super Rare ,,Earth ,Warrior ,4,1600,1200,"When this card is Normal or Special Summoned select 1 Level 4 or lower Warrior-Type monster from your Deck, except ""Field Commander Rahz"", and place it on top or your Deck. "
,PTDN-EN031 ,Gladiator Beast Darius  ,Effect Monster ,Common ,,Earth ,Beast-Warrior ,4,1700,300,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, you can select 1 ""Gladiator Beast"" monster from your Graveyard and Special Summon it. That monster's effect(s) is negated, and it is returned to your Deck when this card is removed from the field. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Darius"". "
,PTDN-EN032 ,Imprisoned Queen Archfiend ,Effect Monster ,Common ,,Dark ,Fiend ,8,2600,1700,"This card's controller pays 1000 Life Points during each of their Standby Phases (this is not optional). During your Standby Phase, if ""Pandemonium"" is on the field and this card is in your Graveyard, 1 Level 4 or lower Fiend-Type monster gains 1000 ATK until the End Phase. "
,PTDN-EN033 ,Black Veloci ,Effect Monster ,Common ,,Earth ,Dinosaur ,4,1800,300,"If this card attacks an opponent's monster, this card gains 400 ATK during the Damage Step only. If this card is attacked by an opponent's monster, this card loses 400 ATK during the Damage Step only. "
,PTDN-EN034 ,Superancient Deepsea King Coelacanth ,Effect Monster ,Ultra Rare ,,Water ,Fish ,7,2800,2200,"Once per turn, you can discard 1 card to Special Summon as many Level 4 or lower Fish-Type monsters as possible from your Deck. A monster Special Summoned by this effect cannot declare an attack and its effect(s) is negated while on the field. If this card is targeted by a Spell, Trap, or Effect Monster's effect, you can Tribute 1 other Fish-Type monster to negate the effect and destroy that card. "
,PTDN-EN035 ,Cannon Soldier MK-2 ,Effect Monster ,Common ,,Earth ,Machine ,5,1900,1200,You can Tribute 2 monsters to inflict 1500 damage to your opponent. 
,PTDN-EN036 ,The Calculator ,Effect Monster ,Common ,,Light ,Thunder ,2,? ,? ,This card's ATK is equal to the combined Levels of all monsters you control x 300. 
,PTDN-EN037 ,Sea Koala  ,Effect Monster ,Common ,,Earth ,Beast ,2,100,1600,"Once per turn, if you control another Beast-Type monster, you can reduce the ATK of 1 monster your opponent controls to 0 until the End Phase. "
,PTDN-EN038 ,Blue Thunder T -45 ,Effect Monster ,Common ,,Light ,Machine ,4,1700,1000,"When this card destroys an opponent's monster by battle Special Summon 1 ""Thunder Option Token"" (Machine-Type/LIGHT/Level 4/ATK 1500/DEF 1500). This Token cannot be Tributed for a Tribute Summon. "
,PTDN-EN039 ,Magnetic Mosquito ,Effect Monster ,Common ,,Light ,Insect ,3,300,1000,FLIP: Destroy all face-up Machine-Type monsters on the field. 
,PTDN-EN040 ,Earth Effigy ,Effect Monster ,Common ,,Earth ,Rock ,4,100,2000,This card can be treated as 2 Tributes for the Tribute Summon of an EARTH Normal Monster. 
,PTDN-EN041 ,Wind Effigy ,Effect Monster ,Common ,,Wind ,Winged Beast ,4,1800,200,This card can be treated as 2 Tributes for the Tribute Summon of an WIND Normal Monster. 
,PTDN-EN042 ,Neo-Spacian Twinkle Moss ,Fusion/Effect Monster ,Common ,,Light ,Plant ,4,500,1100,"This card's name is also treated as ""Neo-Spacian Glow Moss"". This card cannot be Special Summoned except with ""NEX"". When this card attacks or is attacked, draw 1 card. Reveal that card, and based on its type apply the proper effect:
Monster: End the Battle Phase.
Spell: You can change this card's attack to a direct attack.
Trap: This monster is changed to Defense Position. "
,PTDN-EN043 ,Elemental Hero Storm Neos ,Fusion/Effect Monster ,Super Rare ,,Wind ,Warrior ,9,3000,2500,"""Elemental Hero Neos"" + ""Neo-Spacian Air Hummingbird"" + ""Neo-Spacian Aqua Dolphin""
This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) Once per turn, you can destroy all Spell and Trap Cards on the field. This card returns to the Fusion Deck during the End Phase. When this card is returned to the Fusion Deck by this effect, return all cards on the field to the Deck. "
,PTDN-EN044 ,Rainbow Neos ,Fusion/Effect Monster ,Secret Rare ,,Light ,Warrior ,10,4500,3000,"""Elemental Hero Neos"" + ""Rainbow Dragon"" or ""Rainbow Dark Dragon""
This card cannot be Special Summoned except by Fusion Summon with the above fusion material monsters. Once per turn you can activate 1 of the following effects. * Send 1 monster you control to the Graveyard to return all monsters your opponent controls to the Deck. * Send 1 Spell or Trap Card you control to the Graveyard to return all Spell and Trap Cards your opponent controls to the Deck. * Send 1 card from the top of your Deck to the Graveyard to return all cards in your opponents Graveyard to the Deck. "
,PTDN-EN045 ,Rainbow Veil ,Spell ,Common ,,,Equip ,,,,"If the equipped monster battles an opponent's monster, while that monster is on the field its effect(s) is negated during the Battle Phase only. "
,PTDN-EN046 ,Super Polymerization  ,Spell ,Rare ,,,Quick-Play ,,,,"Discard 1 card. Send, from either side of the field to the Graveyard, Fusion Material Monsters that are listed on a Fusion Monster Card, and Special Summon that Monster from your Fusion Deck. (This Special Summon is treated as a Fusion Summon.) Spells, Traps and Effect Monsters' effects cannot be activated in response to this card's activation. "
,PTDN-EN047 ,Vicious Claw ,Spell ,Common ,,,Equip ,,,,"The equipped monster gains 300 ATK. If the equipped monster would be destroyed by battle, return this card to its owner's hand instead. Then, destroy 1 monster, except the one that battled the equipped monster, and inflict 600 damage to your opponent. After that, Special Summon 1 ""Evil Token"" (Fiend-Type/DARK/Level 7/ATK 2500/DEF 2500) on your opponent's side of the field. During the turn this card is returned to your hand, you cannot use ""Vicious Claw"" from your hand. "
,PTDN-EN048 ,Instant Neo Space ,Spell ,Common ,,,Equip ,,,,"Equip only to a Fusion Monster that lists ""Elemental Hero Neos"" as a Fusion Material Monster. The equipped monster does not have to have its effect activated that returns itself to the Fusion Deck during the End Phase. When the equipped monster is removed from the field, you can Special Summon 1 ""Elemental Hero Neos"" from your hand, Deck or Graveyard. "
,PTDN-EN049 ,Mirage Tube ,Spell ,Common ,,,Quick-Play ,,,,This card cannot be activated from your hand. Activate only when a face-up monster you control is selected as an attack target. Inflict 1000 damage to your opponent. 
,PTDN-EN050 ,Spell Chronicle ,Spell ,Common ,,,Continuous ,,,,"Send all cards in your hand to the Graveyard. Select and remove from play 5 Spell or Trap Cards from your Deck. Each time your opponent activates a Spell Card, place 1 Chronicle Counter on this card. You can remove 2 Chronicle Counters from this card to have your opponent select 1 of the cards removed from play with this card's effect, and add it to your hand. When this card is removed from the field, you take 500 damage for each card that is still removed from play due to this card's effect. "
,PTDN-EN051 ,Dimension Explosion ,Spell ,Common ,,,Quick-Play ,,,,"Return 1 face-up Fusion Monster you control to the Fusion Deck. Both players select up to 2 of their monsters that are removed from play, and Special Summon them. "
,PTDN-EN052 ,Cybernetic Zone ,Spell ,Common ,,,Quick-Play ,,,,"Select 1 face-up Machine-Type Fusion Monster you control and remove it from play until the End Phase of this turn. When that monster is returned to the field, double its ATK. During your next Standby Phase, destroy it. "
,PTDN-EN053 ,The Beginning of the End ,Spell ,Ultra Rare ,,,Normal ,,,,Activate only if there are 7 or more DARK monsters in your Graveyard. Remove from play 5 DARK monsters from your Graveyard to draw 3 cards. 
,PTDN-EN054 ,Dark Eruption ,Spell ,Super Rare ,,,Normal ,,,,Add 1 DARK monster with 1500 or less ATK from your Graveyard to your hand. 
,PTDN-EN055 ,Fires of Doomsday ,Spell ,Rare ,,,Quick-Play ,,,,"If you activate this card, you cannot Summon other monsters this turn. Special Summon 2 ""Doomsday Tokens"" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in Defense Position. These tokens cannot be Tributed for a Tribute Summon, unless it is for a DARK monster. "
,PTDN-EN056 ,Unleash Your Power! ,Spell ,Common ,,,Quick-Play ,,,,"All Gemini Monsters that were on your side of the field when this card was activated are treated as Effect Monsters, and gain their effect(s). During the End Phase of this turn, Set all monsters affected by this card's effect. "
,PTDN-EN057 ,Chain Summoning ,Spell ,Common ,,,Quick-Play ,,,,Activate only as Chain Link 3 or higher. You can Normal Summon or Set up to 3 times this turn. You cannot activate this card if multiple cards/effects with the same name are in that Chain. 
,PTDN-EN058 ,Acidic Downpour ,Spell ,Common ,,,Field ,,,,All EARTH monsters lose 500 ATK and gain 400 DEF. 
,PTDN-EN059 ,Six Samurai United ,Spell ,Rare ,,,Continuous ,,,,"Each time a ""Six Samurai"" monster(s) is Normal or Special Summoned, place 1 Bushido Counter on this card (max. 2). You can send this card to the Graveyard to draw 1 card for each Bushido Counter on this card. "
,PTDN-EN060 ,Gladiator Beast's Battle Archfiend Shield ,Spell ,Common ,,,Equip ,,,,"Equip only to a ""Gladiator Beast"" monster. If the equipped monster would be destroyed, this card is destroyed instead. When the equipped monster is returned from your side of the field to the Deck and this card is sent to the Graveyard, return this card to your hand. "
,PTDN-EN061 ,Gladiator Proving Ground ,Spell ,Common ,,,Normal ,,,,"Add 1 Level 4 or lower ""Gladiator Beast"" monster from your Deck to you hand. "
,PTDN-EN062 ,Dark World Grimoire ,Spell ,Common ,,,Continuous ,,,,"During your End Phase, if you discard a Monster Card(s) to the Graveyard because you had more than 6 cards in your hand, you can Special Summon 1 of those monsters. "
,PTDN-EN063 ,Rainbow Path ,Trap ,Common ,,,Normal ,,,,"Activate only by sending 1 ""Crystal Beast"" card from your Spell & Trap Card Zone to the Graveyard when an opponent's monster declares an attack. Negate the attack, then you can add 1 ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" from your Deck to your hand. "
,PTDN-EN064 ,Rainbow Life ,Trap ,Rare ,,,Normal ,,,,"Discard 1 card. Until the end of this turn, whenever you would take damage you gain that amount of Life Points instead. "
,PTDN-EN065 ,Sinister Seeds ,Trap ,Common ,,,Normal ,,,,"Activate only when a face-up Attack Position monster you control is destroyed by battle. Special Summon 1 ""Sinister Seed Token"" (Plant-Type/DARK/Level 1/ATK 100/DEF 100) for every 500 points of Battle Damage you took from that battle. "
,PTDN-EN066 ,Hate Buster ,Trap ,Rare ,,,Normal ,,,,"Activate only when a face-up Fiend-Type monster you control is selected as an attack target. Destroy the attacking monster and the attack target monster, and inflict damage to your opponent equal to the original ATK of the attacking monster. "
,PTDN-EN067 ,Chain Material ,Trap ,Common ,,,Normal ,,,,"Any time you Fusion Summon a monster this turn, you can remove from play, from your side of the field, Deck, hand or Graveyard, Fusion Material Monsters that are listed on the Fusion Monster Card, and use them as Fusion Material Monsters. You cannot attack during the turn this card is activated. If you used this effect for a Fusion Summon, the Summoned Fusion Monster(s) is destroyed during the End Phase. "
,PTDN-EN068 ,Alchemy Cycle ,Trap ,Common ,,,Normal ,,,,"The original ATK of all face-up monsters you control becomes 0, until the End Phase. Each time a monster that had its original ATK reduced to 0 by this effect is destroyed by battle and sent to the Graveyard, draw 1 card. "
,PTDN-EN069 ,Cybernetic Hidden Technology ,Trap ,Common ,,,Continuous ,,,,"When an opponent's monster declares an attack, you can send 1 ""Cyber Dragon"" you control or a Fusion Monster you control that lists ""Cyber Dragon"" as a Fusion Material Monster to the Graveyard. Destroy the attacking monster. "
,PTDN-EN070 ,Dark Spirit Art - Greed ,Trap ,Rare ,,,Normal ,,,,Tribute 1 DARK monster. Draw 2 cards. Your opponent can negate this effect by revealing 1 Spell Card in their hnd. 
,PTDN-EN071 ,Dark Illusion ,Trap ,Rare ,,,Counter ,,,,"Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that targets a face-up DARK monster, and destroy that card. "
,PTDN-EN072 ,Escape From The Dark Dimension ,Trap ,Super Rare ,,,Continuous ,,,,"Select 1 of your removed from play DARK monsters and Special Summon it. When this card is removed from the field, destroy and remove from play that monster. When that monster is destroyed, destroy this card. "
,PTDN-EN073 ,Gemini Trap Hole ,Trap ,Common ,,,Normal ,,,,Activate only when a Gemini Monster that is treated as an Effect Monster is destroyed by battle. Destroy all monsters your opponent controls. 
,PTDN-EN074 ,Drastic Drop Off ,Trap ,Ultra Rare ,,,Counter ,,,,"Activate only when your opponent adds a card(s) from their Deck to their hand, including drawing a card(s). Your opponent discards 1 of those cards. "
,PTDN-EN075 ,All-Out Attacks  ,Trap ,Common ,,,Continuous ,,,,"All monsters that are Special Summoned are changed to face-up Attack Position and must attack, if able, during the turn they are Special Summoned. "
,PTDN-EN076 ,Double Tag Team ,Trap ,Common ,,,Normal ,,,,"Activate only when you Special Summon a ""Gladiator Beast"" monster. Special Summon 1 Level 4 or lower ""Gladiator Beast"" monster from your hand or Deck. "
,PTDN-EN077 ,Offering to the Snake Deity ,Trap ,Rare ,,,Normal ,,,,Destroy 1 Reptile-Type monster you control and 2 cards your opponent controls. 
,PTDN-EN078 ,Cry Havoc! ,Trap ,Rare ,,,Continuous ,,,,You can remove from play 1 monster from your Graveyard to Normal Summon or Set 1 Normal Monster from your hand. You can only activate this effect during your Main Phase. 
,PTDN-EN079 ,Transmigration Break ,Trap ,Common ,,,Continuous ,,,,Any cards that would be returned to the Deck from the Graveyard are removed from play instead. 
,PTDN-EN080 ,Fine ,Trap ,Common ,,,Normal ,,,,Discard 2 cards. 
,PTDN-EN081 ,Darklord Zerato ,Effect Monster ,Secret Rare ,,Dark ,Fairy ,8,2800,2300,"If there are 4 or more DARK monsters with different names in your Graveyard, you can Tribute Summon this monster by Tributing 1 DARK monster. You can send 1 DARK monster from your hand to the Graveyard to destroy all monsters your opponent controls. If you activate this effect, destroy this card during the End Phase of this turn. "
,PTDN-EN082 ,Darknight Parshath ,Effect Monster ,Ultra Rare ,,Dark ,Fairy ,5,1900,1400,"When this card destroys an opponent's monster, you can remove from play 1 DARK monster from your Graveyard to draw 1 card. This card gains 100 ATK for each DARK monster in your Graveyard. "
,PTDN-EN083 ,Deepsea Macrotrema ,Effect Monster ,Rare ,,Water ,Fish ,1,600,100,When this card is sent from the field to the Graveyard all face-up WATER monsters you control gain 500 ATK until the end of this turn. 
,PTDN-EN084 ,Allure of Darkness ,Spell ,Ultra Rare ,,,Normal ,,,,"Draw 2 cards, then remove from play 1 DARK monster from your hand. If you don't have any DARK monsters in your hand to remove, send all cards in your hand to the Graveyard. "
,PTDN-EN085 ,Metabo Globster ,Effect Monster ,Rare ,,Dark ,Fiend ,3,800,300,"When you Tribute this card for the Tribute Summon of a DARK monster, Special Summon 3 ""Metabo Tokens"" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in Defense Position. These tokens cannot be Tributed for a Tribute Summon. "
,PTDN-EN086 ,Golden Flying Fish ,Effect Monster ,Super Rare ,,Light ,Fish ,4,1700,1000,You can Tribute 1 other Fish-Type monster to destroy 1 card on the field. 
,PTDN-EN087 ,Prime Material Dragon ,Effect Monster ,Super Rare ,,Light ,Dragon ,6,2400,2000,"Any effect that would inflict damage to a player instead increases their life points by the same amount .When a card's effect to destroy a monster(s) on the field is activated, you can send 1 card from your hand to the Graveyard to negate its activation and destroy the card. "
,PTDN-EN088 ,Lonefire Blossom  ,Effect Monster ,Rare ,,Fire ,Plant ,3,500,1400,Once per turnm you can Tribute 1 face-up Plant-Type monster to Special Summon 1 Plant-Type monster from your Deck. 
,PTDN-EN089 ,"Aztekipede, the Worm Warrior ",Effect Monster ,Rare ,,Earth ,Insect ,4,1900,400,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 Insect Type Monster from your Graveyard. When this card inflicts Battle Damage to your opponent, send the top card of their Deck to the Graveyard. "
,PTDN-EN090 ,Vampire's Curse ,Effect Monster ,Ultra Rare ,,Dark ,Zombie ,6,2000,800,"When this card is destroyed by battle and sent to the Graveyard, you can pay 500 Life Points. If you do, Special Summon it during the next turn's Standby Phase. When this card is Special Summoned this way, it gains 500 ATK. "
,PTDN-EN091 ,Castle Gate ,Effect Monster ,Rare ,,Earth ,Rock ,6,0,2400,"This card cannot be destroyed by battle. Once per turn, if this card is in face-up Attack Position, you can Tribute 1 Level 5 or lower monster to inflict damage to your opponent equal to that monster's original ATK. "
,PTDN-EN092 ,Dark-Eyes Illusionist ,Effect Monster ,Rare ,,Dark ,Spellcaster ,2,0,1400,FLIP: Select 1 monster. While this card remains face-up on the field that monster cannot attack. 
,PTDN-EN093 ,Legendary Fiend ,Effect Monster ,Rare ,,Dark ,Fiend ,6,1500,1800,"During each of your Standby Phases, this card gains 700 ATK. "
,PTDN-EN094 ,Metal Reflect Slime ,Trap ,Ultra Rare ,,,Continuous ,,,,"After activation, Special Summon this card in Defense Position, it is treated as an Effect Monster Card (Aqua-Type/WATER/Level 10/ATK 0/DEF 3000). This card cannot attack. (This card is till treated as a Trap Card.) "
,PTDN-EN095 ,Zoma The Spirit ,Trap ,Super Rare ,,,Continuous ,,,,"After activation, Special Summon this card in Defense Position; it is treated as an Effect Monster Card (Zombie-Type/DARK/Level 4/ATK 1800/DEF 500). If this card is destroyed by battle, inflict damage to your opponent equal to the ATK of the monster that destroyed it. (This card is still treated as a Trap Card.) "
,PTDN-EN096 ,Call of the Earthbound ,Trap ,Rare ,,,Normal ,,,,Activate only when an opponent's monster declares an attack. You select the target of the attack. 
,PTDN-EN097 ,Dark Red Enchanter ,Effect Monster ,Secret Rare ,,Dark ,Spellcaster ,6,1700,2200,"When this card is Normal Summoned, put 2 Spell Counters on it. Each time a Spell Card is activated, put 1 Spell Counter on this card. It gains 300 ATK for each Spell Counter on it. Once per turn, you can remove 2 Spell Counters fromthis card to make your opponent discard 1 random card. "
,PTDN-EN098 ,Goblin Zombie ,Effect Monster ,Secret Rare ,,Dark ,Zombie ,4,1100,1050,"When this card inflicts Battle Damage to your opponent, send the top card of their Deck to the Garveyard. When this card is sent from the field to the Graveyard, add 1 Zombie-Type monster with 1200 or less DEF from your Deck to your hand. "
,PTDN-EN099 ,Belial - Marquis of Darkness ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,8,2800,2400,"Your opponent cannot select any monster you control, except ""Belial - Marquis of Darkness"", as an attack target, or as a target of a Spell or Trap Card. "
,PTDN-ENSE1,Mutant Mindmaster,,Super Rare ,,,,,,,
,PTDN-ENSE2,Hannibal Necromancer,,Super Rare ,,,,,,,
,PTDN-ENSP1,Dark Grepher,,Secret Rare,,,,,,,
