Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,CDIP-EN011 ,Dark Lucius LV8 ,Effect Monster ,Ultra Rare ,,Earth ,Fiend ,8,2800,900,"If this card was Special Summoned by the effect of ""Dark Lucius LV6"", your opponent's monsters that this card destroys by battle are removed from play, and their effects are negated. "
,CDIP-EN012 ,Stray Asmodian ,Effect Monster ,Common ,,Fire ,Fiend ,3,1300,1700,"When this card is destroyed and sent to the Graveyard by battle, both players gain 800 Life Points. "
,CDIP-EN013 ,Abaki ,Effect Monster ,Common ,,Fire ,Fiend ,4,1700,1100,"When this card is destroyed and sent to the Graveyard by battle, both players take 500 damage. "
,CDIP-EN014 ,Flame Ogre ,Effect Monster ,Common ,,Fire ,Fiend ,7,2400,1700,"This card cannot be Special Summoned. When this card is Normal Summoned, draw 1 card. "
,CDIP-EN015 ,Snipe Hunter ,Effect Monster ,Common ,,Dark ,Fiend ,4,1500,600,"Discard 1 card from your hand. Select 1 card on the field and roll a six-sided die. If the result is not 1 or 6, destroy the selected card. "
,CDIP-EN016 ,Blast Asmodian ,Effect Monster ,Common ,,Fire ,Fiend ,3,1000,300,"If any Spell or Trap Card(s) are Chained, inflict 500 damage to your opponent. "
,CDIP-EN017 ,Vanity's Fiend ,Effect Monster ,Rare ,,Dark ,Fiend ,6,2400,1200,"This card cannot be Special Summoned. While this card is on the field, neither player can Special Summon monsters. "
,CDIP-EN018 ,Barrier Statue of the Abyss ,Effect Monster ,Common ,,Dark ,Fiend ,4,1000,1000,"No monsters can be Special Summoned, except for DARK monsters. "
,CDIP-EN019 ,Barrier Statue of the Torrent ,Effect Monster ,Common ,,Water ,Aqua ,4,1000,1000,"No monsters can be Special Summoned, except for WATER monsters. "
,CDIP-EN020 ,Barrier Statue of the Inferno ,Effect Monster ,Common ,,Fire ,Pyro ,4,1000,1000,"No monsters can be Special Summoned, except for FIRE monsters. "
,CDIP-EN021 ,Barrier Statue of the Stormwinds ,Effect Monster ,Common ,,Wind ,Winged Beast ,4,1000,1000,"No monsters can be Special Summoned, except for WIND monsters. "
,CDIP-EN022 ,Barrier Statue of the Drought ,Effect Monster ,Common ,,Earth ,Rock ,4,1000,1000,"No monsters can be Special Summoned, except for EARTH monsters. "
,CDIP-EN023 ,Barrier Statue of the Heavens ,Effect Monster ,Common ,,Light ,Fairy ,4,1000,1000,"No monsters can be Special Summoned, except for LIGHT monsters. "
,CDIP-EN024 ,Vanity's Ruler ,Effect Monster ,Rare ,,Light ,Fairy ,8,2500,1600,"This card cannot be Special Summoned. While this card is on the field, your opponent cannot Special Summon monsters. "
,CDIP-EN025 ,"Iris, the Earth Mother ",Effect Monster ,Rare ,,Light ,Fairy ,6,2400,1200,"After a Chain with 3 or more Links resolves, draw 1 card. This effect cannot activate if multiple cards/effects with the same name were activated in that Chain. "
,CDIP-EN026 ,Lightning Punisher ,Effect Monster ,Rare ,,Dark ,Thunder ,7,2600,1600,"After a Chain with 3 or more Links resolves, destroy 1 card on your opponent's side of the field. This effect cannot activate if multiple cards/effects with the same name were activated in that Chain. "
,CDIP-EN027 ,Queen's Bodyguard ,Effect Monster ,Common ,,Earth ,Warrior ,4,1700,1200,"""Allure Queen"" monsters on your side of the field cannot be selected as an attack target. "
,CDIP-EN028 ,Combo Fighter ,Effect Monster ,Common ,,Wind ,Warrior ,4,1600,800,"If a Chain (of 2 or more Links) occurred in your Main Phase 1, this card can attack twice during the Battle Phase this turn. "
,CDIP-EN029 ,Combo Master ,Effect Monster ,Rare ,,Wind ,Warrior ,5,2200,1500,"If a Chain (of 2 or more Links) occurred in your Main Phase 1, this card can attack twice during the Battle Phase this turn. "
,CDIP-EN030 ,Man Beast of Area ,Normal Monster ,Common ,,Earth ,Beast-Warrior ,3,500,500,"After a Chain (of 2 or more Links) resolves, this card gains 500 ATK. "
,CDIP-EN031 ,Rampaging Rhynos ,Normal Monster ,Rare ,,Earth ,Beast-Warrior ,3,1500,1500,"Once per turn, this card can move to an adjacent unoccupied Monster Card Zone. If this card attacks the monster in its same column, this card gains 500 ATK during the Damage Step. "
,CDIP-EN032 ,Storm Shooter ,Effect Monster ,Super Rare ,,Wind ,Winged Beast ,7,2300,500,"Once per turn, you can select and activate 1 of these effects:?Move this card to an adjacent unoccupied Monster Card Zone.?Return 1 Spell, Trap or Monster Card on your opponent's side of the field in the same column as this card to its owner's hand. "
,CDIP-EN033 ,Alien Infiltrator ,Effect Monster ,Common ,,Earth ,Reptile ,2,800,500,"Once per turn, this card can move to an adjacent unoccupied Monster Card Zone. If no Spell, Trap or Monster Card on your opponent's side of the field is in the same column as this card, it can attack your opponent directly. "
,CDIP-EN034 ,Alien Mars ,Effect Monster ,Common ,,Fire ,Reptile ,3,1000,1000,"The effects of Effect Monsters with A-Counters are negated, except for ""Alien Mars"". "
,CDIP-EN035 ,Cyberdark Dragon ,Fusion/Effect Monster ,Ultra Rare ,,Dark ,Machine ,8,1000,1000,"""Cyberdark Horn"" + ""Cyberdark Edge"" + ""Cyberdark Keel""
This monster cannot be Special Summoned except by Fusion Summon. When this monster is Special Summoned, select 1 Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card's ATK. This card gains 100 ATK for each Monster Card in your Graveyard. If this card would be destroyed by battle, the equipped monster is destroyed instead. "
,CDIP-EN036 ,Cyber Ogre 2 ,Fusion/Effect Monster ,Ultra Rare ,,Earth ,Machine ,7,2600,1910,"Cyber Ogre + ""Cyber Ogre""
A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. When this card attacks, it gains ATK equal to half the ATK of the attack target, during damage calculation only. "
,CDIP-EN037 ,"Corruption Cell ""A"" ",Spell ,Common ,,,Normal ,,,,Place 1 A-Counter on 1 face-up monster on your opponent's side of the field. 
,CDIP-EN038 ,Flash of the Forbidden Spell ,Spell ,Rare ,,,Normal ,,,,Activate only when all of your opponent's Monster Card Zones are occupied by monsters. Destroy all monsters on your opponent's side of the field. 
,CDIP-EN039 ,Ritual Foregone ,Spell ,Common ,,,Normal ,,,,"Pay 1000 Life Points. Special Summon 1 Ritual Monster from your hand. The Ritual Monster Special Summoned by this effect cannot attack, and is destroyed during the End Phase. Only 1 ""Ritual Foregone"" can be activated per turn. "
,CDIP-EN040 ,Instant Fusion ,Spell ,Common ,,,Normal ,,,,"Pay 1000 Life Points. Special Summon 1 Level 5 or lower Fusion Monster from your Fusion Deck. (This Special Summon is treated as a Fusion Summon). The Fusion Monster Special Summoned by this effect cannot attack, and is destroyed during the End Phase. Only 1 ""Instant Fusion"" can be activated per turn. "
,CDIP-EN041 ,Counter Cleaner ,Spell ,Common ,,,Normal ,,,,Pay 500 Life Points. Remove all counters from the field. 
,CDIP-EN042 ,Linear Accelerator Cannon ,Spell ,Common ,,,Normal ,,,,"Tribute 1 monster and inflict damage to your opponent equal to half that monster's original ATK. If you activate this card, you cannot activate any other Spell Cards this turn. "
,CDIP-EN043 ,Chain Strike ,Spell ,Common ,,,Normal ,,,,Activate only as Chain Link 2 or higher; inflict 400 damage to your opponent times the Chain Link number of this card. You cannot activate this card if multiple cards/effects with the same name are in that Chain. 
,CDIP-EN044 ,Miraculous Rebirth ,Spell ,Rare ,,,Normal ,,,,Activate only as Chain Link 4 or higher. Select 1 monster from either player's Graveyard and Special Summon it. You cannot activate this card if multiple cards/effects with the same name are in that Chain. 
,CDIP-EN045 ,Mystical Wind Typhoon ,Spell ,Common ,,,Normal ,,,,Activate only as Chain Link 3 or higher. Destroy 1 Spell or Trap Card on the field. You cannot activate this card if multiple cards/effects with the same name are in that Chain. 
,CDIP-EN046 ,Level Down!? ,Spell ,Common ,,,Normal ,,,,"Select 1 face-up ""LV"" monster on the field to activate this card. Return the selected card to its owner's Deck and Special Summon 1 monster from the owner's Graveyard to their side of the field with the same name but lower ""LV"" (ignoring the Summoning conditions). "
,CDIP-EN047 ,Degenerate Circuit ,Spell ,Rare ,,,Normal ,,,,The controller of this card pays 500 Life Points during each of their Standby Phases (this is not optional). Monster Cards that would be returned from the field to the hand are removed from play instead. 
,CDIP-EN048 ,Senet Switch ,Spell ,Common ,,,Normal ,,,,"Once per turn, during your Main Phase, you can move 1 monster on your side of the field to an adjacent unoccupied Monster Card Zone. "
,CDIP-EN049 ,Blasting Fuse ,Trap ,Rare ,,,Normal ,,,,Activate only when all (4) zones of this card's column are occupied. Destroy all cards in this column. 
,CDIP-EN050 ,Straight Flush ,Trap ,Common ,,,Normal ,,,,Activate only when all of your opponent's Spell & Trap Card Zones are occupied. Destroy all cards in your opponent's Spell & Trap Card Zones. 
,CDIP-EN051 ,Justi-Break ,Trap ,Common ,,,Normal ,,,,"Activate only when your opponent declares an attack against a face-up Normal Monster on your side of the field. Destroy all face-up Attack Position monsters, except Normal Monsters. "
,CDIP-EN052 ,Dimensional Inversion ,Trap ,Rare ,,,Normal ,,,,Activate only when a monster you own is removed from play by an opponent's effect. Special Summon that 1 monster. 
,CDIP-EN053 ,Chain Healing ,Trap ,Common ,,,Normal ,,,,"Gain 500 Life Points. If this card was activated as Chain Link 2 or 3, add this card to the Deck and shuffle it. If this card was activated as Chain Link 4 or higher, return this card to the hand. "
,CDIP-EN054 ,Chain Detonation ,Trap ,Common ,,,Normal ,,,,"Inflict 500 damage to your opponent. If this card was activated as Chain Link 2 or 3, add this card to the Deck and shuffle it. If this card was activated as Chain Link 4 or higher, return this card to the hand. "
,CDIP-EN055 ,Byroad Sacrifice ,Trap ,Common ,,,Normal ,,,,"Activate only if a monster on your side of the field is destroyed by battle. Special Summon 1 ""Cyber Ogre"" from your hand. "
,CDIP-EN056 ,Trojan Blast ,Trap ,Super Rare ,,,Normal ,,,,Activate only when an opponent's card effect shifts control of a monster from your side of the field to theirs. Destroy that 1 monster and inflict damage to your opponent equal to its ATK. 
,CDIP-EN057 ,Accumulated Fortune ,Trap ,Common ,,,Normal ,,,,Activate only as Chain Link 4 or higher. Draw 2 cards. You cannot activate this card if multiple cards/effects with the same name are in that Chain. 
,CDIP-EN058 ,Cyber Shadow Gardna ,Trap ,Super Rare ,,,Normal ,,,,"Activate only during your opponent's Main Phase. After activation, Special Summon this card; it is treated as an Effect Monster Card (Machine-Type/EARTH/Level 4/ATK ?/DEF ?). (This card is still treated as a Trap Card.) If this card is selected as an attack target, the ATK and DEF of this card become the ATK and DEF of the attacking monster. This card is Set in its Spell & Trap Card Zone during your opponent's End Phase. "
,CDIP-EN059 ,Vanity's Call ,Trap ,Common ,,,Normal ,,,,"Activate only as Chain Link 4 or higher. Pay half your Life Points. Negate the activation and effects of all other cards in the same Chain, and destroy them. "
,CDIP-EN060 ,Black Horn of Heaven ,Trap ,Rare ,,,Normal ,,,,"Negate the Special Summon of 1 of your opponent's monsters, and destroy it. "
