Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,TSHD-EN023 ,Magidog ,Effect Monster ,Rare ,,Light ,Spellcaster ,4,1700,1000,"If this card is sent to the Graveyard for the Synchro Summon of a Spellcaster-Type Synchro Monster, you can add 1 Field Spell Card from your Graveyard to your hand. "
,TSHD-EN024 ,Lyna the Light Charmer ,Effect Monster ,Common ,,Light ,Spellcaster ,3,500,1500,FLIP: Take control of 1 LIGHT monster on your opponent's side of the field for as long as this card remains face-up on the field. 
,TSHD-EN025 ,Wattgiraffe ,Effect Monster ,Super Rare ,,Light ,Thunder ,4,1200,100,"This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent as a result of a direct attack, your opponent cannot activate the effects of any Spell, Trap, or Effect Monster Cards until the End Phase of this turn. "
,TSHD-EN026 ,Wattfox ,Tuner Monster ,Common ,,Light ,Thunder ,2,800,100,"If this card is destroyed by your opponent's card (either by battle or by card effect), your opponent cannot Special Summon a monster, or activate Spells, Traps, Spell/Trap card effects, or Monster Card effects, for the rest of this turn. "
,TSHD-EN027 ,Wattwoodpecker ,Effect Monster ,Common ,,Light ,Thunder ,3,1000,100,This card can attack twice during the same Battle Phase. Monsters that battled with this card cannot change their Battle Position. 
,TSHD-EN028 ,Koa'ki Meiru Sandman ,Effect Monster ,Common ,,Earth ,Rock ,4,1900,1200,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Rock-Type monster in your hand. You can Tribute this card to negate the activation of an opponent's Trap Card and destroy that card. "
,TSHD-EN029 ,Memory Crush King ,Effect Monster ,Common ,,Dark ,Fiend ,5,2000,0,"When this card inflicts Battle Damage to your opponent's Life Points by attacking directly, remove from play all Synchro Monsters in your opponent's Graveyard and inflict 1000 Damage for each card removed that way. "
,TSHD-EN030 ,Delta Tri ,Effect Monster ,Rare ,,Light ,Machine ,4,1200,1000,"If this card destroys an opponent's monster by battle, select and activate 1 of the these effects: 
Select 1 appropriate Union monster in your Graveyard and equip it to this card. 
Select 1 face-up LIGHT Machine-type monster you control, and return it to the Deck. Then draw 1 card. "
,TSHD-EN031 ,Trigon ,Union Monster ,Common ,,Fire ,Dragon ,3,500,1700,"Once per turn, during your Main Phase, you can equip this card to a Machine-Type monster you control, OR unequip it to Special Summon this card in face-up Attack Position. While equipped to a monster by this effect, if the equipped monster destroys an opponent's monster by battle, select and Special Summon 1 Level 4 or lower LIGHT Machine-Type monster from your Graveyard. (A monster can only be equipped with 1 Union Monster at a time. If the equipped monster would be destroyed, destroy this card instead.) "
,TSHD-EN032 ,Testudo erat Numen ,Effect Monster ,Common ,,Water ,Aqua ,1,0,1800,Neither player can Special Summon monsters with 1800 or more ATK. 
,TSHD-EN033 ,Ronintoadin ,Effect Monster ,Common ,,Water ,Aqua ,2,100,2000,"This face-up card's name is treated as ""Des Frog"". You can remove from play 1 ""Frog"" monster in your Graveyard, except ""Frog the Jam"", to Special Summon this card from your Graveyard. This card cannot be used as a Synchro Material Monster. "
,TSHD-EN034 ,Batteryman AAA ,Effect Monster ,Common ,,Light ,Thunder ,4,0,0,"When this card is Normal Summoned or flipped face-up, you can Special Summon 1 ""Batteryman AAA"" from your hand or Graveyard. "
,TSHD-EN035 ,Batteryman Fuel Cell ,Effect Monster ,Rare ,,Light ,Thunder ,6,2100,0,"If you control 2 or more face-up ""Batteryman"" monsters, you can Special Summon this card from your hand. Once per turn, you can Tribute 1 other ""Batteryman"" monster to return 1 card your opponent controls to the owner's hand. "
,TSHD-EN036 ,Key Mouse ,Tuner Monster ,Common ,,Earth ,Beast ,1,100,100,"When this card is destroyed by battle and sent to the Graveyard, you can add 1 Level 3 or lower Beast-Type monster from your deck to your hand. "
,TSHD-EN037 ,Ally of Justice Core Destroyer ,Effect Monster ,Rare ,,Dark ,Machine ,3,1200,200,"If this card attacks or is attacked by a LIGHT monster, destroy that monster at the start of the Damage Step (without damage calculation). "
,TSHD-EN038 ,Hunter of Black Feathers ,Effect Monster ,Common ,,Light ,Beast-Warrior ,4,1700,1000,"If your opponent controls 2 or more face-up monsters, and the Type of all these monsters are the same, send 1 card from your hand to the Graveyard to select 1 face-up monster your opponent controls and destroy it. "
,TSHD-EN039 ,Herald of Perfection ,Ritual/Effect Monster ,Ultra Rare ,,Light ,Fairy ,6,1800,2800,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Dawn of the Herald"". You can send 1 Fairy-Type monster from your hand to the Graveyard to negate the activation of a Spell Card, Trap Card, or Effect Monster's effect and destroy it. "
,TSHD-EN040 ,Black-Winged Dragon ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Dragon ,8,2800,1600,"1 Tuner + 1 or more non-Tuner monsters
Whenever you would take damage from a card effect, place 1 Black Feather Counter on this card instead. This card loses 700 ATK for each Black Feather Counter on it. Once per turn, you can remove all Black Feather Counters on this card to have 1 face-up monster your opponent controls lose 700 ATK for each Black Feather Counter, and inflict damage to your opponent equal to the ATK lost by that monster because of this effect. "
,TSHD-EN041 ,Chaos King Archfiend ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Fiend ,7,2600,2600,"1 Fiend-Type Tuner monster + 1 or more non-Tuner monsters
When this card attacks, you can switch the ATK and DEF of all face-up monsters your opponent controls until the end of the Battle Phase. "
,TSHD-EN042 ,Infernity Doom Dragon ,Synchro/Effect Monster ,Ultra Rare ,,Dark ,Dragon ,8,3000,2400,"1 DARK Tuner + 1 or more non-Tuner monsters
While you have no cards in your hand, once per turn, you can destroy 1 monster your opponent controls and inflict damage equal to half of that monster's ATK to your opponent. This card cannot declare an attack the turn this effect is activated. "
,TSHD-EN043 ,Splendid Rose ,Synchro/Effect Monster ,Ultra Rare ,,Wind ,Plant ,6,2200,2000,"1 Tuner + 1 or more non-Tuner monsters
Once per turn, you can remove from play 1 Plant-Type monster in your Graveyard to halve the ATK of 1 face-up monster your opponent controls, until the End Phase of this turn. If this card attacks, during the same Battle Phase you can remove from play 1 Plant-Type monster in your Graveyard to halve the ATK of this card (until the End Phase) and attack once again. "
,TSHD-EN044 ,Chaos Goddess ,Synchro/Effect Monster ,Secret Rare ,,Light ,Fairy ,8,2500,1800,"1 LIGHT Tuner + 2 or more non-Tuner DARK monsters
Once per turn, you can send 1 LIGHT monster from your hand to the Graveyard to select 1 Level 5 or higher DARK monster from your Graveyard. Special Summon that monster. It cannot be used as a Synchro Material monster. "
,TSHD-EN045 ,Black-Winged Strafe ,Spell ,Common ,,,Normal ,,,,"Send 1 ""Blackwing"" monster from your hand to the Graveyard to select 1 Defense Position monster your opponent controls. Send that monster to the Graveyard. "
,TSHD-EN046 ,Cards for Black Feathers ,Spell ,Ultra Rare ,,,Normal ,,,,"Remove from play 1 ""Blackwing"" monster in your hand to draw 2 cards. You cannot Special Summon during the same turn you activate this card. You can only activate 1 ""Cards for Black Feathers"" per turn. "
,TSHD-EN047 ,ZERO-MAX ,Spell ,Super Rare ,,,Normal ,,,,"If there are no cards in your hand, select 1 ""Infernity"" monster in your Graveyard. Special Summon it, and destroy all face-up monsters on the field with lower ATK than it. You cannot conduct your Battle Phase this turn. "
,TSHD-EN048 ,Infernity Launcher ,Spell ,Super Rare ,,,Continuous ,,,,"Once per turn, you can send 1 ""Infernity"" monster from your hand to the Graveyard. If there are no cards in your hand, you can send this card to the Graveyard to select up to 2 ""Infernity"" monster(s) in your Graveyard and Special Summon them. "
,TSHD-EN049 ,Into the Void ,Spell ,Ultra Rare ,,,Normal ,,,,"Activate only if you have 3 or more cards in your hand. Draw 1 card. During the End Phase of this turn, discard all the cards in your hand. "
,TSHD-EN050 ,Intercept Wave ,Spell ,Ultra Rare ,,,Quick-Play ,,,,All Synchro Monsters on the field are changed to Defense Position. And then return all face-up Synchro Monsters to the Extra Deck during the End Phase. 
,TSHD-EN051 ,Pyramid of Wonders ,Spell ,Rare ,,,Continuous ,,,,"All face-up Zombie-Type monsters you control gain 200 ATK for each monster your opponent controls. If (exactly) 1 face-up Zombie-Type monster you control would be destroyed, you can send this card to the Graveyard instead. "
,TSHD-EN052 ,The Fountain in the Sky ,Spell ,Rare ,,,Continuous ,,,,"When a LIGHT monster is destroyed by battle and sent to your Graveyard, you can remove that monster from play to gain Life Points equal to its ATK. "
,TSHD-EN053 ,Dragon Laser ,Spell ,Common ,,,Quick-Play ,,,,"Send 1 ""Trigon"" equipped to a face-up ""Delta Tri"" you control to the Graveyard, and destroy all monsters your opponent controls. "
,TSHD-EN054 ,Wattcube ,Spell ,Common ,,,Equip ,,,,Equip only to a Thunder-Type monster. It gains 100 ATK for each Thunder-Type monster in your Graveyard. You can send this face-up card you control to the Graveyard to have 1 face-up Thunder-Type monster you control gain 1000 ATK. 
,TSHD-EN055 ,Electromagnetic Shield ,Spell ,Rare ,,,Continuous ,,,,Level 3 or lower face-up Defense Position Thunder-Type monsters you control cannot be destroyed by battle. Destroy this card if you control a face-up Attack Position monster. 
,TSHD-EN056 ,Worm Call ,Spell ,Common ,,,Continuous ,,,,"If your opponent controls a monster(s), and you control no monsters, you can Special Summon 1 ""Worm"" Reptile-Type monster from your hand in face-down Defense Position. This effect can only be used once per turn. "
,TSHD-EN057 ,Magic Triangle of the Ice Barrier ,Spell ,Common ,,,Normal ,,,,"Reveal 3 ""Ice Barrier"" monsters with different names in your hand to select 1 card your opponent controls. Destroy the opponent's card and Special Summon 1 ""Ice Barrier"" monster from your hand. "
,TSHD-EN058 ,Koa'ki Meiru Initialize! ,Spell ,Common ,,,Quick-Play ,,,,"Tribute 1 ""Koa'ki Meiru"" monster to add 1 ""Iron Core of Koa'ki Meiru"" from your Deck or Graveyard to your hand. "
,TSHD-EN059 ,Dawn of the Herald ,Spell ,Common ,,,Ritual ,,,,"This card is used to Ritual Summon ""Herald of Perfection"". You must also Tribute monsters whose total level equals 6 from the field or your hand. When ""Herald of Perfection"" is Summoned by the effect of this card, you can remove from play this card in your Graveyard to select 1 of the monsters used as a Tribute for the Ritual Summon, and add it from your Graveyard to your hand. "
,TSHD-EN060 ,Forbidden Graveyard ,Spell ,Common ,,,Quick-Play ,,,,Activate by discarding 1 card. Effects that activate in the Graveyard this turn are negated. 
,TSHD-EN061 ,Leeching the Light ,Spell ,Common ,,,Normal ,,,,"Select 1 face-up LIGHT monster your opponent controls. All face-up Attack Position monsters you control gain ATK equal to the ATK of the selected monster, until the End Phase. "
,TSHD-EN062 ,Corridor of Agony ,Spell ,Common ,,,Continuous ,,,,"Monsters that were Special Summoned from the Main Deck cannot activate their effects, their effects are negated, and they cannot declare an attack, as long as they remain face-up on the field. "
,TSHD-EN063 ,Power Frame ,Trap ,Super Rare ,,,Normal ,,,,"Activate only when a face-up monster you control is selected as an attack target by an opponent's monster with a higher ATK. Negate that attack, and equip this card to your monster that was being attacked. The equipped monster gains ATK equal to the difference in ATK between the two monsters. "
,TSHD-EN064 ,Blackwing - Backlash ,Trap ,Rare ,,,Normal ,,,,"Activate only when your opponent declares a direct attack while there are 5 or more ""Blackwing"" monsters in your Graveyard. Destroy all monsters your opponent controls. "
,TSHD-EN065 ,Blackwing - Bombardment ,Trap ,Common ,,,Normal ,,,,"Tribute 1 ""Blackwing"" monster to select 1 face-up Synchro Monster you control. That Synchro Monster gains ATK equal to the Tributed monster's ATK, until the End Phase. "
,TSHD-EN066 ,Black Thunder ,Trap ,Common ,,,Normal ,,,,"Activate when a ""Blackwing"" monster you control is destroyed by battle and sent to the Graveyard. Inflict 400 points of damage to your opponent for each card they control. "
,TSHD-EN067 ,Guard Mines ,Trap ,Rare ,,,Normal ,,,,Activate only when a card is activated with an effect that would target and destroy a monster you control. Negate the effect and destroy that card. Then Inflict 500 damage to your opponent. 
,TSHD-EN068 ,Infernity Reflector ,Trap ,Common ,,,Normal ,,,,"Activate only by discarding all the cards in your hand when an ""Infernity"" monster is destroyed by battle and sent to the Graveyard. Select and Special Summon that monster from your Graveyard, and inflict 1000 damage to your opponent. "
,TSHD-EN069 ,Infernity Break ,Trap ,Common ,,,Normal ,,,,"Activate only if you have no cards in your hand. Select 1 ""Infernity"" card in your Graveyard and remove it from play. Select 1 card your opponent controls and destroy it. "
,TSHD-EN070 ,Damage Gate ,Trap ,Super Rare ,,,Normal ,,,,Activate only when you take Battle Damage. Special Summon 1 monster from your Graveyard with ATK less than or equal to amount of damage you took. 
,TSHD-EN071 ,Infernity Inferno ,Trap ,Rare ,,,Normal ,,,,"Discard up to 2 cards and send the same number of ""Infernity"" cards from your Deck to the Graveyard. "
,TSHD-EN072 ,Phantom Hand ,Trap ,Common ,,,Continuous ,,,,"Once per turn, if you control a face-up ""Infernity"" monster(s), you can remove from play all cards in your hand (face-down) until your next Standby Phase. "
,TSHD-EN073 ,Assault Spirits ,Trap ,Common ,,,Normal ,,,,"After activation, this card becomes an Equip Card and is equipped to 1 monster you control. Once per turn, if the equipped monster attacks, during the Damage Step you can send 1 monster with 1000 or less ATK from your hand to the Graveyard to increase the equipped monster's ATK by the sent monster's ATK until the End Phase. "
,TSHD-EN074 ,Blossom Bombardment ,Trap ,Common ,,,Normal ,,,,Activate only when a Plant-Type monster you control destroys an opponent's monster by battle and sends it to the Graveyard. Inflict damage to your opponent equal to the destroyed monster's original ATK. 
,TSHD-EN075 ,"""Morphtronics, Scramble!"" ",Trap ,Common ,,,Normal ,,,,"Activate only when your opponent declares a direct attack while you control no monsters. Negate the attack and Special Summon 1 ""Morphtronic"" monster from your hand. "
,TSHD-EN076 ,Power Break ,Trap ,Common ,,,Normal ,,,,"Activate only while you control a ""Power Tool Dragon"". Return up to 3 Equip Cards from your field or graveyard to the Decks and inflict 500 damage to your opponent for each card returned. "
,TSHD-EN077 ,Koa'ki Meiru Shield ,Trap ,Rare ,,,Normal ,,,,"If there are 2 or more ""Iron Core of Koa'ki Meiru"" in your Graveyard, you can activate this card when your opponent declares an attack with their monster. Destroy all face-up Attack Position monsters your opponent controls. "
,TSHD-EN078 ,Crevice Into the Different Dimension ,Trap ,Common ,,,Normal ,,,,Declare 1 Attribute and select up to 2 monsters with that Attribute from both Graveyards. Remove those monsters from play. 
,TSHD-EN079 ,Synchro Ejection ,Trap ,Super Rare ,,,Normal ,,,,Select 1 Face-up Synchro Monster your opponent controls and remove it from play. Your opponent draws 1 card. 
,TSHD-EN080 ,Chaos Trap Hole ,Trap ,Common ,,,Counter ,,,,"Pay 2000 Life Points. Negate the Summon of a LIGHT or DARK monster, and remove it from play. "
,TSHD-EN081 ,XX-Saber Darksoul ,Effect Monster ,Ultra Rare ,,Earth ,Beast ,3,100,100,"If this card you control is sent to the Graveyard, during the End Phase you can add 1 ""X-Saber"" monster from your Deck to your hand. "
,TSHD-EN082 ,Koa'ki Meiru Prototype ,Effect Monster ,Rare ,,Earth ,Rock ,4,1800,1800,"If a face-up ""Koa'ki Meiru"" monster(s) on the field would be destroyed during the End Phase, you can destroy this card instead. When a face-up ""Koa'ki Meiru"" monster(s) on the field is destroyed during the End Phase, you can Special Summon 1 ""Koa'ki Meiru Token"" (Rock-Type/EARTH/Level 4/ATK 1800/DEF 1800) "
,TSHD-EN083 ,Snyffus ,Tuner Monster ,Secret Rare ,,Earth ,Beast ,1,100,100,"Once per turn, you can Tribute 1 Plant-Type monster to select and destroy 1 face-up card your opponent controls. When a Plant-Type monster(s) on the field is destroyed while this card is in the Graveyard, you can Special Summon this card from the Graveyard. If you do, it is removed from play when it is removed from the field. "
,TSHD-EN084 ,Nimble Sunfish ,Effect Monster ,Super Rare ,,Water ,Fish ,2,1000,100,"When this card is destroyed by battle and sent to the Graveyard, send 1 Fish-type monster from your Deck to the Graveyard. Then, you can Special Summon 1 ""Nimble Sunfish"" from your Deck. "
,TSHD-EN085 ,"""Akz, the Pumer"" ",Effect Monster ,Rare ,,Earth ,Beast-Warrior ,6,1500,1000,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 2 Beast-Warrior-Type monsters in your Graveyard. Once per turn, you can discard 1 Beast-Warrior-Type monster from your hand to activate 1 of the following effects: 
Double this card's ATK until the End Phase. 
This card can attack your opponent directly this turn. "
,TSHD-EN086 ,Saber Vault ,Spell ,Secret Rare ,,,Field ,,,,"Each face-up ""X-Saber"" monster on the field gains 100 ATK x its Level, and loses 100 DEF x its Level. "
,TSHD-EN087 ,Core Overclock ,Spell ,Super Rare ,,,Continuous ,,,,"All face-up ""Koa'ki Meiru"" monsters you control gain 500 ATK. Once per turn, during your Main Phase, you can discard 1 ""Iron Core of Koa'ki Meiru"" to have all face-up ""Koa'ki Meiru"" monsters you control gain 1000 ATK until the End Phase. "
,TSHD-EN088 ,Wave-Motion Inferno ,Spell ,Secret Rare ,,,Continuous ,,,,"While you have no cards in your hand, face-up ""Infernity"" monsters you control gain 400 ATK and DEF. You can send this face-up card from the field to the Graveyard to send all cards from your hand to the Graveyard. "
,TSHD-EN089 ,Infernity Barrier ,Trap ,Secret Rare ,,,Counter ,,,,"Activate only when your opponent activates a Spell Card, Trap Card, or Effect Monster's effect, if you control a face-up Attack Position ""Infernity"" monster and have no cards in your hand. Negate the activation and destroy that card. "
,TSHD-EN090 ,Genex Controller ,Tuner Monster ,Common ,,Dark ,Machine ,3,1400,1200,"As a master of all powers of elements, this is one of the few Genex monsters that can communicate with its companions. "
,TSHD-EN091 ,Genex Undine ,Effect Monster ,Common ,,Water ,Aqua ,3,1200,600,"When this card is Normal Summoned, you can send 1 WATER monster from your Deck to your Graveyard to add 1 ""Genex Controller"" from your Deck to your hand. "
,TSHD-EN092 ,Genex Searcher ,Effect Monster ,Rare ,,Earth ,Machine ,4,1600,400,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 ""Genex"" monster with 1500 or less ATK from your Deck in face-up Attack Position. "
,TSHD-EN093 ,X-Saber Palomuro ,Tuner Monster ,Common ,,Earth ,Reptile ,1,200,300,"When another ""Saber"" monster you control is destroyed by battle and sent to the Graveyard, you can pay 500 Life Points to Special Summon this card from the Graveyard. "
,TSHD-EN094 ,X-Saber Pashuul ,Tuner Monster ,Common ,,Earth ,Warrior ,2,100,0,"This card cannot be destroyed by battle. If this card is in face-up Defense Position, you take 1000 damage during each of your opponent's Standby Phases. "
,TSHD-EN095 ,Hydro Genex ,Synchro/Effect Monster ,Super Rare ,,Water ,Machine ,6,2300,1800,"""Genex Controller"" + 1 or more WATER Non-Tuner monsters
When this card destroys an opponent's monster by battle and sends it to the Graveyard, gain Life Points equal to the ATK of the destroyed monster "
,TSHD-EN096 ,Ally of Justice Light Gazer ,Synchro/Effect Monster ,Super Rare ,,Dark ,Machine ,8,2400,1600,"1 Tuner + 1 or more non-Tuner monsters
This card gains 200 ATK for each LIGHT monster in your opponent's Graveyard. "
,TSHD-EN097 ,Genex Neutron ,Effect Monster ,Secret Rare ,,Light ,Machine ,4,1800,1200,"During the End Phase of the turn that this card was Normal Summoned, you can add 1 Machine-Type Tuner monster from your Deck to your hand. "
,TSHD-EN098 ,Infernity Destroyer ,Effect Monster ,Secret Rare ,,Dark ,Fiend ,6,2300,1000,"While you have no cards in your hand, when this card destroys an opponent's monster by battle and sends it to the Graveyard, inflict 1600 damage to your opponent. "
,TSHD-EN099 ,Koa'ki Meiru Bergzak ,Effect Monster ,Secret Rare ,,Earth ,Warrior ,4,2000,200,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Warrior-Type monster from your hand. If this card destroys an opponent's monster by battle, it can attack once again in a row. "
