Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,HA03-EN028 ,Naturia Barkion ,Synchro/Effect Monster ,Secret Rare ,,Earth ,Dragon ,6,2500,1800,"1 EARTH Tuner + 1 or more non-Tuner EARTH monsters
While this card is face-up on the field, you can remove from play 2 cards in your Graveyard to negate the activation of a Trap Card and destroy it. "
,HA03-EN029 ,Locomotion R-Genex ,Synchro/Effect Monster ,Secret Rare ,,Dark ,Machine ,9,2500,2000,"1 ""Genex"" Tuner + 1 or more non-Tuner DARK monsters
When this card is Synchro Summoned, take control of the face-up monster your opponent controls with the highest Level. (If it's a tie, you get to choose.) "
,HA03-EN030 ,"Gungnir, Dragon of the Ice Barrier ",Synchro/Effect Monster ,Secret Rare ,,Water ,Dragon ,7,2500,1700,"1 Tuner + 1 or more WATER non-Tuner Monsters.
1 Tuner + 1 or more WATER non-Tuner Monsters. Once per turn, you can discard up to 2 cards to the Graveyard to select the same number of cards your opponent controls. Destroy the selected cards. "
,HA03-EN031 ,Dragunity Dux ,Effect Monster ,Secret Rare ,,Wind ,Winged Beast ,4,1500,1000,"This card gains 200 ATK for each face-up ""Dragunity"" card you control. When this card is Normal Summoned, you can select 1 Level 3 or lower Dragon-Type ""Dragunity"" monster in your Graveyard and equip it as an Equip Card to this card. "
,HA03-EN032 ,Dragunity Legionnaire ,Effect Monster ,Super Rare ,,Wind ,Winged Beast ,3,1200,800,"When this card is Normal Summoned, you can select 1 Level 3 or lower ""Dragunity"" Dragon-Type monster in your Graveyard, and equip it to this card as an Equip Card. You can send 1 ""Dragunity"" card from your Spell & Trap Card Zone to the Graveyard to select 1 face-up monster your opponent controls, and destroy it. "
,HA03-EN033 ,Dragunity Tribus ,Effect Monster ,Super Rare ,,Wind ,Winged Beast ,1,500,300,"When this card is Normal or Special Summoned, you can send 1 Level 3 or lower Dragon-Type monster from your Deck to the Graveyard. "
,HA03-EN034 ,Dragunity Darkspear ,Tuner Monster ,Super Rare ,,Wind ,Dragon ,3,1000,1000,"Once per turn, you can Tribute 1 Dragon-Type ""Dragunity"" monster to select and Special Summon 1 Level 4 or lower Winged Beast-Type monster from your Graveyard. "
,HA03-EN035 ,Dragunity Phalanx ,Tuner Monster ,Secret Rare ,,Wind ,Dragon ,2,500,1100,"Once per turn, if this card is equipped as an Equip Card to a monster, you can Special Summon it. "
,HA03-EN036 ,Fabled Dyf ,Effect Monster ,Super Rare ,,Light ,Fiend ,3,1400,1700,"When a ""Fabled"" monster(s) is sent from the hand to your Graveyard, you can Tribute this card to select 1 of those monster(s) and Special Summon it. "
,HA03-EN037 ,Fabled Ashenveil ,Effect Monster ,Secret Rare ,,Light ,Fiend ,4,1600,1200,"If this card battles with your opponent's monster, you can send 1 card from your hand to the Graveyard during damage calculation to have this card gain 600 ATK during damage calculation only. "
,HA03-EN038 ,Fabled Oltro ,Tuner Monster ,Super Rare ,,Light ,Fiend ,2,800,500,"Once per turn, you can send 1 card from your hand to the Graveyard to Special Summon 1 Level 3 ""Fabled"" monster from your hand. "
,HA03-EN039 ,Jurrac Titano ,Effect Monster ,Secret Rare ,,Fire ,Dinosaur ,9,3000,2800,"This card cannot be Special Summoned. While face-up on the field, this card cannot be targeted by the effects of Traps or Effect Monsters. Once per turn, you can remove from play 1 ""Jurrac"" monster with 1700 or less ATK from your Graveyard to have this card gain 1000 ATK until the End Phase. "
,HA03-EN040 ,Jurrac Guaiba ,Effect Monster ,Super Rare ,,Fire ,Dinosaur ,4,1700,400,"If this card destroys an opponent's monster by battle, you can Special Summon 1 ""Jurrac"" monster with 1700 or less ATK from your Deck. It cannot declare an attack this turn. "
,HA03-EN041 ,Jurrac Stauriko ,Effect Monster ,Super Rare ,,Fire ,Dinosaur ,2,500,400,"If this card is destroyed by battle, Special Summon 2 ""Jurrac Token""s (Dinosaur-Type/FIRE/Level 1/ATK 0/DEF 0) in Defense Position. These Tokens cannot be Tributed for a Tribute Summon, unless it is for a ""Jurrac"" monster. "
,HA03-EN042 ,Naturia Horneedle ,Effect Monster ,Super Rare ,,Earth ,Insect ,4,1800,100,"When your opponent Special Summons a monster, you can Tribute 1 face-up ""Naturia"" monster you control, except this card, to destroy the Special Summoned monster. "
,HA03-EN043 ,Naturia Fruitfly ,Effect Monster ,Super Rare ,,Earth ,Insect ,3,800,1500,"All face-up monsters your opponent controls lose 300 ATK and DEF for each face-up ""Naturia"" monster you control. Once per turn, you can select 1 face-up monster your opponent controls with 0 DEF, and take control of it until the End Phase. "
,HA03-EN044 ,Naturia Hydrangea ,Effect Monster ,Super Rare ,,Earth ,Plant ,5,1900,2000,"If the effect of a ""Naturia"" monster you control was activated during this turn, you can Special Summon this card from your hand. "
,HA03-EN045 ,R-Genex Accelerator ,Effect Monster ,Super Rare ,,Wind ,Machine ,4,1500,1900,"When a ""Genex"" monster(s) is added from your Deck to your hand, you can reveal 1 of those monsters to Special Summon that monster. "
,HA03-EN046 ,R-Genex Oracle ,Tuner Monster ,Super Rare ,,Dark ,Spellcaster ,1,300,300,"If this card is added from your Deck to your hand by the effect of a ""Genex"" monster, you can Special Summon this card. This card cannot be used as a Synchro Material Monster, except for the Synchro Summon of a ""Genex"" monster. "
,HA03-EN047 ,R-Genex Ultimum ,Effect Monster ,Super Rare ,,Earth ,Machine ,4,1800,1400,"When this face-up card on the field is destroyed and sent to the Graveyard, you can select and return 2 ""Genex"" monsters from your Graveyard to your Deck. "
,HA03-EN048 ,Spellbreaker of the Ice Barrier ,Effect Monster ,Super Rare ,,Water ,Spellcaster ,4,1200,2000,"Once per turn, you can send 1 ""Ice Barrier"" monster from your hand to the Graveyard. If you do, Spell Cards cannot be activated until the End Phase of your next turn, as long as this card remains face-up on the field. "
,HA03-EN049 ,General Grunard of the Ice Barrier ,Effect Monster ,Secret Rare ,,Water ,Warrior ,8,2800,1000,"During your Main Phase, you can Normal Summon 1 ""Ice Barrier"" monster in addition to your Normal Summon or Set. This effect can only be used once per turn. "
,HA03-EN050 ,Ally of Justice Omni-Weapon ,Effect Monster ,Secret Rare ,,Dark ,Machine ,5,2200,800,"When this card destroys a LIGHT monster by battle and sends it to the Graveyard, draw 1 card. If that card is a Level 4 or lower DARK monster, you can reveal that card to Special Summon it. "
,HA03-EN051 ,Ally of Justice Quarantine ,Effect Monster ,Super Rare ,,Dark ,Machine ,4,1700,1200,Neither player can Special Summon LIGHT monsters. 
,HA03-EN052 ,Ally of Justice Cycle Reader ,Tuner Monster ,Super Rare ,,Dark ,Machine ,3,1000,1000,"During either player's turn, you can discard this card to select and remove from play up to 2 LIGHT monsters from your opponent's Graveyard. "
,HA03-EN053 ,Worm Warlord ,Effect Monster ,Super Rare ,,Light ,Reptile ,6,2350,1800,"This card cannot be Special Summoned. Negate the effects of Effect Monsters destroyed by battle with this card. If this card destroys an opponent's monster by battle, it can attack once again in a row. "
,HA03-EN054 ,Worm Xex ,Effect Monster ,Super Rare ,,Light ,Reptile ,4,1800,1000,"When this card is Normal Summoned, you can send 1 Reptile-type ""Worm"" monster from your Deck to the Graveyard. If you control a face-up ""Worm Yagan"", this card cannot be destroyed by battle. "
,HA03-EN055 ,Worm Yagan ,Effect Monster ,Super Rare ,,Light ,Reptile ,4,1000,1800,"If the only monster you control is ""Worm Xex"", you can Special Summon this card from your Graveyard in face-down Defense Position. If you do, remove it from play when it is removed from the field. When this card is flipped face-up, select 1 face-up monster your opponent controls, and return in to it's owner's hand. "
,HA03-EN056 ,Worm Zero ,Fusion/Effect Monster ,Secret Rare ,,Light ,Reptile ,10,? ,0,"2 or more Reptile-Type ""Worm"" monsters.
For each Fusion Material Monster with a different name used to Fusion Summon this card, it gains 500 ATK, and also gains these effects:
2+: Once per turn, you can select 1 Reptile-Type monster in your Graveyard, and Special Summon it in face-down Defense Position. 
4+: You can remove from play 1 Reptile-Type monster from your Graveyard to send 1 monster on the field to the Graveyard. 
6+: Once per turn, you can draw 1 card. "
,HA03-EN057 ,Dragunity Knight - Gae Bulg ,Synchro/Effect Monster ,Secret Rare ,,Wind ,Dragon ,6,2000,1100,"1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters
If this card attacks or is attacked, during the Damage Step you can remove from play 1 (only) Winged Beast-Type monster from your Graveyard, to have this card gain the ATK of that monster until the End Phase. "
,HA03-EN058 ,Fabled Ragin ,Synchro/Effect Monster ,Secret Rare ,,Light ,Fiend ,5,2300,1800,"1 ""Fabled"" Tuner Monster + 1 or more non-Tuner Monsters
When this card is Synchro Summoned, if you have 1 or less cards in your hand, you can draw until you have 2 cards in your hand. "
,HA03-EN059 ,Vindikite R-Genex ,Synchro/Effect Monster ,Secret Rare ,,Wind ,Machine ,8,2400,1000,"1 ""Genex"" Tuner + 1 or more non-Tuner WIND monsters.
Your opponent cannot select this card as an attack target. If this card destroys an opponent's monster by battle, you can add 1 ""Genex"" monster from your Deck to your hand. "
,HA03-EN060 ,Ally of Justice Decisive Armor ,Synchro/Effect Monster ,Secret Rare ,,Dark ,Machine ,10,3300,3300,"1 Tuner + 2 or more non-Tuner monsters.
Once per turn, if your opponent controls a face-up LIGHT monster(s), you can activate 1 of these effects:
Select 1 Set card your opponent controls and destroy it. 
Send 1 card from your hand to the Graveyard to destroy all Spell/Trap Cards your opponent controls. 
Send all cards in your hand to the Graveyard to look at your opponent's hand and send all LIGHT monsters in their hand to the Graveyard. Then, inflict damage to your opponent equal to the total ATK of the opponent's monsters sent to the Graveyard. "
