Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,SOD-EN029 ,The Trojan Horse ,Effect Monster ,Common ,,Earth ,Beast ,4,1600,1200,"""If you Tribute Summon an EARTH monster, you can treat this 1 monster as 2 Tribute Monsters for the Tribute Summon."" "
,SOD-EN030 ,Nobleman-Eater Bug ,Effect Monster ,Common ,,Earth ,Insect ,5,900,1200,FLIP: Destroy 2 Monsters on the field. 
,SOD-EN031 ,Enraged Muka Muka ,Effect Monster ,Common ,,Earth ,Rock ,5,1200,600,Increase the ATK and DEF of this card by 400 points for each card in your hand. 
,SOD-EN032 ,Hade-Hane ,Effect Monster ,Common ,,Earth ,Beast ,5,900,1000,FLIP: You can return up to 3 monsters on the field to the owner's hand. 
,SOD-EN033 ,Penumbral Soldier Lady ,Effect Monster ,Super Rare ,,Dark ,Warrior ,6,2100,1400,"""If this card battles with a LIGHT monster, increase the ATK of this card by 1000 points during the Damage Step."" "
,SOD-EN034 ,Ojama King ,Fusion/Effect Monster ,Rare ,,Light ,Beast ,6,0,3000,"""Ojama Green"" + ""Ojama Yellow"" + ""Ojama Black"" - ""Select up to 3 of your opponent's Monster Card Zones. As long as this card remains face-up on the field, the selected zones cannot be used."" "
,SOD-EN035 ,Master of Oz ,Fusion Monster ,Rare ,,Earth ,Beast ,9,4200,3700,"""Big Koala"" + ""Des Kangaroo"" "
,SOD-EN036 ,Sanwitch ,Fusion Monster ,Common ,,Dark ,Spellcaster ,6,2100,1800,"""Sangan"" + ""Witch of the Black Forest"" "
,SOD-EN037 ,Dark Factory of Mass Production ,Spell ,Common ,,,Normal ,,,,Select 2 Normal Monsters from your Graveyard and add the to your hand. 
,SOD-EN038 ,Hammer Shot ,Spell ,Rare ,,,Normal ,,,,Destroy 1 face-up Attack Position monster with the highest ATK on the field. 
,SOD-EN039 ,Mind Wipe ,Spell ,Common ,,,Quick-Play ,,,,"""You can activate this card if your opponent has 3 or less cards in his/her hand. Your opponent adds his/her hand to the deck and shuffles it, then draws the same number of cards he/she added to the deck."" "
,SOD-EN040 ,Abyssal Designator ,Spell ,Common ,,,Normal ,,,,Pay 1000 Life Points. Declare a Type and an Attribute. Your opponent must send 1 monster with both the Type and Attribute declared from his/her hand or Deck to the Graveyard. 
,SOD-EN041 ,Level Up! ,Spell ,Common ,,,Normal ,,,,"""Send 1 face-up monster on your side of the field that has ""LV"" in its card name to the Graveyard to activate this card. Special Summon the monster that is written in the card's text of that monster from your hand or Deck, ignoring the Summoning conditions."" "
,SOD-EN042 ,Inferno Fire Blast ,Spell ,Ultra Rare ,,,Normal ,,,,"Select 1 face-up ""Red-Eyes B. Dragon"" on your side of the field to activate this card. Inflict Damage to your opponent's Life Points equal the original ATK of the selected ""Red-Eyes B. Dragon"". ""Red-Eyes B. Dragon"" cannot attack the same turn you use this card. "
,SOD-EN043 ,Ectoplasmer ,Spell ,Super Rare ,,,Continuous ,,,,"""Only once during each player's End Phase, each player Tributes 1 face-up monster on his/her side of the field and inflicts damage to the opponent's Life Points equal to half the original ATK of the Tributed Monster."" "
,SOD-EN044 ,The Graveyard in the Fourth Dimension ,Spell ,Common ,,,Normal ,,,,"Add 2 monsters that have ""LV"" in their card names to your deck and shuffle it. "
,SOD-EN045 ,Two-Man Cell Battle ,Spell ,Common ,,,Continuous ,,,,"""During each player's End Phase, each player can Special Summon 1 Level 4 or lower Normal Monster from his/her hand."" "
,SOD-EN046 ,Big Wave Small Wave ,Spell ,Common ,,,Normal ,,,,"""Destroy all face-up WATER monsters on your Field. Then you can special summon WATER monsters from your hand, up to the same number of monsters destroyed by this effect."" "
,SOD-EN047 ,Fusion Weapon ,Spell ,Common ,,,Equip ,,,,This card can only be equipped to a Fusion Monster of Level 6 or less. Increase the ATK and DEF of the equipped monster by 1500 points. 
,SOD-EN048 ,Ritual Weapon ,Spell ,Common ,,,Equip ,,,,This card can only be equipped to a Ritual Monster of Level 6 or less. Increase the ATK and DEF of the equipped monster by 1500 points. 
,SOD-EN049 ,Taunt ,Trap ,Common ,,,Normal ,,,,"""During your opponent's Main Phase 1, select 1 monster on your side of the field to activate this card. As long as the selected monster remains on the field, if your opponent attacks with a monster(s) this turn, he/she must select the selected monster as the attack target."" "
,SOD-EN050 ,Absolute End ,Trap ,Common ,,,Normal ,,,,"""You can only activate this card during your opponent's turn. This turn, attacks from your opponent's monsters become direct attacks to your Life Points."" "
,SOD-EN051 ,Spirit Barrier ,Trap ,Rare ,,,Continuous ,,,,As long as a monster(s) remain(s) on your side of the field battle damage to the controller of this card becomes 0. 
,SOD-EN052 ,Ninjitsu Art of Decoy ,Trap ,Common ,,,Continuous ,,,,"""Select 1 face-up monster on your side of the field that includes ""Ninja"" in its card name to activate this card. As long as this card remains face-up on the field, the selected monster is not destroyed as a result of battle (damage calculation is applied normally)."" "
,SOD-EN053 ,Enervating Mist ,Trap ,Rare ,,,Continuous ,,,,Your opponent's hand size limit becomes 5. 
,SOD-EN054 ,Heavy Slump ,Trap ,Common ,,,Normal ,,,,"""You can only activate this card when your opponent has 8 or more cards in his/her hand. Your opponent adds his/her hand into the deck, shuffles it, and draws 2 cards."" "
,SOD-EN055 ,Greed ,Trap ,Super Rare ,,,Continuous ,,,,"""Each time a player draws because of a card effect, he/she takes 500 points of damage during the End Phase for each card drawn by the card effect."" "
,SOD-EN056 ,Mind Crush ,Trap ,Common ,,,Normal ,,,,"""Declare 1 card name. If your opponent a declared card(s) in his/her hand, discard all of the declared card(s) to the Graveyard. Otherwise, you randomly discard 1 card from your hand."" "
,SOD-EN057 ,Null and Void ,Trap ,Super Rare ,,,Normal ,,,,You can only activate this card when an effect of drawing card(s) is activated. Both players see the cards drawn by the effect and send them all to the Graveyard. 
,SOD-EN058 ,Gorgon's Eye ,Trap ,Common ,,,Normal ,,,,"""Until the end of the End Phase, all effects of monsters on the field in Defense Position are negated."" "
,SOD-EN059 ,Cemetery Bomb ,Trap ,Common ,,,Normal ,,,,Inflict 100 points of damage to your opponent's Life Points for each card in his/her Graveyard. 
,SOD-EN060 ,Hallowed Life Barrier ,Trap ,Super Rare ,,,Normal ,,,,"""Discard 1 card from your hand. During this turn, any damage you take from your opponent becomes 0."" "
