Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,CRV-EN016 ,Cybernetic Magician ,Effect Monster ,Super Rare ,,Light ,Spellcaster ,6,2400,1000,Discard 1 card from your hand. The ATK of 1 face-up monster on the field becomes 2000 until the End Phase of this turn. 
,CRV-EN017 ,Cybernetic Cyclopean ,Effect Monster ,Common ,,Earth ,Beast-Warrior ,4,1400,200,"""While you have no cards in your hand, increase the ATK of this card by 1000 points."" "
,CRV-EN018 ,Mechanical Hound ,Effect Monster ,Common ,,Earth ,Machine ,7,2800,1500,"""While you have no cards in your hand, your opponent cannot activate Spell Cards."" "
,CRV-EN019 ,Cyber Archfiend ,Effect Monster ,Common ,,Dark ,Fiend ,4,1000,2000,"""At the beginning of your Draw Phase, if you have no cards in your hand, draw 1 more card in addition to the normal draw. During your End Phase, if you have 1 or more card(s) in your hand, destroy this card."" "
,CRV-EN020 ,Goblin Elite Attack Force ,Effect Monster ,Super Rare ,,Earth ,Fiend ,4,2200,1500,"""If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect."" "
,CRV-EN021 ,B.E.S. Crystal Core ,Effect Monster ,Super Rare ,,Water ,Machine ,5,2100,1000,"""Put 3 counters on this card when you Normal Summon it. This card is not destroyed as a result of battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step. Once per turn, during your Main Phase, you can change 1 face-up Attack Position monster on your opponent's side of the field to face-up Defense Position."" "
,CRV-EN022 ,Giant Kozaky ,Effect Monster ,Common ,,Dark ,Fiend ,4,2500,2400,"""If there is no face-up ""Kozaky"" on the field, destroy this card. If this face-up card on the field is destroyed, inflict damage to the current controller's Life Points equal to the original ATK of this card."" "
,CRV-EN023 ,Indomitable Fighter Lei Lei ,Effect Monster ,Common ,,Earth ,Beast-Warrior ,4,2300,0,"""If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect."" "
,CRV-EN024 ,Protective Soul Ailin ,Union Monster ,Common ,,Light ,Fairy ,1,0,0,"""Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Indomitable Fighter Lei Lei"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, you can change the equipped monster's battle position once per turn. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)"" "
,CRV-EN025 ,Doitsu ,Union Monster ,Common ,,Earth ,Fairy ,4,100,200,"""Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Soitsu"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK of the equipped monster by 2500 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)"" "
,CRV-EN026 ,Des Frog ,Effect Monster ,Common ,,Water ,Aqua ,5,1900,0,"""When this card is Tribute Summoned successfully, you can Special Summon ""Des Frog""(s) from your hand or Deck up to the same number of ""T.A.D.P.O.L.E.""(s) in your Graveyard."" "
,CRV-EN027 ,T.A.D.P.O.L.E. ,Effect Monster ,Common ,,Water ,Aqua ,1,0,0,"""When this card on your side of the field is destroyed as a result of battle and sent to your Graveyard, you can add any ""T.A.D.P.O.L.E.""(s) from your Deck to your hand. Then shuffle your Deck."" "
,CRV-EN028 ,Poison Draw Frog ,Effect Monster ,Common ,,Water ,Aqua ,2,100,100,"""When this face-up card on the field is sent to the Graveyard (unless it was attacked while face-down and destroyed as a result of battle), you can draw 1 card from your Deck."" "
,CRV-EN029 ,Tyranno Infinity ,Effect Monster ,Common ,,Earth ,Dinosaur ,4,0,0,The original ATK of this card becomes the number of your Dinosaur-Type monsters that are removed from play x 1000 points. 
,CRV-EN030 ,Batteryman C ,Effect Monster ,Common ,,Light ,Thunder ,2,0,0,"""If all ""Batteryman C""(s) on your side of the field are in Attack Position, increase the ATK of all Machine-Type monsters on your side of the field by 500 points for each ""Batteryman C"" on your side of the field. If all ""Batteryman C""(s) on your side of the field are in Defense Position, increase the DEF of all Machine-Type monsters on your side of the field by 500 points for each ""Batteryman C"" on your side of the field."" "
,CRV-EN031 ,Ebon Magician Curran ,Effect Monster ,Common ,,Dark ,Spellcaster ,2,1200,0,"""During your Standby Phase, inflict 300 points of damage to your opponent's Life Points for each monster on your opponent's side of the field."" "
,CRV-EN032 ,D.D.M. - Different Dimension Master ,Effect Monster ,Rare ,,Light ,Spellcaster ,5,1700,1500,"""Discard 1 Spell Card from your hand. Special Summon 1 of your monsters that is currently removed from play. You can only activate this effect once per turn, during your Main Phase."" "
,CRV-EN033 ,Steam Gyroid ,Fusion Monster ,Common ,,Earth ,Machine ,6,2200,1800,"""Gyroid"" + ""Steamroid"" "
,CRV-EN034 ,UFOroid Fighter ,Fusion Monster ,Ultra Rare ,,Light ,Machine ,10,0,0,"""UFOroid"" + 1 Warrior-Type monster
A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. The original ATK and DEF of this card become equal to the combined original ATK of the 2 Fusion Material Monsters you used for the Fusion Summon of this card."" "
,CRV-EN035 ,Cyber Twin Dragon ,Fusion/Effect Monster ,Super Rare ,,Light ,Machine ,8,2800,2100,"""Cyber Dragon"" + ""Cyber Dragon""
A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. This card can attack twice during the same Battle Phase."" "
,CRV-EN036 ,Cyber End Dragon ,Fusion/Effect Monster ,Ultra Rare ,,Light ,Machine ,10,4000,2800,"""Cyber Dragon"" + ""Cyber Dragon"" + ""Cyber Dragon""
A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points."" "
,CRV-EN037 ,Power Bond ,Spell ,Ultra Rare ,,,Normal ,,,,"""Send, from your hand or your side of the field to the Graveyard, Fusion Material Monsters that are listed on a Machine-Type Fusion Monster Card, and Special Summon that Fusion Monster from your Fusion Deck. (This Special Summon is treated as a Fusion Summon). Increase the ATK of this Special Summoned Fusion Monster by an amount equal to its original ATK. During the End Phase of this turn, the player who activated this card takes damage equal to the original ATK of the Special Summoned monster."" "
,CRV-EN038 ,Fusion Recovery ,Spell ,Common ,,,Normal ,,,,"""Add 1 ""Polymerization"", and 1 Fusion Material Monster that was used for a Fusion Summon, from your Graveyard to your hand."" "
,CRV-EN039 ,Miracle Fusion ,Spell ,Rare ,,,Normal ,,,,"""Remove from play, from your side of the field or your Graveyard, Fusion Material Monsters that are listed on a Fusion Monster Card that includes ""Elemental Hero"" in its card name, and Special Summon that Fusion Monster from your Fusion Deck. (This Special Summon is treated as a Fusion Summon)."" "
,CRV-EN040 ,Dragon's Mirror ,Spell ,Common ,,,Normal ,,,,"""Remove from play, from your side of the field or your Graveyard, Fusion Material Monsters that are listed on a Dragon-Type Fusion Monster Card, and Special Summon that Fusion Monster from your Fusion Deck. (This Special Summon is treated as a Fusion Summon)."" "
,CRV-EN041 ,System Down ,Spell ,Rare ,,,Normal ,,,,Pay 1000 Life Points. Remove from play all Machine-Type monsters on your opponent's side of the field and in their Graveyard. 
,CRV-EN042 ,Des Croaking ,Spell ,Common ,,,Normal ,,,,"""You can only activate this card when there are 3 face-up ""Des Frog"" on your side of the field. Destroy all cards on your opponent's side of the field."" "
,CRV-EN043 ,Pot of Generosity ,Spell ,Common ,,,Normal ,,,,Return 2 cards from your hand to your Deck. Then shuffle your Deck. 
,CRV-EN044 ,Shien's Spy ,Spell ,Common ,,,Normal ,,,,"""Select 1 face-up monster on your side of the field to activate this card. Until the End Phase of this turn, shift control of the selected monster to your opponent."" "
,CRV-EN045 ,Transcendent Wings ,Spell ,Rare ,,,Quick-Play ,,,,"""Send to the Graveyard 1 ""Winged Kuriboh"" from your side of the field and 2 cards from your hand. Special Summon 1 ""Winged Kuriboh LV10"" from your hand or Deck."" "
,CRV-EN046 ,Bubble Shuffle ,Spell ,Rare ,,,Quick-Play ,,,,"""You can only activate this card when there is a face-up ""Elemental Hero Bubbleman"" on the field. Change 1 ""Elemental Hero Bubbleman"" in face-up Attack Position on your side of the field and 1 monster in face-up Attack Position on your opponent's side of the field to Defense Position. Tribute the ""Elemental Hero Bubbleman"" that was changed to Defense Position and Special Summon 1 monster from your hand that includes ""Elemental Hero"" in its card name."" "
,CRV-EN047 ,Spark Blaster ,Spell ,Rare ,,,Equip ,,,,"""You can only equip this card to ""Elemental Hero Sparkman"". During the Main Phase of your turn, you can change the battle position of 1 face-up monster. After you use this effect 3 times, destroy this card."" "
,CRV-EN048 ,Skyscraper ,Spell ,Super Rare ,,,Field ,,,,"""When a monster that includes ""Elemental Hero"" in its card name attacks, if its ATK is lower than the ATK of the attack target, increase the ATK of the attacking monster by 1000 points during damage calculation only."" "
,CRV-EN049 ,Fire Darts ,Trap ,Rare ,,,Normal ,,,,"""You can only activate this card when you have no cards in your hand. Roll a six-sided die 3 times, and inflict damage to your opponent's Life Points equal to the total result of the die rolls x 100 points."" "
,CRV-EN050 ,Spiritual Earth Art - Kurogane ,Trap ,Common ,,,Normal ,,,,"""Tribute 1 EARTH monster on your side of the field. Special Summon 1 Level 4 or lower EARTH monster from your Graveyard, except the Tributed monster."" "
,CRV-EN051 ,Spiritual Water Art - Aoi ,Trap ,Common ,,,Normal ,,,,"""Tribute 1 WATER monster on your side of the field. Look at your opponent's hand, select 1 card from it, and send that card to the Graveyard."" "
,CRV-EN052 ,Spiritual Fire Art - Kurenai ,Trap ,Common ,,,Normal ,,,,Tribute 1 FIRE monster on your side of the field. Inflict damage to your opponent's Life Points equal to the original ATK of the Tributed monster. 
,CRV-EN053 ,Spiritual Wind Art - Miyabi ,Trap ,Common ,,,Normal ,,,,"""Tribute 1 WIND monster on your side of the field. Select 1 card on your opponent's side of the field, and return it to the bottom of the owner's Deck."" "
,CRV-EN054 ,A Rival Appears! ,Trap ,Common ,,,Normal ,,,,Select 1 face-up monster on your opponent's side of the field. Special Summon from your hand 1 monster that has the same Level as the selected monster. 
,CRV-EN055 ,Magical Explosion ,Trap ,Rare ,,,Normal ,,,,You can only activate this card when you have no cards in your hand. Inflict 200 points of damage to your opponent's Life Points for each Spell Card in your Graveyard. 
,CRV-EN056 ,Rising Energy ,Trap ,Rare ,,,Normal ,,,,Discard 1 card from your hand. Increase the ATK of 1 face-up monster on the field by 1500 points until the End Phase of this turn. 
,CRV-EN057 ,D.D. Trap Hole ,Trap ,Rare ,,,Normal ,,,,You can only activate this card when your opponent Sets 1 monster in Defense Position. Destroy and remove from play the Set monster and 1 monster on your side of the field. 
,CRV-EN058 ,Conscription ,Trap ,Common ,,,Normal ,,,,"""Pick up the top card of your opponent's Deck. If the picked-up card can be Normal Summoned, Special Summon it to your side of the field. If not, add that card to your opponent's hand."" "
,CRV-EN059 ,Dimension Wall ,Trap ,Rare ,,,Normal ,,,,"""You can only activate this card when your opponent declares an attack with a monster. Instead of you, your opponent takes the Battle Damage you would have taken as a result of this battle."" "
,CRV-EN060 ,Prepare to Strike Back ,Trap ,Common ,,,Continuous ,,,,"""Each time your opponent declares an attack on a face-up Defense Position monster, toss a coin and call it. If you call it right, change the targeted face-up Defense Position monster to Attack Position. If you call it wrong, the controller of this card takes damage equal to the difference between the ATK of the attacking monster and the DEF of the attacked monster."" "
