Check,Card # ,Card Name ,Type ,Rarity ,Value,Attribute ,Sub Type ,Level ,ATK ,DEF ,Card Text 
,EOJ-EN031 ,Super-Electromagnetic Voltech Dragon ,Effect Monster ,Super Rare ,,Light ,Thunder ,5,2400,1000,"If you Tribute Summon this card by Tributing 1 of the following monsters, this card gets the appropriate effect:
Batteryman D: Negate the effect of a Spell or Trap Card that targets this 1 card.
Batteryman C: During battle between this attacking card and a Defense Position Monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Batteryman AA: Increase the ATK of this card by 1000 points. "
,EOJ-EN032 ,Elemental Hero Phoenix Enforcer ,Fusion/Effect Monster ,Ultra Rare ,,Fire ,Warrior ,6,2100,1200,"""Elemental Hero Avian"" + ""Elemental Hero Burstinatrix""
This monster cannot be Special Summoned except by Fusion Summon. This card cannot be destroyed as a result of battle. "
,EOJ-EN033 ,Elemental Hero Shining Phoenix Enforcer ,Fusion/Effect Monster ,Ultra Rare ,,Fire ,Warrior ,8,2500,2100,"""Elemental Hero Phoenix Enforcer"" + ""Elemental Hero Sparkman""
This monster cannot be Special Summoned except by Fusion Summon. Increase the ATK of this card by 300 points for each card in your Graveyard that includes ""Elemental Hero"" in its card name. This card cannot be destroyed as a result of battle. "
,EOJ-EN034 ,Elemental Hero Mariner ,Fusion/Effect Monster ,Common ,,Water ,Warrior ,5,1400,1000,"""Elemental Hero Bubbleman"" + ""Elemental Hero Avian""
This monster cannot be Special Summoned except by Fusion Summon. If you have any face-down cards in your Spell & Trap Card Zone, this card can attack your opponent's Life Points directly. "
,EOJ-EN035 ,Elemental Hero Wild Wingman ,Fusion/Effect Monster ,Super Rare ,,Earth ,Warrior ,8,1900,2300,"""Elemental Hero Wildheart"" + ""Elemental Hero Avian""
This monster cannot be Special Summoned except by Fusion Summon. By discarding 1 card from your hand, destroy 1 Spell or Trap Card on the field. "
,EOJ-EN036 ,Elemental Hero Necroid Shaman ,Fusion/Effect Monster ,Common ,,Dark ,Warrior ,6,1900,1800,"""Elemental Hero Wildheart"" + ""Elemental Hero Necroshade""
This monster cannot be Special Summoned except by Fusion Summon. When this card is Special Summoned, destroy 1 monster on your opponent's side of the field. Then select 1 monster from your opponent's Graveyard and Special Summon it to your opponent's side of the field. "
,EOJ-EN037 ,Misfortune ,Spell ,Common ,,,Normal ,,,,Select 1 face-up monster on your opponent's side of the field to activate this card. Inflict damage to your opponent's Life Points equal to half the original ATK of the selected monster. Your monsters cannot attack this turn. 
,EOJ-EN038 ,H - Heated Heart ,Spell ,Common ,,,Normal ,,,,"Select 1 face-up monster on your side of the field to activate this card. Increase the ATK of that monster by 500 points. During battle between that attacking card and a Defense Position monster whose DEF is lower than the ATK of that card, inflict the difference as Battle Damage to your opponent's Life Points. These effects continue until the end of this turn. "
,EOJ-EN039 ,E - Emergency Call ,Spell ,Common ,,,Normal ,,,,"Add 1 monster from your Deck to your hand that includes ""Elemental Hero"" in its card name. "
,EOJ-EN040 ,R - Righteous Justice ,Spell ,Common ,,,Normal ,,,,"Destroy Spell or Trap Cards on the field equal to the number of face-up cards on your side of the field that include ""Elemental Hero"" in their card names. "
,EOJ-EN041 ,O - Oversoul ,Spell ,Common ,,,Normal ,,,,"Select 1 Normal Monster in your Graveyard that includes ""Elemental Hero"" in its card name and Special Summon it to your side of the field. "
,EOJ-EN042 ,HERO Flash!! ,Spell ,Rare ,,,Normal ,,,,"Remove from play these cards in your Graveyard to activate this card: ""H - Heated Heart"", ""E - Emergency Call"", ""R - Righteous Justice"" and ""O - Oversoul"". Special Summon 1 Normal Monster from your Deck that includes ""Elemental Hero"" in its card name. This turn, Normal Monsters on your side of the field that include ""Elemental Hero"" in their card names can attack your opponent's Life Points directly. "
,EOJ-EN043 ,Power Capsule ,Spell ,Common ,,,Normal ,,,,"Select 1 face-up ""Victory Viper XX03"" on your side of the field to activate this card. Select 1 effect of ""Victory Viper XX03"", and apply the effect as this card's effect. "
,EOJ-EN044 ,Celestial Transformation ,Spell ,Common ,,,Quick-Play ,,,,Special Summon 1 Fairy-Type monster from your hand. Halve the ATK of that monster and destroy it during the End Phase. 
,EOJ-EN045 ,Guard Penalty ,Spell ,Rare ,,,Quick-Play ,,,,"Select 1 monster on the field. If the selected monster is changed to Defense Position this turn, draw 1 card from your Deck. "
,EOJ-EN046 ,Grand Convergence ,Spell ,Common ,,,Quick-Play ,,,,"You can only activate this card while ""Macro Cosmos"" is on your side of the field. Inflict 300 points of damage to your opponent's Life Points and destroy all monsters on the field. "
,EOJ-EN047 ,Dimensional Fissure ,Spell ,Common ,,,Continuous ,,,,Any monster sent to the Graveyard is removed from play instead. 
,EOJ-EN048 ,Clock Tower Prison ,Spell ,Super Rare ,,,Field ,,,,"Put 1 Clock Counter on this card during each of your opponent's Standby Phases. While there are 4 or more Clock Counters on this card, the controller of this card does not receive any Battle Damage. When this card with 4 or more Clock Counters is destroyed and sent to the Graveyard, Special Summon 1 ""Destiny Hero - Dreadmaster"" from your hand or Deck. "
,EOJ-EN049 ,Life Equalizer ,Trap ,Rare ,,,Normal ,,,,You can only activate this card when the difference between both players' Life Points is 8000 or more. Both players' Life Points become 3000. 
,EOJ-EN050 ,Elemental Recharge ,Trap ,Common ,,,Normal ,,,,"Increase your Life Points by 1000 points for each face-up monster on your side of the field that includes ""Elemental Hero"" in its card name. "
,EOJ-EN051 ,Destruction of Destiny ,Trap ,Rare ,,,Normal ,,,,"Send 3 cards from the top of your Deck to the Graveyard, and take 1000 points of damage for each Spell or Trap Card you sent to the Graveyard by this effect. "
,EOJ-EN052 ,Destiny Signal ,Trap ,Common ,,,Normal ,,,,"You can only activate this card when a monster on your side of the field is destroyed as a result of battle and sent to the Graveyard. Special Summon 1 Level 4 or lower monster from your hand or Deck that includes ""Destiny Hero"" in its card name. "
,EOJ-EN053 ,D - Time ,Trap ,Rare ,,,Normal ,,,,"You can only activate this card when a monster on your side of the field that includes ""Elemental Hero"" in its card name is removed from the field. Add 1 monster from your Deck to your hand that includes ""Destiny Hero"" in its card name and whose Level is equal to or lower than that ""Elemental Hero"" monster. "
,EOJ-EN054 ,D - Shield ,Trap ,Common ,,,Normal ,,,,"You can only activate this card when an Attack Position monster on your side of the field that includes ""Destiny Hero"" in its card name is selected as an attack target. Change the attack target monster to Defense Position and equip it with this card (this card is treated as an Equip Card). This equipped monster cannot be destroyed as a result of battle. "
,EOJ-EN055 ,Icarus Attack ,Trap ,Common ,,,Normal ,,,,"By Tributing 1 Winged Beast-Type monster on your side of the field, destroy 2 cards on the field. "
,EOJ-EN056 ,Elemental Absorber ,Trap ,Rare ,,,Continuous ,,,,"Remove from play 1 Monster Card in your hand. While this card is on the field, your opponent's monsters that have the same Attribute as the monster removed by this effect cannot declare an attack. "
,EOJ-EN057 ,Macro Cosmos ,Trap ,Common ,,,Continuous ,,,,"You can Special Summon 1 ""Helios - The Primordial Sun"" from your hand or Deck. While this card is on the field, any card sent to the Graveyard is removed from play instead. "
,EOJ-EN058 ,Miraculous Descent ,Trap ,Rare ,,,Continuous ,,,,"Select 1 of your Fairy-Type monsters that is removed from play and Special Summon it. When this card is removed from the field, destroy that monster. When the monster is destroyed, destroy this card. "
,EOJ-EN059 ,Shattered Axe ,Trap ,Common ,,,Continuous ,,,,"Select 1 face-up monster on the field. While this card is on the field, decrease the ATK of that monster by 500 points during each of your Standby Phases. When the monster is destroyed, destroy this card. "
,EOJ-EN060 ,Forced Back ,Trap ,Rare ,,,Counter ,,,,Negate the Normal Summon or Flip Summon of a monster and return the monster to its owner's hand. 
